case,case_label,dataset_family,p,device,cuda_name,data_seed,init_seed,n,n_train,n_eval,hidden,activation,epochs,degree,include_special,n_fullpr_features,n_design_params,oracle_mse_vs_y,full_fpr_mse_vs_y,full_fpr_mse_vs_nn,shape_nn_fpr,abs_rmse_gap,close_threshold,is_close,status,candidate_domain,n_candidates,budget,budget_multiplier,criteria,dopt_mse_vs_nn,dopt_shape_vs_nn,aopt_mse_vs_nn,aopt_shape_vs_nn,iopt_mse_vs_nn,iopt_shape_vs_nn,latin_mse_vs_nn,latin_shape_vs_nn,random_mse_median,random_mse_q25,random_mse_q75,random_mse_mean,random_shape_median,random_shape_q25,random_shape_q75,random_shape_mean,dopt_gain_vs_random_median_pct,dopt_shape_gain_vs_random_median_pct,aopt_gain_vs_random_median_pct,aopt_shape_gain_vs_random_median_pct,iopt_gain_vs_random_median_pct,iopt_shape_gain_vs_random_median_pct,latin_gain_vs_random_median_pct,latin_shape_gain_vs_random_median_pct,elapsed_sec_run
highdim_strong,Strong nonlinear,iterative_dopt,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.00934584500358257,0.0015824623711158158,0.009820904448422456,0.0028624806824830797,0.05689373506225921,0.005,True,used_close,training_data_region,7500.0,2852.0,2.0,"dopt,aopt,iopt,latin",0.010706330359518918,0.0030313469890007843,0.010662993192587726,0.0030184334848553642,0.010654410893810942,0.0025739371067965856,0.01060028004915023,0.003042447151476472,0.01092737642293306,0.010802371589831515,0.011021306257495318,0.010905637590568224,0.0029687967497204677,0.0027077103625632237,0.0032815730603540498,0.0029666165259614537,2.0228649115650144,-2.1069222501070914,2.4194575176387025,-1.6719479075005794,2.4979969441635648,13.300325896714243,2.993366029711941,-2.4808165719980395,59.57991349999793
highdim_strong,Strong nonlinear,iterative_dopt,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.00934584500358257,0.0015824623711158158,0.009820904448422456,0.0028624806824830797,0.05689373506225921,0.005,True,used_close,training_data_region,7500.0,4278.0,3.0,"dopt,aopt,iopt,latin",0.010120504248362324,0.002545167535121001,0.01010823485115891,0.002473114425931516,0.010036648784814172,0.003193930210560264,0.010177958268351113,0.002638940563553081,0.010230191215385084,0.010172803993715902,0.010274263807301783,0.010220405222544677,0.0026578754462879446,0.002424676362018329,0.003082045304513473,0.002741009969920916,1.0721888253447578,4.240526444696809,1.1921220401312318,6.951455178777113,1.8918750050326074,-20.168543451537083,0.5105764490053591,0.7124066991667499,111.36338259998593
highdim_strong,Strong nonlinear,iterative_dopt,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.00934584500358257,0.0015824623711158158,0.009820904448422456,0.0028624806824830797,0.05689373506225921,0.005,True,used_close,training_data_region,7500.0,5704.0,4.0,"dopt,aopt,iopt,latin",0.009840859281162385,0.0030621636049695516,0.00986752196516037,0.0025214426176451837,0.009852610688387055,0.002436390650769687,0.009974791940482987,0.002992791901854092,0.009978954405286298,0.009919153949398678,0.010013755448628175,0.009965246238159458,0.002680660676798622,0.002407410945982834,0.0029772843058500304,0.0027141323712001654,1.3838636646215852,-14.23167547735058,1.1166745091739885,5.939508141835556,1.2661017554335396,9.112306833278671,0.04171243433185388,-11.643817054392454,169.17289560000063
highdim_strong,Strong nonlinear,iterative_dopt,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.007221445202539354,0.001576633948869576,0.007437505521646349,0.001851710973690861,0.04527223670355711,0.005,True,used_close,training_data_region,7500.0,2852.0,2.0,"dopt,aopt,iopt,latin",0.00822749210596875,0.002495165406713465,0.008191707068741791,0.0019700005479169696,0.008301300951679136,0.0021516119651987,0.008532684565495722,0.0023960484037865077,0.008462036763994093,0.008367310402527743,0.008666852052791345,0.00849929314262988,0.0023225078696608803,0.002156113539430636,0.0024970689523785886,0.002330612444710477,2.7717281851495628,-7.434099117941645,3.1946173574020924,15.177874157015534,1.899493192925925,7.358248671387007,-0.834879396911095,-3.16642776914962,60.684753499983344
highdim_strong,Strong nonlinear,iterative_dopt,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.007221445202539354,0.001576633948869576,0.007437505521646349,0.001851710973690861,0.04527223670355711,0.005,True,used_close,training_data_region,7500.0,4278.0,3.0,"dopt,aopt,iopt,latin",0.007645522633550808,0.002347942001247441,0.007691697526646842,0.0019029167512241592,0.007698187181394894,0.0017919841427235285,0.007931915107929986,0.00215676502455897,0.00784066423345979,0.00776825500339889,0.007881068389177294,0.007837546924043166,0.0019886445660731488,0.0019247827096513267,0.002237227015439651,0.0020760479127472234,2.4888401556110695,-18.067453646770787,1.899924577527975,4.310866623001962,1.8171553815157604,9.889169070466588,-1.1638156124679457,-8.45402247108432,111.46256220000214
highdim_strong,Strong nonlinear,iterative_dopt,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.007221445202539354,0.001576633948869576,0.007437505521646349,0.001851710973690861,0.04527223670355711,0.005,True,used_close,training_data_region,7500.0,5704.0,4.0,"dopt,aopt,iopt,latin",0.007435308137712352,0.0019225025638731105,0.007466221171952226,0.0018313040809087747,0.007519866794842964,0.001821333344966958,0.007580857145623858,0.0023554827717915043,0.007582876084163094,0.007557486370560131,0.007627194766355418,0.007588135803246355,0.0019132271386359493,0.0018289872593017632,0.0022259215113739367,0.0020137898402918975,1.9460682834965342,-0.4848052303802372,1.5383992948863077,4.281930570229227,0.8309418302604881,4.803078098427332,0.02662497074760259,-23.115688891537715,169.26935719998437
highdim_strong,Strong nonlinear,iterative_dopt,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.007522136219370589,0.0013645019489112585,0.007093333053128933,0.001738692386781089,0.04979108422203691,0.005,True,used_close,training_data_region,7500.0,2852.0,2.0,"dopt,aopt,iopt,latin",0.007810742510891271,0.0020926737797556344,0.007874943835067143,0.001979298514971249,0.007874115513740313,0.0020779713952150387,0.008283273186890705,0.0021745642039810394,0.00819558418964905,0.008026864633826347,0.00827386193758176,0.00818620535351664,0.002234639315087676,0.002142232932811559,0.002351843323136809,0.0022432200289593026,4.695719912728505,6.352950759146188,3.9123550824707976,11.426488310325329,3.9224620047799537,7.010881747889166,-1.0699541998775994,2.6883582822975427,68.0861506999936
highdim_strong,Strong nonlinear,iterative_dopt,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.007522136219370589,0.0013645019489112585,0.007093333053128933,0.001738692386781089,0.04979108422203691,0.005,True,used_close,training_data_region,7500.0,4278.0,3.0,"dopt,aopt,iopt,latin",0.007300194871557463,0.0018885521263316278,0.007251569855069514,0.0019517473304593168,0.0073569808734338694,0.0020664595018851065,0.007462839144572557,0.0021233319182382884,0.007472781793609124,0.007421376542667994,0.007584134001153482,0.007510394359557434,0.0020676943223011507,0.0019991372007369455,0.0021324538919128256,0.002072335768981831,2.309540500690937,8.663862643398584,2.9602354872558356,5.607549945428866,1.5496360441608237,0.05971967919658547,0.1330515102832317,-2.6908037294032017,128.73961789999157
highdim_strong,Strong nonlinear,iterative_dopt,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.007522136219370589,0.0013645019489112585,0.007093333053128933,0.001738692386781089,0.04979108422203691,0.005,True,used_close,training_data_region,7500.0,5704.0,4.0,"dopt,aopt,iopt,latin",0.007138977682220781,0.0019622920570928058,0.007135700982218707,0.0019023769201888894,0.007189346777634583,0.0018473082976492611,0.007202720484479977,0.0021168485199535366,0.007251093117811374,0.007208261631940336,0.007325429624843121,0.007267573647288191,0.002001097460784613,0.0019031455554536637,0.0021002742471864645,0.0020066978970985573,1.5461866751537843,1.9392060832755231,1.5913757238783925,4.933319967185215,0.8515452659836765,7.685241031441442,0.6671081524601498,-5.784378893946452,197.7334585999779
highdim_strong,Strong nonlinear,iterative_dopt,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.0051498813759360135,0.0013068984322970416,0.004724434404160659,0.0013451539669129876,0.03561162375027617,0.005,True,used_close,training_data_region,7500.0,2852.0,2.0,"dopt,aopt,iopt,latin",0.005193482867829429,0.00136918471623777,0.005336900015079101,0.0015268453848897557,0.0052225157494361464,0.0014766297220097824,0.005569827901557673,0.001357446858203533,0.0056026890258666535,0.005518311443995342,0.005665562796792698,0.005600416699901987,0.0015376693660804374,0.0014796215711491835,0.0016271909208690496,0.001540066591612891,7.30374568618729,10.957144205333273,4.743954368347961,0.7039212349188155,6.78555020054321,3.9696208702035083,0.5865241521930978,11.7204980376436,69.66888139999355
highdim_strong,Strong nonlinear,iterative_dopt,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.0051498813759360135,0.0013068984322970416,0.004724434404160659,0.0013451539669129876,0.03561162375027617,0.005,True,used_close,training_data_region,7500.0,4278.0,3.0,"dopt,aopt,iopt,latin",0.004843181867264975,0.0013266934753313696,0.00482168403900491,0.00134191828378519,0.004851083683152207,0.0014426358423550146,0.005052215477900809,0.0014474181795354761,0.005043362991690684,0.00500487312667835,0.005106803464601311,0.005054348915345512,0.0013566423281026986,0.0012944087736909515,0.0014476934453554638,0.0013696202697682553,3.969199217972642,2.207571749085349,4.3954590032683765,1.0853298627428687,3.8125217013978854,-6.338701990271841,-0.1755274451731991,-6.691214740419464,130.77218870000797
highdim_strong,Strong nonlinear,iterative_dopt,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.0051498813759360135,0.0013068984322970416,0.004724434404160659,0.0013451539669129876,0.03561162375027617,0.005,True,used_close,training_data_region,7500.0,5704.0,4.0,"dopt,aopt,iopt,latin",0.004763754008129473,0.0012846512132697382,0.004736380912218588,0.0012960354933698637,0.004781141543024668,0.0012250167964369789,0.004786533199240857,0.0012515167181457538,0.004845643719972372,0.004827404420027648,0.004877712558009026,0.004859931379074342,0.0013258221496971778,0.0012615102873993948,0.0013858135672615082,0.0013265684483730275,1.6899655974576209,3.1053136679639253,2.254866722937829,2.246655506103699,1.3311374231218096,7.60323345655548,1.2198693124688003,5.604479572799077,198.43343340000138
highdim_local,Local interior,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.010161257538278306,0.01764191654711728,0.0195349635531405,0.005622902492626561,0.03201981345618965,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_local,Local interior,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.011379317103678259,0.017638123293148546,0.020117273282879867,0.005288248706241452,0.026134714445229315,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_local,Local interior,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.010901551469561665,0.0162401239316253,0.020631581299291702,0.005820398437346722,0.02302624980876844,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_local,Local interior,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.009658644196580465,0.016233235665369977,0.01980567729527496,0.005177981850632299,0.029131314266152952,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_local,Local interior,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.01060774222440667,0.019749793738585035,0.020189187839646853,0.005854074735344833,0.03754006526619795,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_local,Local interior,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.009026305865757858,0.01970144870482644,0.020289301536398647,0.005775202918021982,0.045354976449494946,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.03975173963186229,0.0624104554534882,0.07224748967933006,0.021143615149531208,0.05044246365457011,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.0333978202124378,0.0627334175618179,0.06734687644265384,0.01805377074178069,0.06771569497136457,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.03543963281912654,0.06852729738742029,0.07229892384396541,0.021131934964091353,0.07352301956164076,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.027331378538845593,0.06821525782856984,0.06749872670054524,0.01683533762935692,0.09585846320591737,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.015629843883520865,0.0401586475462506,0.044681296909548765,0.011669447055064324,0.07537685234460051,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.018459960871559353,0.04019853842484831,0.044861603564551246,0.01184274734615585,0.06462829308796489,0.005,False,skipped_nonclose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
highdim_poly3,Sparse cubic,gpu_geometry,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.0005047001010239535,0.000337472700929211,0.0006574355712970459,0.00017691829361925866,0.00409510132940482,0.005,True,used_close,training_data_region,7500.0,2852.0,2.0,"dopt,aopt,iopt,latin",0.0009020529047760455,0.0002111285841664151,0.0008920989673052755,0.00024001438166481123,0.0008789732592145239,0.00021502530427670584,0.0008441903517251894,0.00023176434833629796,0.0008794698239843361,0.0008655477222457095,0.000894744582005723,0.0008806803241360341,0.00023417166102822248,0.00022834393607100531,0.0002478690484431037,0.00023678544485838008,-2.567806214134716,9.840249994652522,-1.4359950707261973,-2.495058800426146,0.05646183146598059,8.176205723377054,4.01144772646287,1.0280119641096936,53.23265010002069
highdim_poly3,Sparse cubic,gpu_geometry,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.0005047001010239535,0.000337472700929211,0.0006574355712970459,0.00017691829361925866,0.00409510132940482,0.005,True,used_close,training_data_region,7500.0,4278.0,3.0,"dopt,aopt,iopt,latin",0.0007306318085145319,0.00019591007220943763,0.0007392222537965686,0.00021635166397259044,0.0007282337413885239,0.00019280613397113536,0.0007602780577392726,0.000223528344729897,0.0007403118449132761,0.0007314806388805648,0.0007478750323549847,0.0007401059075630614,0.0002032379131357261,0.00018870417831034434,0.0002127573065601036,0.00020065904513764842,1.307562004479085,3.6055482036930737,0.14718001936536693,-6.4524136439576285,1.6314886230365573,5.13279191054486,-2.697000319957804,-9.98358587780842,98.57718379999278
highdim_poly3,Sparse cubic,gpu_geometry,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.0005047001010239535,0.000337472700929211,0.0006574355712970459,0.00017691829361925866,0.00409510132940482,0.005,True,used_close,training_data_region,7500.0,5704.0,4.0,"dopt,aopt,iopt,latin",0.0006832652843661155,0.00018820869455571477,0.0006915022736979344,0.00018332895128048008,0.0006771894978588596,0.00015876066016220157,0.0006777641936176918,0.00018732411236385078,0.0006857273778511238,0.0006811857313347473,0.0006909989106187982,0.0006866082619801943,0.00018180348828404278,0.00017356157624295103,0.0001912784107901106,0.0001817707296991903,0.3590484446929653,-3.523148170658167,-0.8421562319573022,-0.8390724572093888,1.2450837268623363,12.674579756049551,1.1612755288240517,-3.0365886440983965,149.72427710000193
highdim_poly3,Sparse cubic,gpu_geometry,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.0007837490868944936,0.00033843894821215695,0.0008792220162849153,0.00021085120398940728,0.009598808795122406,0.005,True,used_close,training_data_region,7500.0,2852.0,2.0,"dopt,aopt,iopt,latin",0.0010917768116035199,0.00028817488787497524,0.0011056257401011239,0.0002789352602547638,0.0010892372029902024,0.0002952752823731188,0.0011061417460797906,0.0003030048366095121,0.0011150582265939232,0.0011005937722054927,0.0011399428864414835,0.0011206106866815926,0.00029671193232751723,0.0002865560614836956,0.00030711344196014787,0.00029725253420545425,2.087910248554391,2.877216425229105,0.8459187392941804,5.991222507738961,2.315665943526035,0.48419015141346106,0.7996425927791355,-2.1208800848118923,52.46327179999207
highdim_poly3,Sparse cubic,gpu_geometry,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.0007837490868944936,0.00033843894821215695,0.0008792220162849153,0.00021085120398940728,0.009598808795122406,0.005,True,used_close,training_data_region,7500.0,4278.0,3.0,"dopt,aopt,iopt,latin",0.000944332928361511,0.00025410392259055743,0.000963695920798318,0.0002727665452107756,0.0009502861314919088,0.00024605395630853457,0.0009927165704358223,0.00027047292972297613,0.0009718681564348076,0.0009624395532584029,0.0009834584530261543,0.0009713776714716787,0.00025857193353640186,0.00025052757094590086,0.0002711094765405937,0.0002612071288994306,2.833226697570433,1.7279566597723621,0.8408790412959436,-5.489618103650606,2.220674152147355,4.841197208321529,-2.1451895365617166,-4.60258622187193,97.94888699997682
highdim_poly3,Sparse cubic,gpu_geometry,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.0007837490868944936,0.00033843894821215695,0.0008792220162849153,0.00021085120398940728,0.009598808795122406,0.005,True,used_close,training_data_region,7500.0,5704.0,4.0,"dopt,aopt,iopt,latin",0.0009008401601613325,0.00025695238274142115,0.0008998063293274928,0.00020634733748418394,0.0009092823466131673,0.00024022856292791123,0.0009084672624289368,0.0002522295050371114,0.0009129564818362555,0.000907697745508675,0.0009168062404584299,0.0009130428486048445,0.00024396754802397978,0.00023224039900641315,0.00025056614984147075,0.00024292923456404326,1.3271521606980732,-5.322361446271154,1.4403920417228946,15.420169954775343,0.40244363189122867,1.5325747733059354,0.4917232635546217,-3.3864983601505596,148.69084209998255
highdim_poly3,Sparse cubic,gpu_geometry,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.0017746773366771028,0.0008368856705003333,0.002144454248752175,0.0005811501984617805,0.013197943070014428,0.005,True,used_close,training_data_region,7500.0,2852.0,2.0,"dopt,aopt,iopt,latin",0.002718933405599367,0.0007113688557946812,0.002703885566364576,0.0007683350932813134,0.0026740803933942856,0.0007045975493242773,0.002667357914650237,0.0007729975521414256,0.0026521936217419693,0.0026035272587629056,0.0027182288095031646,0.002662202029331011,0.0007084890362192835,0.0006792690115558643,0.0007557542146169505,0.0007185792285365026,-2.516399380131327,-0.4064734142909666,-1.9490260514485078,-8.446998330614539,-0.8252327987253435,0.5492656478881278,-0.5717641722668724,-9.105083159279278,54.38783260001219
highdim_poly3,Sparse cubic,gpu_geometry,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.0017746773366771028,0.0008368856705003333,0.002144454248752175,0.0005811501984617805,0.013197943070014428,0.005,True,used_close,training_data_region,7500.0,4278.0,3.0,"dopt,aopt,iopt,latin",0.002388052011572196,0.0006958395698262157,0.002327682165227202,0.0006220245789669665,0.002342558372331271,0.0006384422463345445,0.0024121488675923884,0.0006773138613488804,0.002330694892977601,0.002313530802326352,0.002349385113935448,0.002330984227603884,0.0006270147447535888,0.0006044234328616933,0.0006620107264426113,0.0006322557206003904,-2.460944963985313,-10.976587974765154,0.12926306911627633,0.7958609950366383,-0.5090103981183791,-1.8225251760939922,-3.494836448142941,-8.02199900658774,101.18732319999253
highdim_poly3,Sparse cubic,gpu_geometry,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.0017746773366771028,0.0008368856705003333,0.002144454248752175,0.0005811501984617805,0.013197943070014428,0.005,True,used_close,training_data_region,7500.0,5704.0,4.0,"dopt,aopt,iopt,latin",0.002220590978013876,0.0006376854735482766,0.0022346408407438083,0.0005737177566679207,0.0022327845866025116,0.0006425751478030658,0.0022542257134721797,0.0005888283887718329,0.002212365855351994,0.0022036730544937,0.0022312418109940524,0.002214782747707065,0.0006069930967198816,0.000578205249415192,0.0006305865136198985,0.0006064081194194727,-0.3717794975900797,-5.056462255378679,-1.0068400458237146,5.481996456265629,-0.9229364664583848,-5.862019069980439,-1.8920857063003962,2.99257241082454,153.84463669999968
highdim_poly3,Sparse cubic,gpu_geometry,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.0016729347757948475,0.0008305077434005512,0.001934130010812052,0.0005152734660404774,0.012082994098137349,0.005,True,used_close,training_data_region,7500.0,2852.0,2.0,"dopt,aopt,iopt,latin",0.0025465154098148765,0.0006799574183741514,0.0025178406898344525,0.0006644790876885718,0.0025964278306768946,0.0007420863313696779,0.0024170662353355135,0.0006806433715001458,0.002458277950137106,0.002400474355777581,0.002505873943834204,0.0024576227003306533,0.0006723283005993521,0.0006469664507712616,0.0006912351153031468,0.0006704139775534937,-3.5894012584235675,-1.1347310187594826,-2.4229456922893653,1.167467278081706,-5.619782764275428,-10.37559042333031,1.6764465059491815,-1.2367575325003017,54.13501009999891
highdim_poly3,Sparse cubic,gpu_geometry,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.0016729347757948475,0.0008305077434005512,0.001934130010812052,0.0005152734660404774,0.012082994098137349,0.005,True,used_close,training_data_region,7500.0,4278.0,3.0,"dopt,aopt,iopt,latin",0.0021847309136995728,0.0006115329737140368,0.0021518887733257734,0.0005718951997626916,0.0021944037471921837,0.0005766608650862235,0.0021806689831420896,0.0005526782316009114,0.0021267876880861234,0.0020915274788229727,0.002143011751118889,0.0021158753448014753,0.0005755199403619146,0.0005538949467555204,0.0006036885453748577,0.0005747515283250179,-2.7244480461325176,-6.257477947588671,-1.1802346506076606,0.6298201582630689,-3.179257595143751,-0.1982424316334612,-2.5334590451975703,3.968882250481046,101.3762299999944
highdim_poly3,Sparse cubic,gpu_geometry,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.0016729347757948475,0.0008305077434005512,0.001934130010812052,0.0005152734660404774,0.012082994098137349,0.005,True,used_close,training_data_region,7500.0,5704.0,4.0,"dopt,aopt,iopt,latin",0.0020239619894112906,0.0005289134862642101,0.002027149332841069,0.0005311463041363385,0.0020405933741948325,0.00060354162539979,0.0020039489596448976,0.0004856463050148124,0.002010786874730421,0.001996503157392706,0.00202047942255051,0.0020087199755501146,0.0005336778814229567,0.000519529129018826,0.0005655150599300236,0.0005388531410051561,-0.6552218361101046,0.8927473527745291,-0.8137340817306573,0.47436428878562514,-1.4823301185714952,-13.090994850780408,0.34006165305013436,9.000106258868499,153.90485819999594
highdim_poly3,Sparse cubic,gpu_geometry,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.00039641637100163286,0.0004914983932428169,0.0007345080587788747,0.00020414115476116913,0.0022595553311924588,0.005,True,used_close,training_data_region,7500.0,2852.0,2.0,"dopt,aopt,iopt,latin",0.0010438159656112034,0.000284926995915278,0.0010674510208340169,0.0003025326879802534,0.0010893333926601369,0.00030250134543466237,0.001155465138303841,0.00037020235230939946,0.0010769734194446242,0.001049365239086498,0.0011059862605122082,0.0010781081402366519,0.0003024183155468665,0.00028509011476850974,0.0003106340151844731,0.000301123828253839,3.0787625056261314,5.783816234793439,0.8841813956297839,-0.03781928127601989,-1.1476581494357152,-0.027455310583855815,-7.288176053564413,-22.41399851723871,55.96979420000571
highdim_poly3,Sparse cubic,gpu_geometry,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",sigmoid,1000,2,True,1425,1426,0.00039641637100163286,0.0004914983932428169,0.0007345080587788747,0.00020414115476116913,0.0022595553311924588,0.005,True,used_close,training_data_region,7500.0,4278.0,3.0,"dopt,aopt,iopt,latin",0.0008451931690889971,0.00020681487427188074,0.0008451414141075457,0.00022002670280144406,0.0008362126840737467,0.00026794669490261237,0.0008386410330782689,0.00020368474577207068,0.0008566062442063103,0.000837608260199067,0.0008731324216355138,0.0008573440811985987,0.00023329059287499572,0.000225775756480103,0.00024372563071733928,0.00023529241340480278,1.3323595519535398,11.348815345204033,1.3384014156221125,5.685565761607395,2.380739140123749,-14.855336257037358,2.0972542810129955,12.690544757108471,106.02027760000783
