activation,dataset_family,p,case,case_label,budget,budget_multiplier,n_design_params,n_fullpr_features,shape_nn_fpr_mean,shape_nn_fpr_std,shape_nn_fpr_count,abs_rmse_gap_mean,abs_rmse_gap_std,abs_rmse_gap_count,full_fpr_mse_vs_nn_mean,full_fpr_mse_vs_nn_std,full_fpr_mse_vs_nn_count,random_mse_median_mean,random_mse_median_std,random_mse_median_count,dopt_mse_vs_nn_mean,dopt_mse_vs_nn_std,dopt_mse_vs_nn_count,dopt_shape_vs_nn_mean,dopt_shape_vs_nn_std,dopt_shape_vs_nn_count,dopt_gain_vs_random_median_pct_mean,dopt_gain_vs_random_median_pct_std,dopt_gain_vs_random_median_pct_count,dopt_shape_gain_vs_random_median_pct_mean,dopt_shape_gain_vs_random_median_pct_std,dopt_shape_gain_vs_random_median_pct_count,aopt_mse_vs_nn_mean,aopt_mse_vs_nn_std,aopt_mse_vs_nn_count,aopt_shape_vs_nn_mean,aopt_shape_vs_nn_std,aopt_shape_vs_nn_count,aopt_gain_vs_random_median_pct_mean,aopt_gain_vs_random_median_pct_std,aopt_gain_vs_random_median_pct_count,aopt_shape_gain_vs_random_median_pct_mean,aopt_shape_gain_vs_random_median_pct_std,aopt_shape_gain_vs_random_median_pct_count,iopt_mse_vs_nn_mean,iopt_mse_vs_nn_std,iopt_mse_vs_nn_count,iopt_shape_vs_nn_mean,iopt_shape_vs_nn_std,iopt_shape_vs_nn_count,iopt_gain_vs_random_median_pct_mean,iopt_gain_vs_random_median_pct_std,iopt_gain_vs_random_median_pct_count,iopt_shape_gain_vs_random_median_pct_mean,iopt_shape_gain_vs_random_median_pct_std,iopt_shape_gain_vs_random_median_pct_count,latin_mse_vs_nn_mean,latin_mse_vs_nn_std,latin_mse_vs_nn_count,latin_shape_vs_nn_mean,latin_shape_vs_nn_std,latin_shape_vs_nn_count,latin_gain_vs_random_median_pct_mean,latin_gain_vs_random_median_pct_std,latin_gain_vs_random_median_pct_count,latin_shape_gain_vs_random_median_pct_mean,latin_shape_gain_vs_random_median_pct_std,latin_shape_gain_vs_random_median_pct_count,shape_nn_fpr_se,shape_nn_fpr_ci95,abs_rmse_gap_se,abs_rmse_gap_ci95,full_fpr_mse_vs_nn_se,full_fpr_mse_vs_nn_ci95,random_mse_median_se,random_mse_median_ci95,dopt_mse_vs_nn_se,dopt_mse_vs_nn_ci95,dopt_shape_vs_nn_se,dopt_shape_vs_nn_ci95,dopt_gain_vs_random_median_pct_se,dopt_gain_vs_random_median_pct_ci95,dopt_shape_gain_vs_random_median_pct_se,dopt_shape_gain_vs_random_median_pct_ci95,aopt_mse_vs_nn_se,aopt_mse_vs_nn_ci95,aopt_shape_vs_nn_se,aopt_shape_vs_nn_ci95,aopt_gain_vs_random_median_pct_se,aopt_gain_vs_random_median_pct_ci95,aopt_shape_gain_vs_random_median_pct_se,aopt_shape_gain_vs_random_median_pct_ci95,iopt_mse_vs_nn_se,iopt_mse_vs_nn_ci95,iopt_shape_vs_nn_se,iopt_shape_vs_nn_ci95,iopt_gain_vs_random_median_pct_se,iopt_gain_vs_random_median_pct_ci95,iopt_shape_gain_vs_random_median_pct_se,iopt_shape_gain_vs_random_median_pct_ci95,latin_mse_vs_nn_se,latin_mse_vs_nn_ci95,latin_shape_vs_nn_se,latin_shape_vs_nn_ci95,latin_gain_vs_random_median_pct_se,latin_gain_vs_random_median_pct_ci95,latin_shape_gain_vs_random_median_pct_se,latin_shape_gain_vs_random_median_pct_ci95
sigmoid,gpu_geometry,5,highdim_poly3,Sparse cubic,93.0,3.0,31,30,0.0009995329810543274,0.00031427982664656017,6,0.013716894859774767,0.0020248665029341875,6,0.0003742326423509693,0.00011748740612082158,6,0.0008013857531322708,0.00029242393662563045,6,0.001480771666572276,0.0005305912803784009,6,0.002238436320568454,0.0007515081810931551,6,-101.43127994683414,77.76322866375436,6,-14.284714034508745,29.702980447619048,6,0.002299978318262098,0.0014814286267728631,6,0.002920194827549527,0.001272126679283619,6,-165.97492937384914,80.66556115667835,6,-39.88070786471355,19.465389188383437,6,0.003115354929111837,0.0006208146558110408,6,0.007086542071511197,0.001774608158270144,6,-312.05835170879504,80.79962085246271,6,-261.8121074063434,54.624212837926926,6,0.001181613464488893,0.0004725626911953079,6,0.0022440777029997055,0.0008304424142834089,6,-53.15339828121677,54.50001656744197,6,-11.841056477055579,21.019870909138668,6,0.00012830420195573744,0.0002514762358332454,0.0008266482882404228,0.0016202306449512286,4.796403269985901e-05,9.400950409172366e-05,0.00011938157221812666,0.00023398788154752823,0.00021661298314951442,0.00042456144697304826,0.00030680193020088777,0.00060133178319374,31.74670516292819,62.22354211933925,12.126190989422026,23.767334339267173,0.0006047907043242495,0.001185389780475529,0.0005193435420710084,0.0010179133424591765,32.93157744152213,64.54589178538338,7.946711859371301,15.575555244367749,0.00025344652192976893,0.0004967551829823471,0.0007244807468570108,0.0014199822638397413,32.9863070831462,64.65316188296656,22.30024150901787,43.708473357675025,0.00019292291081748688,0.0003781289052022743,0.0003390266959598848,0.0006644923240813742,22.249538593910398,43.609095644064375,8.581326364426948,16.819399674276816
sigmoid,gpu_geometry,5,highdim_poly3,Sparse cubic,124.0,4.0,31,30,0.0009995329810543274,0.00031427982664656017,6,0.013716894859774767,0.0020248665029341875,6,0.0003742326423509693,0.00011748740612082158,6,0.00069369854748537,0.000236118016176516,6,0.0012736758992037682,0.00021749659738642979,6,0.0021688083843117174,0.0006175093236776383,6,-100.65181261702828,63.41877541860232,6,-21.965586267669412,18.3747981951317,6,0.002152180653457126,0.0014771947522027198,6,0.002781853260669154,0.001219381021470826,6,-183.1786796518297,107.66859359355632,6,-48.37555204109947,18.813480395867455,6,0.0026191514628349614,0.0007491600986282748,6,0.006311258417607723,0.0021047138796003824,6,-284.4820569365493,48.27221409399784,6,-247.03250760072385,38.30659692652173,6,0.001084661190468856,0.0004146429549760697,6,0.0020229370967531405,0.0008329604236592109,6,-59.71374165133125,51.92951691469417,6,-11.181805803879769,26.62736008883669,6,0.00012830420195573744,0.0002514762358332454,0.0008266482882404228,0.0016202306449512286,4.796403269985901e-05,9.400950409172366e-05,9.639477645178142e-05,0.00018893376184549157,8.879261406471707e-05,0.00017403352356684546,0.0002520971257368921,0.0004941103664443085,25.89060664795606,50.74558902999387,7.501479950780992,14.702900703530744,0.0006030622322689502,0.0011820019752471424,0.0004978102174395438,0.0009757080261815058,43.95551927121781,86.15281777158691,7.680571209288289,15.053919570205046,0.00030584332954873225,0.0005994529259155152,0.000859245843262421,0.0016841218527943451,19.707048880780214,38.62581580632922,15.638602708740766,30.6516613091319,0.00016927727752186498,0.00033178346394285537,0.000340054668982928,0.0006665071512065388,21.200136505038156,41.552267549874784,10.870574235833274,21.306325502233218
sigmoid,gpu_geometry,5,highdim_poly4,Sparse quartic,62.0,2.0,31,30,0.0019522219649110337,0.0002784414172640695,6,0.021318415037561104,0.0021292601574578354,6,0.0007455542932797084,0.00015062282497819572,6,0.0018931881103406757,0.00048280037612633887,6,0.006679574238124253,0.0018525260872185422,6,0.010045249309565843,0.0021099326244150038,6,-267.4831891607287,136.03807206327755,6,-120.05570269750179,46.22027541457712,6,0.007652602949580774,0.001784515549024323,6,0.010951626267819656,0.0030220791022744224,6,-306.19269560525805,24.6491334776838,6,-134.52786141455073,22.462704966255075,6,0.012268861536797682,0.009176330480218238,6,0.027552946947247404,0.02335127404073503,6,-488.65585018491737,290.13593870672713,6,-435.2602032518082,345.37836762888134,6,0.003687205943739735,0.0007372246067966304,6,0.008402800977452446,0.0019950948012917896,6,-100.71067503546523,49.62015794150325,6,-82.19773653544267,27.880930480869292,6,0.00011367323259239152,0.00022279953588108737,0.0008692668192349772,0.0017037629657005553,6.149151080218606e-05,0.00012052336117228466,0.00019710242818888794,0.00038632075925022037,0.0007562906081466791,0.001482329591967491,0.0008613763869113573,0.0016882977183462604,55.537310357832865,108.85312830135241,18.869348422770027,36.98392290862925,0.0007285254221953618,0.001427909827502909,0.001233758627150099,0.0024181669092141938,10.062966603679987,19.723414543212776,9.170360901667761,17.97390736726881,0.003746221231280535,0.007342593613309849,0.00953311770728326,0.01868491070627519,118.44750097914951,232.15710191913303,141.00012814769042,276.3602511694732,0.000300970685412618,0.0005899025434087313,0.0008144940419407136,0.0015964083222037987,20.257344652165582,39.70439551824454,11.3823422053567,22.30939072249913
sigmoid,gpu_geometry,5,highdim_poly4,Sparse quartic,93.0,3.0,31,30,0.0019522219649110337,0.0002784414172640695,6,0.021318415037561104,0.0021292601574578354,6,0.0007455542932797084,0.00015062282497819572,6,0.0015546763506516601,0.00040021141033490975,6,0.0056077063619505915,0.00208977389530546,6,0.0074870958908569395,0.0025826194726702723,6,-288.8967231902008,203.3437189152058,6,-95.930725460902,78.97709044878383,6,0.006288265939171675,0.0008635560909887914,6,0.009033606482946807,0.002185822678168353,6,-314.5491048180904,54.148485841052384,6,-129.66416131836104,13.123757509191062,6,0.008717897475928198,0.00550951692713138,6,0.019436644590758806,0.013546129469551025,6,-422.29631095400595,191.55408721392755,6,-359.6050612718033,226.28780392422237,6,0.0037241153240248175,0.0019678032109553423,6,0.005434910815728593,0.0015375773928204735,6,-151.88326902375277,169.91077685517186,6,-40.3612782828998,35.940286391643475,6,0.00011367323259239152,0.00022279953588108737,0.0008692668192349772,0.0017037629657005553,6.149151080218606e-05,0.00012052336117228466,0.00016338562409335853,0.0003202358232229827,0.000853146620214462,0.0016721673756203454,0.0010543499846363221,0.0020665259698871914,83.01472562369706,162.70886222244624,32.242262161525886,63.19483383659074,0.00035254529786583026,0.0006909887838170273,0.0008923583716193729,0.0017490224083739707,22.10602677581633,43.3278124806,5.357751567589537,10.501193072475491,0.002249250866783102,0.00440853169889488,0.005530184198346362,0.01083916102875887,78.20162863645164,153.27519212744522,92.38160910488563,181.06795384557583,0.0008033522968418189,0.001574570501809965,0.0006277133420748419,0.00123031815046669,69.36578418251082,135.95693699772121,14.672560478170091,28.758218537213377
sigmoid,gpu_geometry,5,highdim_poly4,Sparse quartic,124.0,4.0,31,30,0.0019522219649110337,0.0002784414172640695,6,0.021318415037561104,0.0021292601574578354,6,0.0007455542932797084,0.00015062282497819572,6,0.0014182861939116788,0.0003314914650977895,6,0.004694443049071541,0.00167094543508979,6,0.005993884120515452,0.002010212621786446,6,-255.76152545938885,185.53862704266658,6,-68.16994453516273,63.20389762400588,6,0.005025355670414199,0.0012122063212820064,6,0.007463690127322273,0.00225454636728414,6,-254.577105027082,32.28669850891524,6,-102.78102295720731,24.090498256299433,6,0.007310562355835891,0.004183993179795038,6,0.017276147772687458,0.010387075894627475,6,-389.9371926678243,174.36057807598334,6,-352.4186182044834,197.5731816907033,6,0.0020860736868739353,0.0005750598884007845,6,0.004101790875862941,0.000767734331862741,6,-50.373605262752754,43.90434224449688,6,-13.24813371108349,4.000302981376656,6,0.00011367323259239152,0.00022279953588108737,0.0008692668192349772,0.0017037629657005553,6.149151080218606e-05,0.00012052336117228466,0.0001353308239295339,0.00026524841490188644,0.0006821606173338026,0.001337034809974253,0.0008206658663131967,0.0016085050979738654,75.7458273051809,148.46182151815455,25.80288315565342,50.5736509850807,0.0004948811583528675,0.0009699670703716202,0.0009204147002152628,0.001804012812421915,13.180989470986802,25.83473936313413,9.834904729556918,19.27641326993156,0.0017081080629637866,0.0033478918034090216,0.004240505976900068,0.008311391714724134,71.18240792381111,139.51751953066977,80.65891366673583,158.0914707868022,0.00023476721635396015,0.0004601437440537619,0.00031342622851338015,0.0006143154078862251,17.923872665256216,35.130790423902184,1.6331168534845144,3.200909032829648
sigmoid,gpu_geometry,10,highdim_nonlinear,Random nonlinear,172.0,2.0,86,85,0.0010086147372712685,1.3116066646814213e-05,2,0.014099538066449792,0.0019779848610030583,2,0.0005693945993626613,4.8230227671049166e-05,2,0.0014506373634243649,3.272751661211497e-05,2,0.0021300671945542484,7.664649758734924e-05,2,0.002350007421213772,3.333427607221546e-05,2,-46.81440406659887,1.9713947695354905,2,-18.607576088438186,5.41762479889184,2,0.0023465313464780665,6.72890023518515e-06,2,0.002825711647010824,9.38769994180934e-05,2,-61.79458857354042,3.1863546178495477,2,-42.65967158487787,9.228784459163792,2,0.0017076592275223864,0.00013564455037227998,2,0.002036429490678468,0.00016876319192183248,2,-17.64231763384614,6.696583431194029,2,-2.6238452692877505,5.278653035186489,2,0.0008658657121084186,6.435291459398851e-05,2,0.0010627398812703074,0.0002196719054860364,2,40.34622041495342,3.090346016230631,2,46.54887356271111,9.395281357245088,2,9.274459668457032e-06,1.817794095017578e-05,0.001398646508299593,0.0027413471562672026,3.410392104436993e-05,6.684368524696507e-05,2.314184892782188e-05,4.535802389853088e-05,5.4197258198212996e-05,0.00010622662606849747,2.357089265660802e-05,4.619894960695172e-05,1.3939866099342364,2.7322137554711032,3.8308392332208254,7.508444897112818,4.7580509862271735e-06,9.32577993300526e-06,6.638106288597941e-05,0.00013010688325651963,2.2530929575464853,4.416062196791112,6.525736073183742,12.790442703440133,9.59151813992394e-05,0.0001879937555425092,0.00011933359742261452,0.00023389385094832444,4.7351995549787755,9.2809911277584,3.732571356711317,7.315839859154181,4.5504382298528016e-05,8.91885893051149e-05,0.00015533149400534667,0.0003044497282504795,2.1852046242895113,4.2830010636074425,6.643467158863551,13.02119563137256
sigmoid,gpu_geometry,10,highdim_nonlinear,Random nonlinear,258.0,3.0,86,85,0.0010086147372712685,1.3116066646814213e-05,2,0.014099538066449792,0.0019779848610030583,2,0.0005693945993626613,4.8230227671049166e-05,2,0.0010801989615918045,4.032019273758104e-05,2,0.0019201997224345703,6.295432462505845e-05,2,0.001956954315082353,8.96688135155233e-05,2,-77.77859943820485,0.8078464824423313,2,-52.59711311098822,4.8781073467524525,2,0.0017209298136577314,8.438657701029013e-06,2,0.0020757339146128756,7.96125870638567e-05,2,-59.41247622651938,5.169118092742105,2,-62.38963486344395,18.822917537496007,2,0.0014132436821360657,0.00019277747118720404,2,0.0017968996011967072,0.000542935523210691,2,-30.58969354149112,12.972004236087155,2,-38.7181638249377,31.501108974816727,2,0.0008711860491086256,0.00015040763065638055,2,0.0011531944794488165,0.00013314041272586457,2,19.553309820695855,10.921263056135066,2,10.321331632401455,3.3981663836052647,2,9.274459668457032e-06,1.817794095017578e-05,0.001398646508299593,0.0027413471562672026,3.410392104436993e-05,6.684368524696507e-05,2.8510681703492138e-05,5.588093613884459e-05,4.451542984739808e-05,8.725024250090024e-05,6.340542609777847e-05,0.0001242746351516458,0.5712337258926716,1.1196181027496364,3.449342784244576,6.760711857119369,5.967032084509696e-06,1.1695382885639004e-05,5.629460018065748e-05,0.00011033741635408865,3.655118456132015,7.164032174018749,13.309812632478616,26.087232759658086,0.00013631425713646624,0.00026717594398747383,0.00038391339020934573,0.0007524702448103176,9.172592160917848,17.97828063539898,22.27464777098932,43.65830963113906,0.00010635425557932834,0.00020845434093548355,9.414448868843454e-05,0.0001845231978293317,7.722499166115223,15.136098365585836,2.402866493447449,4.709618327157
sigmoid,gpu_geometry,10,highdim_nonlinear,Random nonlinear,344.0,4.0,86,85,0.0010086147372712685,1.3116066646814213e-05,2,0.014099538066449792,0.0019779848610030583,2,0.0005693945993626613,4.8230227671049166e-05,2,0.0009785252483094581,0.00013567825785763954,2,0.0015654648838238881,7.059869218600054e-05,2,0.0017420734070066443,0.00014431614909156255,2,-61.02981100033395,15.11292123184275,2,-40.41860984241074,3.961290193232354,2,0.0012790031663909914,2.3669092856646007e-05,2,0.001629030796627567,4.938868158803378e-06,2,-31.806547556538185,15.856896373234475,2,-31.93514422331151,15.032055801456094,2,0.00133253932097486,0.0001016469788070075,2,0.0017419534856909697,0.00027644823244452467,2,-36.77292541569852,8.576594601205416,2,-42.29857380359848,38.032175727650305,2,0.0007436672856700839,2.5756004402687896e-05,2,0.0008642791621850863,4.6894915535371957e-05,2,23.079319443429437,13.2976276226786,2,29.803222912455986,11.56042442554169,2,9.274459668457032e-06,1.817794095017578e-05,0.001398646508299593,0.0027413471562672026,3.410392104436993e-05,6.684368524696507e-05,9.593901619071388e-05,0.0001880404717337992,4.9920813987622704e-05,9.78447954157405e-05,0.00010204692765737268,0.00020001197820845043,10.686449086574159,20.94544020968535,2.8010551578823666,5.490068109449439,1.6736576063468463e-05,3.280368908439819e-05,3.4923071664761866e-06,6.844922046293326e-06,11.212518954086468,21.976537150009477,10.629268592384186,20.833366441073004,7.187526800156029e-05,0.00014087552528305815,0.00019547841980855832,0.0003831377028247743,6.064568202000283,11.886553675920554,26.892809360299946,52.70990634618789,1.8212245369411185e-05,3.569600092404592e-05,3.315971277823188e-05,6.499303704533448e-05,9.402842665689587,18.42957162475159,8.174454504695127,16.02193082920245
sigmoid,gpu_geometry,10,highdim_poly3,Sparse cubic,172.0,2.0,86,85,0.0007649277074854424,0.00032422832674875666,6,0.011330167772541826,0.004021318515969846,6,0.000572508585768617,0.00020205414201129288,6,0.0013948229523760068,0.00047481292828084273,6,0.0017356232034314797,0.0004512072877211985,6,0.0017424829566348207,0.0004057742534987429,6,-28.359888655482923,17.659173499475738,6,-3.8173847858331467,19.017629938384022,6,0.001826139056433605,0.0005088665098699092,6,0.001843222565309041,0.00044769127746902335,6,-33.908650505239486,12.886442702985233,6,-10.051557970674223,25.269793207489055,6,0.0024761375595265876,0.0007060637652548797,6,0.002884091621041803,0.0006858699564761405,6,-85.40219050672873,40.27627036949392,6,-75.39379675632603,51.10108546702885,6,0.0017959851117829854,0.000853417580138885,6,0.0027647899969292923,0.0018968689164460214,6,-26.397351053475628,25.30760492410382,6,-45.55953425797992,54.22856006870999,6,0.0001323656601151387,0.0002594366938256718,0.0016416964095553683,0.003217724962728522,8.248825805725293e-05,0.00016167698579221576,0.00019384156626079486,0.0003799294698711579,0.00018420460385701567,0.0003610410235597507,0.000165656645305112,0.00032468702479801953,7.209327392165724,14.13028168864482,7.763914911019659,15.21727322559853,0.0002077438827287029,0.0004071780101482577,0.00018276919868231176,0.00035822762941733105,5.260868203654244,10.311301679162318,10.316349877332746,20.22004575957218,0.00028824932512378296,0.0005649686772426145,0.0002800052372119085,0.0005488102649353406,16.442718524606235,32.22772830822822,20.861930782762286,40.88938433421408,0.0003484062681435067,0.0006828762855612731,0.0007743934923731286,0.0015178112450513319,10.331786446000228,20.250301434160445,22.13871694236776,43.39188520704081
sigmoid,gpu_geometry,10,highdim_poly3,Sparse cubic,258.0,3.0,86,85,0.0007649277074854424,0.00032422832674875666,6,0.011330167772541826,0.004021318515969846,6,0.000572508585768617,0.00020205414201129288,6,0.0010686674128369772,0.000374427004976763,6,0.0012330707456488991,0.0002923856156267286,6,0.0012775928315201482,0.0003322632380512409,6,-20.210010357514534,18.2736628469289,6,-0.300605108438637,14.274987684989455,6,0.0013719743394551148,0.0003702957335775687,6,0.001485124914633259,0.0003538687901007657,6,-32.054100522569364,15.909079119201007,6,-17.32300047579309,17.65543674252689,6,0.0018629405423936356,0.00037172596535757984,6,0.0023036730595161915,0.0005079091002072728,6,-86.74019543146068,46.195035380837815,6,-86.67866922254439,47.11041304777749,6,0.0010219334285295895,0.00033110242712229186,6,0.0012246304351344716,0.0004725008262937081,6,3.132550539353364,9.740498584156523,6,7.911721675515025,14.080417453453192,6,0.0001323656601151387,0.0002594366938256718,0.0016416964095553683,0.003217724962728522,8.248825805725293e-05,0.00016167698579221576,0.00015285918468526785,0.00029960400198312495,0.00011936592773583612,0.0002339572183622388,0.00013564589891840666,0.00026586596188007706,7.4601916177717325,14.621975570832594,5.827739318789643,11.4223690648277,0.0001511726001991045,0.00029629829639024483,0.00014446632860715318,0.00028315400407002023,6.494854353268151,12.729914532405575,7.207801867529478,14.127291660357777,0.00015175648987826115,0.00029744272016139187,0.00020735302187065803,0.00040641192286648974,18.859044222144707,36.96372667540363,19.232745589801628,37.69618135601119,0.00013517199984111144,0.0002649371196885784,0.00019289765457716903,0.0003780794029712513,3.976541895247579,7.794022114685254,5.748306354389806,11.26668045460402
sigmoid,gpu_geometry,10,highdim_poly3,Sparse cubic,344.0,4.0,86,85,0.0007649277074854424,0.00032422832674875666,6,0.011330167772541826,0.004021318515969846,6,0.000572508585768617,0.00020205414201129288,6,0.0009060414693804359,0.0003092687982174827,6,0.0009959593834522483,0.00022989145079914644,6,0.0010936413670138364,0.0002395050364735555,6,-14.174692911620546,16.862097743697696,6,1.5590585562420285,15.092386359708057,6,0.0011386556478161392,0.00031633620197598765,6,0.0013041285832845109,0.0003336615837359471,6,-27.97818982295134,12.515178591129121,6,-16.101609875968922,12.527087405410816,6,0.001632241997232906,0.0003309555487878543,6,0.0022069321644041964,0.00043091339356069586,6,-91.11505512213432,44.56878675107853,6,-100.67104500479002,36.718765966580094,6,0.0009332866069924653,0.0003057856992057874,6,0.0011834720711259461,0.0003787661771464314,6,-4.264482565038235,10.494764575018632,6,-4.709299560550088,14.06967927416889,6,0.0001323656601151387,0.0002594366938256718,0.0016416964095553683,0.003217724962728522,8.248825805725293e-05,0.00016167698579221576,0.00012625845816610073,0.00024746657800555743,9.385279178100882e-05,0.00018395147189077728,9.77775216978142e-05,0.00019164394252771584,6.883922577499146,13.492488251898326,6.161440930370939,12.07642422352704,0.00012914371366852827,0.0002531216787903154,0.00013621677115366549,0.00026698487146118436,5.109300264678402,10.014228518769668,5.114162017750355,10.023757554790697,0.00013511203701217114,0.0002648195925438554,0.0001759196562591359,0.0003448025262679063,18.19513099917628,35.6624567583855,14.990373433798998,29.381131930246035,0.00012483648894905976,0.0002446795183401571,0.00015463064430556333,0.0003030760628389041,4.284469696572066,8.39756060528125,5.743922511054294,11.258088121666416
sigmoid,gpu_geometry,10,highdim_poly4,Sparse quartic,172.0,2.0,86,85,0.0012166816740663963,0.00046931852598508446,6,0.016089678309149518,0.004238833236365174,6,0.0009477327229346511,0.0003679705031005536,6,0.0023842333014009952,0.0011154273500679848,6,0.0033072595647914843,0.001728797547872213,6,0.0028494173210201986,0.0012269095978916322,6,-34.5156537051733,31.14587627141899,6,5.068962286523429,18.303528027492465,6,0.0030394925029103453,0.0013255630042312333,6,0.0034318825293915656,0.0016394083102728911,6,-28.70871354453268,8.348575244252324,6,-14.716965250745917,20.8110505144563,6,0.00524775948421573,0.0029237789767526316,6,0.006200153451735156,0.004038129387936227,6,-116.0122191266932,32.207073688321174,6,-91.10220400561447,43.36837076970319,6,0.0026603881270309553,0.0009922131524304205,6,0.003627962466462303,0.0013751339699270703,6,-15.951777232991946,12.064133988250124,6,-24.454617463794886,19.24333945242631,6,0.0001915984859164308,0.00037553303239620437,0.0017304964223074863,0.003391772987722673,0.00015022332883192862,0.0002944377245105801,0.0004553713088018917,0.0008925277652517078,0.0007057786434769495,0.001383326141214821,0.0005008837458929645,0.0009817321419502104,12.7152507428058,24.921891455899367,7.472384026681202,14.645872692295155,0.0005411588303795435,0.0010606713075439053,0.0006692856400411581,0.00131179985448067,3.408291571274939,6.680251479698881,8.496075795283883,16.65230855875641,0.0011936277689534446,0.002339510427148751,0.0016485594192968505,0.003231176461821827,13.148482774100783,25.771026237237535,17.705063226934296,34.70192392479122,0.00040506932325547955,0.0007939358735807399,0.0005613960923815117,0.0011003363410677627,4.925162076630099,9.653317670194994,7.856060434268851,15.397878451166948
sigmoid,gpu_geometry,10,highdim_poly4,Sparse quartic,258.0,3.0,86,85,0.0012166816740663963,0.00046931852598508446,6,0.016089678309149518,0.004238833236365174,6,0.0009477327229346511,0.0003679705031005536,6,0.0017978373318540712,0.0008266998062752273,6,0.0025371046687961917,0.0015970135982203845,6,0.0024828158990637555,0.0009438965060656806,6,-31.917059365731728,24.72890937288701,6,-7.751966890089897,8.561645749762821,6,0.002219415279112805,0.0011220779400729038,6,0.0026428997203784567,0.0014366947837501744,6,-22.289270579733145,10.597368026983359,6,-9.351348198407594,17.57688996651051,6,0.0036926980390924054,0.0018686873878312209,6,0.004348459510265686,0.0026265424516178095,6,-102.82911323281878,13.750635233249486,6,-75.7169428550472,38.0405985549957,6,0.002266889893635502,0.0014668719925381942,6,0.002203962800505104,0.0009140105477370121,6,-18.37778582418097,23.772486848560217,6,5.498668554506238,11.944067219562058,6,0.0001915984859164308,0.00037553303239620437,0.0017304964223074863,0.003391772987722673,0.00015022332883192862,0.0002944377245105801,0.0003374987826386683,0.0006614976139717899,0.0006519780713210146,0.0012778770197891887,0.00038534413497612747,0.0007552745045532099,10.095534976516921,19.787248553973164,3.4952772408978707,6.850743392159827,0.00045808640080197594,0.0008978493455718728,0.0005865281893843581,0.001149595251193342,4.326357380432357,8.47966046564742,7.175735280499343,14.064441149778713,0.0007628884314934778,0.0014952613257272164,0.0010722814657037345,0.0021016716727793195,5.613673326766266,11.002799720461882,15.530009328299093,30.438818283466222,0.0005988479832830382,0.001173742047234755,0.0003731432435795743,0.0007313607574159656,9.705077115999377,19.021951147358777,4.876145023571676,9.557244246200485
sigmoid,gpu_geometry,10,highdim_poly4,Sparse quartic,344.0,4.0,86,85,0.0012166816740663963,0.00046931852598508446,6,0.016089678309149518,0.004238833236365174,6,0.0009477327229346511,0.0003679705031005536,6,0.001551856320183644,0.0007100708992476766,6,0.0018633286225469647,0.0008146752841598325,6,0.0019451944968447387,0.0007964065201569721,6,-20.98177256860859,2.548151069743731,6,3.716303296988245,7.731501372783634,6,0.0020771272910988527,0.0010644138738897932,6,0.0025339361951387343,0.001152896166743603,6,-31.620641793471975,8.365494028045893,6,-24.237134946704487,12.700856912294942,6,0.0029117179224936243,0.0014561417766024356,6,0.0034563001525080538,0.001968057812259208,6,-86.04186495782874,16.629722740059627,6,-62.69590283190996,29.865596263016435,6,0.0017041320491844767,0.0008540276836795744,6,0.00201157947416402,0.0011419928183558814,6,-8.413624132425122,8.188837743328026,6,5.673618699594709,19.564974852757356,6,0.0001915984859164308,0.00037553303239620437,0.0017304964223074863,0.003391772987722673,0.00015022332883192862,0.0002944377245105801,0.0002898852307260019,0.0005681750522229638,0.00033258979204141346,0.0006518759924011704,0.00032513160036835793,0.0006372579367219816,1.040278318066542,2.0389455034104222,3.156372218157929,6.186489547589541,0.000434545144361526,0.0008517084829485909,0.0004706678891554167,0.0009225090627446168,3.415198635835391,6.693789326237367,5.185103121870548,10.162802118866274,0.0005944673909709567,0.001165156086303075,0.0008034562373888719,0.0015747742252821889,6.789055879517371,13.306549523854047,12.192578618060397,23.897454091398377,0.00034865534187099903,0.000683364470067158,0.0004662166158157975,0.000913784566998963,3.343079009599625,6.552434858815265,7.987367536606661,15.655240371749056
