case,case_label,p,device,cuda_name,data_seed,init_seed,n,n_train,n_eval,hidden,activation,epochs,degree,include_special,n_fullpr_features,n_design_params,oracle_mse_vs_y,full_fpr_mse_vs_y,full_fpr_mse_vs_nn,shape_nn_fpr,abs_rmse_gap,close_threshold,is_close,status,candidate_domain,n_candidates,budget,budget_multiplier,criteria,dopt_mse_vs_nn,dopt_shape_vs_nn,aopt_mse_vs_nn,aopt_shape_vs_nn,iopt_mse_vs_nn,iopt_shape_vs_nn,latin_mse_vs_nn,latin_shape_vs_nn,random_mse_median,random_mse_q25,random_mse_q75,random_mse_mean,random_shape_median,random_shape_q25,random_shape_q75,random_shape_mean,dopt_gain_vs_random_median_pct,dopt_shape_gain_vs_random_median_pct,aopt_gain_vs_random_median_pct,aopt_shape_gain_vs_random_median_pct,iopt_gain_vs_random_median_pct,iopt_shape_gain_vs_random_median_pct,latin_gain_vs_random_median_pct,latin_shape_gain_vs_random_median_pct,elapsed_sec_run
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0012256075424443389,0.0009332575512371932,0.00032090100067850376,0.00043305925610151094,0.004459413769750408,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,"dopt,aopt,iopt,latin",0.00042515969487401666,0.0005284501191977367,0.0004130589496069714,0.00048179222713772756,0.0006225743848382448,0.0007497267606234803,0.0004756377628998756,0.0005501216572941895,0.0005057576865905684,0.0004733664558340853,0.0005237750537783984,0.0005056125525275834,0.0006206355043230833,0.0005899237727369265,0.0006480679277000818,0.0006295179022484396,15.93608833903875,14.853385680197531,18.328685740497782,22.371146384348375,-23.09736487351587,-20.79985037936149,5.955406015425742,11.361555460125027,4.014893100014888
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0012256075424443389,0.0009332575512371932,0.00032090100067850376,0.00043305925610151094,0.004459413769750408,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,"dopt,aopt,iopt,latin",0.00041623536802383053,0.0005242411391149409,0.00039904755700133007,0.0005209653975202974,0.0005689106327573897,0.0006641236033305742,0.0004150459177704505,0.0004596541619270286,0.0004405204139243125,0.0004225395288370087,0.00046868971882487977,0.0004507425167270811,0.000549413355635194,0.000521332663852338,0.0005795411070397922,0.0005637484306865745,5.512808290572083,4.581653551386785,9.414514200040689,5.177878881740527,-29.14512353453306,-20.878678415591118,5.782818536586329,16.337279170141766,4.5316869000089355
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0016375633590451073,0.0013003515372635758,0.00040732048990115385,0.00048346872326712157,0.00440643063015065,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,"dopt,aopt,iopt,latin",0.0007906135701446857,0.0009032780064743759,0.0008406661640674571,0.0010132411935174072,0.0008936912655248588,0.0009439752190566826,0.0007754085196095397,0.0008253279480550164,0.000939015921068474,0.0008597625066079967,0.0010829310823451993,0.0009880072341221435,0.0011147630713606933,0.001033016037319662,0.0012670710715707496,0.0011919082250864957,15.804029260220242,18.971301644229765,10.473704949444098,9.107036324711341,4.826825033173219,15.320551666242855,17.423283012365857,25.96382412922855,3.415539699984947
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0016375633590451073,0.0013003515372635758,0.00040732048990115385,0.00048346872326712157,0.00440643063015065,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,"dopt,aopt,iopt,latin",0.0006648850656932884,0.0007251863296174606,0.0007820241456207306,0.0008533081122747714,0.0007448620808863879,0.0008220277251516641,0.0005979843802473921,0.0006723228569178476,0.0006954568864578369,0.0006544225492186208,0.0007717048969501613,0.0007195435200257548,0.000872854778337215,0.0007980461117627283,0.0009372100410632383,0.0008857282312544129,4.395933286426948,16.9178713784511,-12.447537848651663,2.239394976983453,-7.103990972062391,5.823082424132028,14.015607309160522,22.974259452572394,3.922118099988438
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0016375633590451073,0.0013003515372635758,0.00040732048990115385,0.00048346872326712157,0.00440643063015065,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,"dopt,aopt,iopt,latin",0.0006381229496842981,0.0006861513245102256,0.0007476174098858118,0.0009007387624158426,0.0007211280377025025,0.0007919113490710856,0.0006064317807593398,0.0006899405158592828,0.0006062259111560023,0.0005823762318100337,0.0006521810739214327,0.0006131405888682491,0.000750097544615657,0.0006930756611545924,0.0008122709287831896,0.0007575364845290223,-5.261576244319856,8.525053916580514,-23.323235798382886,-20.082883737124188,-18.953681199042656,-5.574448917420951,-0.03395922205716789,8.019894104199215,4.43987780000316
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0014939682970050408,0.0012982046692110512,0.0002645391532678459,0.0003136602443594949,0.0026212786786399614,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,"dopt,aopt,iopt,latin",0.0007167102422209659,0.0008293571668477949,0.000888657582234503,0.0009354820458147231,0.0011077804866082336,0.0012214778868871706,0.0006892465288205992,0.0007675632159756489,0.0006354893270114681,0.0005664055128623826,0.0006968480839375122,0.0006423452147982962,0.0007591550520174007,0.0006903561458875999,0.0008514916871269131,0.000777607905425845,-12.7808464685721,-9.247401389720991,-39.838317413388474,-23.226743117726205,-74.31929058790354,-60.89965859295539,-8.45918247941889,-1.1075687286680294,3.4509251000126824
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0014939682970050408,0.0012982046692110512,0.0002645391532678459,0.0003136602443594949,0.0026212786786399614,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,"dopt,aopt,iopt,latin",0.0005346863327482458,0.0005932658352588262,0.0006414974326855422,0.0007094511557042284,0.0008066494261580791,0.0009574784413622152,0.00043818852610697927,0.0005181636255642923,0.00047319060328558356,0.0004409860025934579,0.0005300962229895264,0.0004941137860881722,0.0005921318547997187,0.0005489510112301752,0.0006532138916001873,0.000623602889938002,-12.995974356986087,-0.19150809906875732,-35.56850627026946,-19.813036565004854,-70.47029686497048,-61.7002080872799,7.397035557250821,12.491851035517294,3.9713318000140134
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0014939682970050408,0.0012982046692110512,0.0002645391532678459,0.0003136602443594949,0.0026212786786399614,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,"dopt,aopt,iopt,latin",0.00047984181557345524,0.0005600170939167002,0.0005737402435147136,0.0006143917285386087,0.0007196847032544212,0.0007437337420379533,0.00033801582502054027,0.0004239723171577807,0.0003927434572559629,0.00036815787824607757,0.0004121320707976983,0.00039311982534289406,0.0004942968843455157,0.0004471560605021599,0.0005335296019033191,0.0004978737414404297,-22.176908795893112,-13.2956956947448,-46.08524544835118,-24.29609572637851,-83.24549778187158,-50.46296377585097,13.934702469086568,14.227192081303475,4.551330999995116
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0014161166477841165,0.0011394564544769835,0.0003258688390363235,0.0004348096187041127,0.0038754894944085586,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,"dopt,aopt,iopt,latin",0.0006068172238365587,0.0007267582718668087,0.0007604798930377178,0.00098214878727585,0.0017495236850524397,0.002166215485039095,0.0007686216384729498,0.0010670187106340545,0.0007474067634938579,0.0006768133556305056,0.0007886114588435821,0.0007467675384070713,0.0009414607711177858,0.0008867626663001155,0.00106360431459614,0.0009682616674688703,18.810311402601396,22.80525177868678,-1.7491318225095627,-4.321796234776273,-134.0791882687876,-130.09089188784483,-2.838464409917828,-13.336502525452566,4.111254599993117
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0014161166477841165,0.0011394564544769835,0.0003258688390363235,0.0004348096187041127,0.0038754894944085586,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,"dopt,aopt,iopt,latin",0.0004498475935754094,0.0005949966186086049,0.0006276070924861899,0.0008122873327653659,0.001121636921109778,0.0013096641777944624,0.0004771073172943929,0.0006044752283722289,0.0005257257979875537,0.0004924010070152731,0.0005637566835715637,0.0005288916051358464,0.0006812142019451115,0.0006324573624241016,0.0007221664385159657,0.0006800490203268663,14.4330380404769,12.656457115885793,-19.379169690479625,-19.241103671355273,-113.35017710816847,-92.25438548622448,9.247878053401491,11.265028438010429,4.746183400013251
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0014161166477841165,0.0011394564544769835,0.0003258688390363235,0.0004348096187041127,0.0038754894944085586,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,"dopt,aopt,iopt,latin",0.0004361247770995483,0.0005382492339222679,0.0005478766033643884,0.0007526877720356151,0.0008639783622895474,0.0010445135571858087,0.0004398279325705504,0.0005716517126644013,0.0004675797549079264,0.00044497318832993925,0.0004884495229631449,0.000469751741105384,0.0006029307359233422,0.0005562467154484298,0.0006321017401172537,0.000600530755261385,6.727189849049828,10.727849510279079,-17.172866791949463,-24.838182429517612,-84.77668316920136,-73.23939466881154,5.935206143140384,5.187830275568803,5.333710900013102
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0015123950478298173,0.0011418931889063697,0.00042991374410045554,0.0005788324680673504,0.005097613515291942,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,"dopt,aopt,iopt,latin",0.0006595670077590908,0.0007501814584419462,0.0008295663335233148,0.0009876884243342071,0.001363187839553975,0.0017149113671717218,0.0006725266231042495,0.0009719167056571821,0.0008619706471476448,0.0007883926332370027,0.0009160917221827105,0.000881985719388893,0.0010752071099078392,0.000965531457332102,0.0011638619157413443,0.001099600534620859,23.481500217940113,30.22912036860995,3.7593291293107796,8.139704877987064,-58.147826038498266,-59.4959102640899,21.97801336626558,9.606558894454357,3.684379699989222
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0015123950478298173,0.0011418931889063697,0.00042991374410045554,0.0005788324680673504,0.005097613515291942,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,"dopt,aopt,iopt,latin",0.0005297382118849871,0.0007589676004900275,0.0007185480355959411,0.0009264898124476698,0.00108708900302197,0.0013111654119679229,0.0005608278262704628,0.0007960398965833652,0.0006581511019251296,0.0006270657786940225,0.0006771453234111995,0.0006594682311582436,0.0008479899014027186,0.0007885053304199643,0.0009066880107703282,0.0008538523318100939,19.51115627771913,10.498037861704852,-9.176757965480414,-9.25717522285337,-65.17316461860693,-54.620404063660864,14.787375630002087,6.126252769451537,4.283747199981008
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0015123950478298173,0.0011418931889063697,0.00042991374410045554,0.0005788324680673504,0.005097613515291942,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,"dopt,aopt,iopt,latin",0.0004981858722108024,0.000643530256137455,0.0006011846845339784,0.0007813438250155852,0.0008742323390329542,0.0010698739187496413,0.0005083432447936953,0.0006165496415378674,0.0005894775791039585,0.0005543845795531364,0.000606820039311319,0.0005891023689829807,0.0007534769970606926,0.0007091165618253314,0.0008208176993011346,0.0007657825651042502,15.486883662636496,14.591917384623402,-1.9860136916174793,-3.6984311483430723,-48.30629187997958,-41.99158340907692,13.763769341930242,18.172732021943286,4.846531399991363
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0006490245853702909,0.0009930293433387792,0.000545779725436512,0.0005707486606830946,0.006036407169848535,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,"dopt,aopt,iopt,latin",0.0019257945530991557,0.0020768241406552996,0.00230076136766352,0.002401568452013274,0.0037637911182318304,0.004489106331685311,0.0011355526251447478,0.0011981143241952862,0.0013378665844344746,0.001188104119744744,0.0017313454515543573,0.0014549346393091852,0.001620348315639258,0.0013396713267374983,0.002085266694756314,0.0017247318138819646,-43.94518672526695,-28.171462926226038,-71.97240699722444,-48.21309892656072,-181.32783657369023,-177.04576160307076,15.122132628437411,26.058223862650944,3.8231419999792706
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0006490245853702909,0.0009930293433387792,0.000545779725436512,0.0005707486606830946,0.006036407169848535,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,"dopt,aopt,iopt,latin",0.0014995121907753677,0.0016191804014164457,0.0014873233915210528,0.0017190655580014043,0.0026284557643612445,0.003021944557445269,0.0011845060447551545,0.0009847054029753085,0.0009392077409456366,0.0008599045186526065,0.001061701358656556,0.0009790747835299548,0.0011261467112688435,0.0010156786817419852,0.0013090246213687405,0.0011909682564193082,-59.65713711703348,-43.78059139311387,-58.35936254353575,-52.65023116433131,-179.8588267293024,-168.34377148252796,-26.11757688054621,12.559758589018237,4.422151899983874
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0006490245853702909,0.0009930293433387792,0.000545779725436512,0.0005707486606830946,0.006036407169848535,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,"dopt,aopt,iopt,latin",0.001224503525960305,0.001493300538363487,0.0013327419850155836,0.0014418303025728956,0.0019134016893665852,0.0022975650447142632,0.0008548731026984866,0.0010578030790480291,0.0008888263296384907,0.0008215228537365862,0.0010055867115061116,0.0009271119311870577,0.001109352102525709,0.0009398130101580049,0.0012912513337215725,0.0011344924350739545,-37.766342549544326,-34.61015082259513,-49.94402624837241,-29.970484509852145,-115.27284077473455,-107.10872945418318,3.8200068796132283,4.646768448026188,5.053874799981713
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.000651199628747928,0.00099948301368598,0.0006215731881561179,0.0006789219847237158,0.006095987895319982,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,"dopt,aopt,iopt,latin",0.0020953030886685306,0.002267640520456813,0.002671536392207067,0.0026989232622286136,0.003902744113481563,0.0047872341648792244,0.0014209202832515748,0.0016238178933841863,0.0015463233710034845,0.001278461971183558,0.0018859064868545843,0.0016317564859650439,0.0018664269946042451,0.0015570398819243709,0.0021768069962312293,0.001965917400313094,-35.50225832186617,-21.49634178097819,-72.7669931337439,-44.60374126773117,-152.38861331759364,-156.49190558853354,8.1097582888196,12.998585099842135,3.759166699979687
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.000651199628747928,0.00099948301368598,0.0006215731881561179,0.0006789219847237158,0.006095987895319982,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,"dopt,aopt,iopt,latin",0.001635194922972511,0.0017812360088577614,0.0016637523444196106,0.001959554739801793,0.0026232200795121203,0.003140768793698729,0.0012027817379181315,0.0015214078241901885,0.0010856426454826443,0.0010026274045954898,0.0011621037038406909,0.0011076601983925093,0.001301697522016987,0.0011679485084235411,0.0014657380762748968,0.0013281484665327054,-50.619997268581166,-36.83947143862785,-53.250459655622315,-50.53840901267544,-141.62831944998945,-141.28253611730716,-10.789838896150835,-16.878752433419344,4.327930600004038
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.000651199628747928,0.00099948301368598,0.0006215731881561179,0.0006789219847237158,0.006095987895319982,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,"dopt,aopt,iopt,latin",0.0013779094103167355,0.0016558556635872432,0.0014508992252628694,0.0015689637527642056,0.0020735915846351494,0.0026250594683479545,0.0009561639099539345,0.001089932963548063,0.0009812539434701922,0.0009150672828455548,0.0011273680438086203,0.001030432695074375,0.0012262825474735587,0.0010266807204003818,0.0013585563160180257,0.0012210768871868177,-40.42332461297187,-35.03051698800656,-47.86174719785406,-27.94471844981027,-111.32058611677205,-114.06644608587293,2.5569358149560326,11.118937002439534,4.940883699979167
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0004996514343610693,0.0009897311178784741,0.000607122506685464,0.0008205997456434379,0.00910710808604382,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,"dopt,aopt,iopt,latin",0.0028951523505167556,0.0029160080731381295,0.0041923784494098055,0.004345750481987314,0.0026603264979325096,0.0032059095052802264,0.0010722331022551637,0.0011041080921865639,0.0015597100220402396,0.0012960956418217196,0.0020100349258599195,0.0017614787598432605,0.001964131375394298,0.0016025946270919193,0.00247810242977601,0.002131134664649059,-85.62119301699674,-48.462985198876666,-168.79217227352308,-121.25559096651097,-70.56545513842154,-63.22276327552896,31.254330157307873,43.78644392028436,3.99466629998642
