case,activation,hidden,n_hidden,q,data_seed,init_seed,special,n,p,max_order,NN_mse_vs_y,act_io_mean,act_io_sum,TPR_mse_vs_NN,TPR_mse_vs_y,LTPR_mse_vs_NN,LTPR_mse_vs_y,LTPR_n_terms,shape_NN_LTPR,FPR_mse_vs_y,FPR_mse_vs_NN,FPR_r2_vs_y,shape_NN_FPR_in,mahal_NN_FPR,shape_NN_FPR_ext,abs_rmse_gap,NN_FPR_log10,FPR_mse_delta_vs_NN,FPR_improve_vs_NN_pct,FPR_better_than_NN,TPR_mse_delta_vs_NN,TPR_improve_vs_NN_pct,TPR_better_than_NN,LTPR_mse_delta_vs_NN,LTPR_improve_vs_NN_pct,LTPR_better_than_NN,well_specified
highdim_poly4,softplus,64,1,3,0,0,False,10000,10,1,0.0005960238604126909,0.04788571046258325,0.04788571046258325,0.00033665353535504726,0.0010431901935530924,8.758419803260723e-05,0.0005985109967210469,286,7.434465180584338e-05,0.0047417811653452276,0.003960487622696128,0.7696236700721665,0.005340592444108278,0.03250253783439408,0.028231385639030517,0.04444699234548662,-0.9006778612352853,0.004145757304932537,-695.5690166601697,False,0.0004471663331404016,-75.02490467928259,False,2.4871363083560057e-06,-0.41728804391050656,False,False
highdim_poly4,softplus,64,1,3,0,1,False,10000,10,1,0.0005592885915440627,0.0422043054975406,0.0422043054975406,0.0005368950384376598,0.0010867445530804772,0.0001025095211404383,0.0004975751780789693,286,7.909163398088384e-05,0.0047417811653452276,0.003959053324074343,0.7696236700721665,0.005363974335336148,0.022776054712084708,0.028584978929139457,0.04521130914389658,-0.9283055466691286,0.004182492573801165,-747.8236883492114,False,0.0005274559615364145,-94.30837129722853,False,-6.171341346509335e-05,11.034270034852188,True,False
highdim_poly4,softplus,64,1,3,0,2,False,10000,10,1,0.0008005435040452959,0.032267711034587386,0.032267711034587386,0.00010778194756868133,0.0008553092434347897,8.094930775310704e-05,0.0007458224301689706,286,7.434993687343883e-05,0.0047417811653452276,0.003387962037632304,0.7696236700721665,0.004600970764698826,0.0016387905777042612,0.02432047757344263,0.04056671475129055,-0.772556569460003,0.003941237661299932,-492.3202351132851,False,5.476573938949388e-05,-6.84106973734124,False,-5.4721073876325284e-05,6.835490338727312,True,False
highdim_poly4,softplus,64,1,3,0,3,False,10000,10,1,0.0005725567169251992,0.03660083406066757,0.03660083406066757,0.000375700946090835,0.0010146225815181207,7.619512455374977e-05,0.0005332055312414944,286,5.871743395578929e-05,0.0047417811653452276,0.003917394823214282,0.7696236700721665,0.005317064567929405,0.00796059184442675,0.02928049252624339,0.04493243484470756,-0.9181229933389048,0.0041692244484200286,-728.1766723146679,False,0.0004420658645929215,-77.20909588956486,False,-3.935118568370482e-05,6.872888662459932,True,False
highdim_poly4,softplus,64,1,3,0,4,False,10000,10,1,0.0006088001137288464,0.03602175121523613,0.03602175121523613,0.00016974390878161092,0.0007656195345375477,5.6636835715121635e-05,0.0005630449880851801,286,5.1967208875707494e-05,0.0047417811653452276,0.003948215673643323,0.7696236700721665,0.005340552860346702,0.03358558951422536,0.02950399894354655,0.04418671712644909,-0.8914667823888476,0.004132981051616381,-678.8732390837184,False,0.00015681942080870135,-25.75876995951863,False,-4.575512564366623e-05,7.515623701746731,True,False
highdim_poly4,softplus,64,1,3,0,5,False,10000,10,1,0.0006967349204094758,0.03066669806584387,0.03066669806584387,5.34115723907603e-05,0.0007159211280830855,3.275908603277215e-05,0.000650947408848448,286,3.305000919233338e-05,0.0047417811653452276,0.003652200722849514,0.7696236700721665,0.0049630884484305445,0.016823190517581892,0.02947527494944973,0.04246485546761219,-0.8328739293271896,0.004045046244935751,-580.5717678910727,False,1.9186207673609675e-05,-2.7537313132423176,False,-4.5787511561027846e-05,6.57172623615854,True,False
highdim_poly4,softplus,64,1,3,0,6,False,10000,10,1,0.0005972094445814478,0.03527151523367733,0.03527151523367733,0.0003032067337498052,0.0008862430772861377,9.768764186846985e-05,0.000532533652505557,286,7.10251295357442e-05,0.0047417811653452276,0.003882790237863942,0.7696236700721665,0.005280340141298936,0.0168711837441548,0.029352616124556797,0.04442272318442274,-0.8998148400145306,0.00414457172076378,-693.9896477471967,False,0.0002890336327046898,-48.39736466446173,False,-6.467579207589081e-05,10.829666654253703,True,False
highdim_poly4,softplus,64,1,3,0,7,False,10000,10,1,0.0006527761440167922,0.02439735244829325,0.02439735244829325,3.186099937984249e-05,0.0006719710426143738,2.070079282275242e-05,0.0006340009133456938,286,2.1302787529847413e-05,0.0047417811653452276,0.0038421801319144713,0.7696236700721665,0.005230490516311923,0.0010724415961904717,0.033804269143700535,0.04331110803022749,-0.8611772327228018,0.004089005021328435,-626.4023369737679,False,1.919489859758159e-05,-2.940502463749321,False,-1.8775230671098388e-05,2.8762127481508286,True,False
highdim_poly4,softplus,64,1,3,0,8,False,10000,10,1,0.0005930890849389014,0.04431598707571668,0.04431598707571668,0.0003015818013802304,0.0008900638205909705,0.00011103847072570252,0.000561413098344705,286,9.226213456043034e-05,0.0047417811653452276,0.0038943221560020307,0.7696236700721665,0.0052868826963697185,0.01669807441551509,0.026855865173058345,0.044507171857288225,-0.902821575819754,0.004148692080406326,-699.505721106588,False,0.0002969747356520691,-50.07253432807024,False,-3.167598659419642e-05,5.34084801062552,True,False
highdim_poly4,softplus,64,1,3,0,9,False,10000,10,1,0.0005721078207108843,0.040802881694287606,0.040802881694287606,0.0005814191208537907,0.0011844618308680809,0.00011008038844874633,0.0005253170618943944,286,8.884225243834955e-05,0.0047417811653452276,0.00386473452113181,0.7696236700721665,0.005247207191835539,0.003909461353668822,0.027541677345138755,0.04494181676716684,-0.9184636226716191,0.004169673344634343,-728.8264892888949,False,0.0006123540101571965,-107.03472107692978,False,-4.67907588164899e-05,8.178660931142154,True,False
