case,activation,hidden,n_hidden,q,data_seed,init_seed,special,n,p,max_order,NN_mse_vs_y,act_io_mean,TPR_mse_vs_NN,TPR_mse_vs_y,FPR_mse_vs_y,FPR_mse_vs_NN,FPR_r2_vs_y,shape_NN_FPR_in,mahal_NN_FPR,shape_NN_FPR_ext,abs_rmse_gap,NN_FPR_log10,well_specified
highdim_poly3,sigmoid,64,1,3,0,29,False,10000,20,1,0.004413476826126013,0.04270014734505426,0.014040019734393679,0.016777920220794423,0.00644336553575427,0.0009487583160148226,0.7649047431836118,0.0006763355447486981,0.00825306912251115,0.0005568487544448591,0.013836573485633802,-0.16433191923944743,False
highdim_poly3,sigmoid,64,1,3,0,30,False,10000,20,1,0.005539968342117336,0.006724541479027314,3.504949584435093e-05,0.005294415272514101,0.00644336553575427,9.68631205842668e-05,0.7649047431836118,6.737556606747848e-05,0.003227805000978271,0.00029139687619893803,0.005839613425991028,-0.06560548683509365,False
highdim_poly3,sigmoid,64,1,3,0,31,False,10000,20,1,0.004538435337751689,0.036512666746082986,0.0042305763752673855,0.007619400030502965,0.00644336553575427,0.0006957230995573379,0.7649047431836118,0.0004814030697287483,0.026984648522155083,0.0005309037673564892,0.012902666727171996,-0.15220661768605767,False
highdim_poly3,sigmoid,64,1,3,0,32,False,10000,20,1,0.006234227933716759,0.0027526918770130206,8.27666845850809e-07,0.006191499171956704,0.00644336553575427,1.0429610982781898e-05,0.7649047431836118,5.280839458995884e-06,0.009587265564692457,8.375061779117803e-05,0.0013134498363406577,-0.014330093057765865,False
highdim_poly3,sigmoid,64,1,3,0,33,False,10000,20,1,0.005200763732401635,0.030975376082812783,0.0026003346243107864,0.00698359287020103,0.00644336553575427,0.00045468732912796935,0.7649047431836118,0.00024439183960859624,0.07143791850394637,0.00030789320257971364,0.008154256177661079,-0.09304564533232157,False
highdim_poly3,sigmoid,64,1,3,0,34,False,10000,20,1,0.005822422174319343,0.008922816706294157,8.706845954071839e-05,0.005543619272377669,0.00644336553575427,5.372020935827362e-05,0.7649047431836118,3.628345919747786e-05,0.005110440472154443,0.00013942167324177302,0.003965779177924719,-0.044009077587848604,False
highdim_poly3,sigmoid,64,1,3,0,35,False,10000,20,1,0.005278598126921114,0.023675226495572948,0.001184238683173221,0.005460126105180632,0.00644336553575427,0.00023316648896594278,0.7649047431836118,0.00016343339803130376,0.0026354271415883687,0.00026706913482670903,0.0076166154876071285,-0.08659417049784135,False
highdim_poly3,sigmoid,64,1,3,0,36,False,10000,20,1,0.00561332572071069,0.019873971599330343,0.00018975869885033285,0.005263403837749099,0.00644336553575427,0.00011078881091751784,0.7649047431836118,6.95176604350076e-05,0.024352189200624094,0.00021527392528577572,0.005348445976347857,-0.05989252634836287,False
highdim_poly3,sigmoid,64,1,3,0,37,False,10000,20,1,0.005046481295494595,0.023276602736580335,0.0013808680969948626,0.005420702780730934,0.00644336553575427,0.00033123061999011465,0.7649047431836118,0.00022877655178367152,0.007190179249100461,0.0003822529534045202,0.009231986838771078,-0.1061241019120544,False
highdim_poly3,sigmoid,64,1,3,0,38,False,10000,20,1,0.004873800463164726,0.030508404872007726,0.0030954692592251544,0.0068418320487424154,0.00644336553575427,0.0005400604841238274,0.7649047431836118,0.0003786563049909418,0.006315177749611461,0.00045258689375805156,0.010457967395259893,-0.12124502492602317,False
highdim_poly3,sigmoid,64,1,3,0,39,False,10000,20,1,0.006241086763532013,0.0015221331664747005,8.752604877034126e-07,0.0062022043423893254,0.00644336553575427,2.8214956594726254e-05,0.7649047431836118,5.3825817384456354e-06,0.031203406159347555,8.72807535347599e-05,0.0012700278895574207,-0.013852549634854728,False
highdim_poly3,sigmoid,64,1,3,0,40,False,10000,20,1,0.005344869549735062,0.019767814153084817,0.0004696710797388916,0.005162273081444207,0.00644336553575427,0.00020293646684948824,0.7649047431836118,0.00014193483328266607,0.003542859621215875,0.00031740784285063924,0.007161962280280029,-0.08117565980719807,False
highdim_poly3,sigmoid,64,1,3,0,41,False,10000,20,1,0.00615330467150831,0.001642848149416365,6.505610928230124e-07,0.006111823810664786,0.00644336553575427,1.2745058025075356e-05,0.7649047431836118,7.843649898170503e-06,0.0007131846997855171,0.00010828141011592766,0.0018275743308362735,-0.02000435076551325,False
highdim_poly3,sigmoid,64,1,3,0,42,False,10000,20,1,0.00518308643467248,0.024398233373812164,0.0018490476788616814,0.00566549029644361,0.00644336553575427,0.0003472206098964847,0.7649047431836118,0.00021603557900058413,0.04082702036218175,0.00032445765915994733,0.00827692150712181,-0.0945243184933618,False
highdim_poly3,sigmoid,64,1,3,0,43,False,10000,20,1,0.0055734888473381585,0.013520406869988516,0.00017512327576489658,0.005347220772714457,0.00644336553575427,0.00013519504328726012,0.7649047431836118,8.188083184908234e-05,0.02597702081069257,0.000251083054116327,0.005614774521120219,-0.06298563338236714,False
highdim_poly3,sigmoid,64,1,3,0,44,False,10000,20,1,0.005184082656907175,0.01579294281990748,0.0003179966149360357,0.0048812154532156616,0.00644336553575427,0.0002152083410134388,0.7649047431836118,0.00014998231444443046,0.004411212074327755,0.00038649839549584407,0.008270003019915692,-0.09444085234811285,False
highdim_poly3,sigmoid,64,1,3,0,45,False,10000,20,1,0.0051852367402331,0.036808036975469194,0.002900264489522759,0.006646347897669889,0.00644336553575427,0.00031641512169795907,0.7649047431836118,0.00021808040924535513,0.01574514154178056,0.000273636022670954,0.008261989062260694,-0.09434418023242634,False
highdim_poly3,sigmoid,64,1,3,0,46,False,10000,20,1,0.0044210858594060055,0.0332118135275624,0.0025394622575949082,0.005775380282892149,0.00644336553575427,0.0007204999905045774,0.7649047431836118,0.0005080821194264234,0.002704427559151787,0.0006654435830598039,0.013779330536844617,-0.16358382064060156,False
highdim_poly3,sigmoid,64,1,3,0,47,False,10000,20,1,0.006232070879963683,0.0010968947447021387,5.529172402586027e-07,0.006202170371296159,0.00644336553575427,1.189858191629892e-05,0.7649047431836118,5.692314244327946e-06,0.013216805540509585,9.84273296701042e-05,0.001327110670063289,-0.014480385709254482,False
highdim_poly3,sigmoid,64,1,3,0,48,False,10000,20,1,0.00592680114073502,0.009306847672370161,2.9515384029808683e-05,0.005755609028500769,0.00644336553575427,5.475266891272114e-05,0.7649047431836118,2.9165408017558545e-05,0.02310240759509705,0.0001526472330239336,0.0032848566549199265,-0.03629241401757939,False
highdim_poly3,sigmoid,64,1,3,0,49,False,10000,20,1,0.004541972811408642,0.040080089573808854,0.009162859300419367,0.012232087594239488,0.00644336553575427,0.0007421162049043859,0.7649047431836118,0.000515259986905249,0.027266465789309517,0.0004783470065974179,0.012876416954907807,-0.15186823964366655,False
highdim_poly3,sigmoid,"128,64",2,3,0,0,True,10000,20,2,0.0021772807493103353,0.05094083167538538,,,0.00039668856093971527,0.001948944677624651,0.9855262597484579,0.0012625387447539331,0.03063116624282505,0.04506698315985704,0.02674429908514333,0.7394647555467709,False
highdim_poly3,sigmoid,"128,64",2,3,0,1,True,10000,20,2,0.002063104680529868,0.07041222250537806,,,0.00039668856093971527,0.001864092074899778,0.9855262597484579,0.0012264531843045317,0.009006654830494768,0.04438212536397214,0.025504370164482044,0.7160715871632026,False
highdim_poly3,sigmoid,"128,64",2,3,0,2,True,10000,20,2,0.0021710950356424123,0.06292388047068127,,,0.00039668856093971527,0.001953268211959153,0.9855262597484579,0.0011861274947408077,0.07468353106133975,0.04505490861575322,0.026677968872329795,0.7382291571267838,False
highdim_poly3,sigmoid,"128,64",2,3,0,3,True,10000,20,2,0.0021250571863514877,0.06472077948283234,,,0.00039668856093971527,0.0018713290396233865,0.9855262597484579,0.0012212544145525175,0.025622369086053257,0.046923804745300834,0.0261813005827266,0.7289209444492846,False
highdim_poly3,sigmoid,"128,64",2,3,0,4,True,10000,20,2,0.00211611329677568,0.05737133764759292,,,0.00039668856093971527,0.0018486551158461535,0.9855262597484579,0.001213400772705849,0.009162166351321785,0.047588731652435434,0.026084189497572997,0.7270892389505392,False
highdim_poly3,sigmoid,"128,64",2,3,0,5,True,10000,20,2,0.00260625059935381,0.05849170805401586,,,0.00039668856093971527,0.0023214320650774625,0.9855262597484579,0.0015151799902946264,0.04488659250047541,0.048894766992827826,0.031134408539116205,0.8175664950156347,False
highdim_poly3,sigmoid,"128,64",2,3,0,6,True,10000,20,2,0.0025009415995109743,0.057788687886154315,,,0.00039668856093971527,0.002236152671384507,0.9855262597484579,0.0013757928280663779,0.08280411946918875,0.0465150820237834,0.030092373136031754,0.7996538732885361,False
highdim_poly3,sigmoid,"128,64",2,3,0,7,True,10000,20,2,0.002372671598963145,0.050918508070513735,,,0.00039668856093971527,0.002158235621570968,0.9855262597484579,0.0013003260610581911,0.08539443350027079,0.044592102687744724,0.028793035002905885,0.7767879545820765,False
highdim_poly3,sigmoid,"128,64",2,3,0,8,True,10000,20,2,0.0019221696527380783,0.07726446872510168,,,0.00039668856093971527,0.0017254766252207156,0.9855262597484579,0.0011357229715468515,0.027729068404286645,0.04496510487631368,0.023925513298905167,0.6853420391411476,False
highdim_poly3,sigmoid,"128,64",2,3,0,9,True,10000,20,2,0.002610829686954247,0.07567250220188522,,,0.00039668856093971527,0.0022865578987374584,0.9855262597484579,0.0015154918457164724,0.02945010384464736,0.04952515819849471,0.03117923662917923,0.818328865107165,False
highdim_poly3,sigmoid,"128,64",2,3,0,10,True,10000,20,2,0.0019714010108321865,0.06533844781266743,,,0.00039668856093971527,0.001777500015697506,0.9855262597484579,0.0011749241023112401,0.011520007319114919,0.042972209763202034,0.024483419858658623,0.6963252977262134,False
highdim_poly3,sigmoid,"128,64",2,3,0,11,True,10000,20,2,0.0020767687638524593,0.06838053257744676,,,0.00039668856093971527,0.0018666751940155457,0.9855262597484579,0.0012225026039099584,0.02480556619613957,0.04317696275836253,0.02565453649303189,0.7189384658812588,False
highdim_poly3,sigmoid,"128,64",2,3,0,12,True,10000,20,2,0.0021446607843217213,0.06029706609508422,,,0.00039668856093971527,0.0018735296328527724,0.9855262597484579,0.0012404167764714497,0.027855898865235755,0.047100794763964324,0.026393440472721755,0.7329089334952529,False
highdim_poly3,sigmoid,"128,64",2,3,0,13,True,10000,20,2,0.002220835372548207,0.05090164539440494,,,0.00039668856093971527,0.001987446416243307,0.9855262597484579,0.0012990801008545545,0.023571276250495637,0.046761382364877216,0.027208698048590996,0.748066688916943,False
highdim_poly3,sigmoid,"128,64",2,3,0,14,True,10000,20,2,0.0020535755162286668,0.05929956561934452,,,0.00039668856093971527,0.0018243883940797098,0.9855262597484579,0.0011997295679616565,0.015165489802491083,0.04585706280310675,0.02539935148744346,0.7140610006386751,False
highdim_poly3,sigmoid,"128,64",2,3,0,15,True,10000,20,2,0.0021035024847947236,0.06061137702123267,,,0.00039668856093971527,0.0018690293620732895,0.9855262597484579,0.001219075412007062,0.023212590628764646,0.04472048132169271,0.025946914297999772,0.7244933521943954,False
highdim_poly3,sigmoid,"128,64",2,3,0,16,True,10000,20,2,0.002058856689754831,0.05410694150959504,,,0.00039668856093971527,0.0018595765578105579,0.9855262597484579,0.0012027424832467943,0.030277232616311656,0.04385613000320446,0.025457584083728328,0.7151764406830758,False
highdim_poly3,sigmoid,"128,64",2,3,0,17,True,10000,20,2,0.001926820949261299,0.05506110242761078,,,0.00039668856093971527,0.0017280918071954667,0.9855262597484579,0.0011353522418294472,0.026681555497969887,0.046374547605757425,0.0239785267019052,0.686391682336428,False
highdim_poly3,sigmoid,"128,64",2,3,0,18,True,10000,20,2,0.0025391504150913697,0.07384099564791469,,,0.00039668856093971527,0.002230643562078604,0.9855262597484579,0.0014905201525392835,0.01761424587454709,0.04861104927789667,0.030472941308681355,0.806238751350087,False
highdim_poly3,sigmoid,"128,64",2,3,0,19,True,10000,20,2,0.0020732899292926496,0.053673174334488094,,,0.00039668856093971527,0.0018430780583288226,0.9855262597484579,0.0012187843937728942,0.0006279247427040109,0.046125693593894415,0.025616351589591663,0.7182103609948602,False
highdim_poly3,sigmoid,"128,64",2,3,0,20,True,10000,20,2,0.002069183642706925,0.0644726765079356,,,0.00039668856093971527,0.0018646622358411346,0.9855262597484579,0.0012259345245312632,0.003137386584398507,0.04333579394614565,0.025571238305991714,0.7173493593935689,False
highdim_poly3,sigmoid,"128,64",2,3,0,21,True,10000,20,2,0.0020427387559475464,0.057334644649858185,,,0.00039668856093971527,0.0018151542527909648,0.9855262597484579,0.001188057579836951,0.023304771732066926,0.04600884216773989,0.02527962555880499,0.7117631514706465,False
highdim_poly3,sigmoid,"128,64",2,3,0,22,True,10000,20,2,0.0026122168540678933,0.05028273034966894,,,0.00039668856093971527,0.0023072927585351018,0.9855262597484579,0.0015414069531232283,0.009340369493220087,0.048182559699305676,0.031192808878916754,0.818559550027304,False
highdim_poly3,sigmoid,"128,64",2,3,0,23,True,10000,20,2,0.002363923720196893,0.049354087553854765,,,0.00039668856093971527,0.00212277276020655,0.9855262597484579,0.0014080929119676992,0.0019982456004951493,0.046077235291380435,0.028703156712652847,0.7751837813141028,False
highdim_poly3,sigmoid,"128,64",2,3,0,24,True,10000,20,2,0.0021373980888608236,0.062257568631785346,,,0.00039668856093971527,0.0019031221910167481,0.9855262597484579,0.001268901804800273,0.0035091428883460597,0.045589205358295,0.02631496089183972,0.73143573955733,False
highdim_poly3,sigmoid,"128,64",2,3,0,25,True,10000,20,2,0.0023971358427222855,0.04968672133357751,,,0.00039668856093971527,0.0021549665385232125,0.9855262597484579,0.0013158864388549303,0.07798800184049215,0.045775003068344845,0.029043511973600722,0.7812429684859908,False
highdim_poly3,sigmoid,"128,64",2,3,0,26,True,10000,20,2,0.0020145528571094153,0.06874322995240743,,,0.00039668856093971527,0.001804548715632461,0.9855262597484579,0.0011805611067821447,0.01860785755565277,0.04430502502589812,0.02496672855869838,0.7057289895594927,False
highdim_poly3,sigmoid,"128,64",2,3,0,27,True,10000,20,2,0.0022068980330698087,0.0548773685801115,,,0.00039668856093971527,0.001954363696065161,0.9855262597484579,0.0012353535337884206,0.05351304269405405,0.04479750372304782,0.027060591355043212,0.7453325904224126,False
highdim_poly3,sigmoid,"128,64",2,3,0,28,True,10000,20,2,0.002078464756754285,0.052913833301092894,,,0.00039668856093971527,0.0018758128703582845,0.9855262597484579,0.0012098003940637135,0.03463057159553418,0.045759917055333145,0.02567314070690973,0.7192929876648645,False
highdim_poly3,sigmoid,"128,64",2,3,0,29,True,10000,20,2,0.002112748978511042,0.061210425947095595,,,0.00039668856093971527,0.001881849136810915,0.9855262597484579,0.0012405635621762947,0.012181071209010979,0.04431896991024234,0.026047607253819632,0.726398223225345,False
highdim_poly3,sigmoid,"128,64",2,3,0,30,True,10000,20,2,0.002155879632464816,0.0591093669179218,,,0.00039668856093971527,0.0019183583046129132,0.9855262597484579,0.0012420520760627108,0.03411616934550259,0.04426148053735179,0.026514408925057076,0.7351748323927104,False
highdim_poly3,sigmoid,"128,64",2,3,0,31,True,10000,20,2,0.0023107494658634762,0.058460192955460566,,,0.00039668856093971527,0.00206783669084566,0.9855262597484579,0.001242038352939801,0.08529227985476508,0.04709812941437484,0.02815321354846089,0.7653031841442359,False
highdim_poly3,sigmoid,"128,64",2,3,0,32,True,10000,20,2,0.002116267423978169,0.059798011951662886,,,0.00039668856093971527,0.0019029775256384066,0.9855262597484579,0.0012355536001117497,0.02957670301601438,0.04502046241528579,0.02608586471790081,0.7271208696558079,False
highdim_poly3,sigmoid,"128,64",2,3,0,33,True,10000,20,2,0.002106153135779104,0.06078966797797872,,,0.00039668856093971527,0.001843554674629371,0.9855262597484579,0.001210109841355516,0.021311775603725543,0.047196957088114305,0.02597580208587895,0.7250402678339913,False
highdim_poly3,sigmoid,"128,64",2,3,0,34,True,10000,20,2,0.0020306567388932413,0.058473446144041666,,,0.00039668856093971527,0.001827785411611378,0.9855262597484579,0.0011855050731876923,0.029995900497435984,0.04345896562079246,0.025145766848977714,0.7091868395308024,False
highdim_poly3,sigmoid,"128,64",2,3,0,35,True,10000,20,2,0.002406849503567692,0.06282021625496337,,,0.00039668856093971527,0.002105504854214901,0.9855262597484579,0.0014059066451135621,0.012388205048548479,0.049151917002342914,0.029142610528862245,0.7829992582118644,False
highdim_poly3,sigmoid,"128,64",2,3,0,36,True,10000,20,2,0.0028884741637847282,0.07419518262266114,,,0.00039668856093971527,0.002580127953286499,0.9855262597484579,0.0017332395111356446,0.005871236434195433,0.050403863220531385,0.033827484853681915,0.8622188101330308,False
highdim_poly3,sigmoid,"128,64",2,3,0,37,True,10000,20,2,0.0022839219768471513,0.049452153288077456,,,0.00039668856093971527,0.002021814391269018,0.9855262597484579,0.001320319697357633,0.02166585510088518,0.04533254631141984,0.02787335430995639,0.7602315863192376,False
highdim_poly3,sigmoid,"128,64",2,3,0,38,True,10000,20,2,0.0020249423467674616,0.0658167948511823,,,0.00039668856093971527,0.0018182132134179014,0.9855262597484579,0.0011971872803273357,0.013350328038729185,0.04428692166982121,0.025082317431332483,0.7079629855168421,False
highdim_poly3,sigmoid,"128,64",2,3,0,39,True,10000,20,2,0.002086289066503015,0.06138443993117464,,,0.00039668856093971527,0.0018769328022231744,0.9855262597484579,0.0012274530934479186,0.02766453091296556,0.04444945548354992,0.025758871444646433,0.7209248049057402,False
highdim_poly3,sigmoid,"128,64",2,3,0,40,True,10000,20,2,0.0021709256605927296,0.05661471855741649,,,0.00039668856093971527,0.0019244262195652218,0.9855262597484579,0.0012638899963847384,0.02431436901350376,0.04345273193194027,0.026676151313430978,0.7381952749071296,False
highdim_poly3,sigmoid,"128,64",2,3,0,41,True,10000,20,2,0.0022223316282616386,0.05194202960174848,,,0.00039668856093971527,0.0019572393000431803,0.9855262597484579,0.0012742195228914823,0.024642489612886103,0.04650322158532163,0.027224570518471124,0.7483591900200097,False
highdim_poly3,sigmoid,"128,64",2,3,0,42,True,10000,20,2,0.0021073952696198566,0.05937755751444726,,,0.00039668856093971527,0.0018764622350849794,0.9855262597484579,0.0011617160392075937,0.06916009528812654,0.04375532700255309,0.02598933307070546,0.7252963236978612,False
highdim_poly3,sigmoid,"128,64",2,3,0,43,True,10000,20,2,0.0021416505446056797,0.06370203873250971,,,0.00039668856093971527,0.0019023671543186343,0.9855262597484579,0.0012454953412601617,0.0279535110191926,0.045269286520061694,0.026360928430199805,0.732298930808798,False
highdim_poly3,sigmoid,"128,64",2,3,0,44,True,10000,20,2,0.0021616885187089223,0.05823818390653328,,,0.00039668856093971527,0.0019062349859193886,0.9855262597484579,0.0012193163841569764,0.04748479199487431,0.04624476204807914,0.0265769202021345,0.7363434387357535,False
highdim_poly3,sigmoid,"128,64",2,3,0,45,True,10000,20,2,0.002214738938308311,0.047714907907970436,,,0.00039668856093971527,0.001996112930262163,0.9855262597484579,0.00131514695214951,0.0034038573594666333,0.04462649110561098,0.027143970960665592,0.7468728640675173,False
highdim_poly3,sigmoid,"128,64",2,3,0,46,True,10000,20,2,0.002011693430398914,0.06470604904232788,,,0.00039668856093971527,0.0017843713667589167,0.9855262597484579,0.001168084907645405,0.02007117660127831,0.04501428004914058,0.024934863565467723,0.705112120465113,False
highdim_poly3,sigmoid,"128,64",2,3,0,47,True,10000,20,2,0.002015052331963955,0.06378291454102275,,,0.00039668856093971527,0.0017885753229957238,0.9855262597484579,0.0011816862877313458,0.010725660766301338,0.045366019525300665,0.024972292305831756,0.7058366523026692,False
highdim_poly3,sigmoid,"128,64",2,3,0,48,True,10000,20,2,0.0021582015509880904,0.06709450531018067,,,0.00039668856093971527,0.0019234152597701545,0.9855262597484579,0.0012185179033605948,0.056618875844945134,0.04475881572907788,0.026539405922012142,0.7356423231313296,False
highdim_poly3,sigmoid,"128,64",2,3,0,49,True,10000,20,2,0.0024682540936495126,0.06996724062817662,,,0.00039668856093971527,0.0021652308866194226,0.9855262597484579,0.0014420140736118416,0.0018647872632709791,0.04912324519403332,0.029764484711329586,0.7939401887969124,False
highdim_poly3,sigmoid,"128,64",2,3,0,0,False,10000,20,2,0.0021772807493103353,0.05094083167538538,,,0.0005153013427454888,0.0018537379674983974,0.9811985055265999,0.0012150251349349723,0.02899475362885291,0.04040058326331358,0.023961091218944477,0.6258531585981775,False
highdim_poly3,sigmoid,"128,64",2,3,0,1,False,10000,20,2,0.002063104680529868,0.07041222250537806,,,0.0005153013427454888,0.0017887927901580278,0.9811985055265999,0.0011901927272246517,0.0072490034737247916,0.03962184211057575,0.022721162298283193,0.6024599902146092,False
highdim_poly3,sigmoid,"128,64",2,3,0,2,False,10000,20,2,0.0021710950356424123,0.06292388047068127,,,0.0005153013427454888,0.0018898962909706825,0.9811985055265999,0.0011480265691945757,0.0769166360141668,0.04006257308507918,0.023894761006130943,0.6246175601781903,False
highdim_poly3,sigmoid,"128,64",2,3,0,3,False,10000,20,2,0.0021250571863514877,0.06472077948283234,,,0.0005153013427454888,0.0017757312092951257,0.9811985055265999,0.0011690582028514814,0.023960779446908366,0.04196425684290983,0.02339809271652775,0.6153093475006911,False
highdim_poly3,sigmoid,"128,64",2,3,0,4,False,10000,20,2,0.00211611329677568,0.05737133764759292,,,0.0005153013427454888,0.0017493708579368174,0.9811985055265999,0.0011598419469642431,0.007397024297114797,0.04265196139034017,0.023300981631374146,0.6134776420019458,False
highdim_poly3,sigmoid,"128,64",2,3,0,5,False,10000,20,2,0.00260625059935381,0.05849170805401586,,,0.0005153013427454888,0.0022062080892047056,0.9811985055265999,0.0014541799045455668,0.04332687282393475,0.04412524265210253,0.028351200672917354,0.7039548980670413,False
highdim_poly3,sigmoid,"128,64",2,3,0,6,False,10000,20,2,0.0025009415995109743,0.057788687886154315,,,0.0005153013427454888,0.0021412227810107187,0.9811985055265999,0.0013176664898529357,0.0851014119335759,0.04180666025321836,0.027309165269832902,0.6860422763399425,False
highdim_poly3,sigmoid,"128,64",2,3,0,7,False,10000,20,2,0.002372671598963145,0.050918508070513735,,,0.0005153013427454888,0.0020818096212315697,0.9811985055265999,0.0012514456136297051,0.08769155914425453,0.039753577950017646,0.026009827136707034,0.6631763576334831,False
highdim_poly3,sigmoid,"128,64",2,3,0,8,False,10000,20,2,0.0019221696527380783,0.07726446872510168,,,0.0005153013427454888,0.0016878728276898058,0.9811985055265999,0.0011139385141097384,0.02969578383785316,0.040248334243723295,0.021142305432706315,0.571730442192554,False
highdim_poly3,sigmoid,"128,64",2,3,0,9,False,10000,20,2,0.002610829686954247,0.07567250220188522,,,0.0005153013427454888,0.002159299140021434,0.9811985055265999,0.0014418244301222982,0.027801599964328978,0.04470990459672393,0.028396028762980377,0.7047172681585715,False
highdim_poly3,sigmoid,"128,64",2,3,0,10,False,10000,20,2,0.0019714010108321865,0.06533844781266743,,,0.0005153013427454888,0.001718964170205672,0.9811985055265999,0.001144016291703632,0.00978240728261287,0.03825078345684631,0.02170021199245977,0.5827137007776199,False
highdim_poly3,sigmoid,"128,64",2,3,0,11,False,10000,20,2,0.0020767687638524593,0.06838053257744676,,,0.0005153013427454888,0.0018090708741015868,0.9811985055265999,0.0011923200886530445,0.026753217167075037,0.03856216823241201,0.02287132862683304,0.6053268689326653,False
highdim_poly3,sigmoid,"128,64",2,3,0,12,False,10000,20,2,0.0021446607843217213,0.06029706609508422,,,0.0005153013427454888,0.0017726558290017884,0.9811985055265999,0.0011850248606634691,0.02620488266407162,0.04230409640597321,0.023610232606522903,0.6192973365466594,False
highdim_poly3,sigmoid,"128,64",2,3,0,13,False,10000,20,2,0.002220835372548207,0.05090164539440494,,,0.0005153013427454888,0.0018955625507842242,0.9811985055265999,0.0012540083421839474,0.02189218917848373,0.04194880837008388,0.024425490182392144,0.6344550919683495,False
highdim_poly3,sigmoid,"128,64",2,3,0,14,False,10000,20,2,0.0020535755162286668,0.05929956561934452,,,0.0005153013427454888,0.00173403200679066,0.9811985055265999,0.0011534925559006219,0.013441742348187447,0.04100132765150086,0.02261614362124461,0.6004494036900815,False
highdim_poly3,sigmoid,"128,64",2,3,0,15,False,10000,20,2,0.0021035024847947236,0.06061137702123267,,,0.0005153013427454888,0.0017909771737479592,0.9811985055265999,0.0011758582859001843,0.0251522291554529,0.0400455719723516,0.02316370643180092,0.6108817552458019,False
highdim_poly3,sigmoid,"128,64",2,3,0,16,False,10000,20,2,0.002058856689754831,0.05410694150959504,,,0.0005153013427454888,0.0018006472811556292,0.9811985055265999,0.001170912936932436,0.03225690658053136,0.03935915034815676,0.022674376217529477,0.6015648437344824,False
highdim_poly3,sigmoid,"128,64",2,3,0,17,False,10000,20,2,0.001926820949261299,0.05506110242761078,,,0.0005153013427454888,0.0016853285864716892,0.9811985055265999,0.0011119825345580498,0.02863802068852664,0.04174930096403948,0.02119531883570635,0.5727800853878345,False
highdim_poly3,sigmoid,"128,64",2,3,0,18,False,10000,20,2,0.0025391504150913697,0.07384099564791469,,,0.0005153013427454888,0.0021153314690493764,0.9811985055265999,0.0014264435837403576,0.01589383252918847,0.04370502054362062,0.027689733442482503,0.6926271544014936,False
highdim_poly3,sigmoid,"128,64",2,3,0,19,False,10000,20,2,0.0020732899292926496,0.053673174334488094,,,0.0005153013427454888,0.001773323750658434,0.9811985055265999,0.0011833747380229215,0.0011783461973263625,0.041440326279407885,0.02283314372339281,0.6045987640462669,False
highdim_poly3,sigmoid,"128,64",2,3,0,20,False,10000,20,2,0.002069183642706925,0.0644726765079356,,,0.0005153013427454888,0.0017960095654805453,0.9811985055265999,0.001190413768658625,0.004962682193293833,0.03866483559152744,0.022788030439792863,0.6037377624449753,False
highdim_poly3,sigmoid,"128,64",2,3,0,21,False,10000,20,2,0.0020427387559475464,0.057334644649858185,,,0.0005153013427454888,0.001733094514689331,0.9811985055265999,0.001146656594799374,0.02163129679433932,0.04113527910813926,0.022496417692606137,0.5981515545220529,False
highdim_poly3,sigmoid,"128,64",2,3,0,22,False,10000,20,2,0.0026122168540678933,0.05028273034966894,,,0.0005153013427454888,0.00218322316372544,0.9811985055265999,0.0014743648952822458,0.007569454498641045,0.04344655818880183,0.028409601012717903,0.7049479530787105,False
highdim_poly3,sigmoid,"128,64",2,3,0,23,False,10000,20,2,0.002363923720196893,0.049354087553854765,,,0.0005153013427454888,0.002038146792240976,0.9811985055265999,0.0013608724196438001,0.003824315387691266,0.04158099721759878,0.025919948846453995,0.6615721843655092,False
highdim_poly3,sigmoid,"128,64",2,3,0,24,False,10000,20,2,0.0021373980888608236,0.062257568631785346,,,0.0005153013427454888,0.0018365284825787944,0.9811985055265999,0.0012335022052321763,0.0017221858828018702,0.04093157929421149,0.023531753025640867,0.6178241426087364,False
highdim_poly3,sigmoid,"128,64",2,3,0,25,False,10000,20,2,0.0023971358427222855,0.04968672133357751,,,0.0005153013427454888,0.002075943739138003,0.9811985055265999,0.0012679283534158556,0.08025227150075022,0.04107897928633367,0.02626030410740187,0.6676313715373973,False
highdim_poly3,sigmoid,"128,64",2,3,0,26,False,10000,20,2,0.0020145528571094153,0.06874322995240743,,,0.0005153013427454888,0.0017419985749278894,0.9811985055265999,0.001147273478593563,0.020521952474185458,0.03934942102395464,0.022183520692499528,0.5921173926108992,False
highdim_poly3,sigmoid,"128,64",2,3,0,27,False,10000,20,2,0.0022068980330698087,0.0548773685801115,,,0.0005153013427454888,0.00187522094742072,0.9811985055265999,0.001189613034839832,0.05563197397210739,0.04003570275979998,0.02427738348884436,0.6317209934738192,False
highdim_poly3,sigmoid,"128,64",2,3,0,28,False,10000,20,2,0.002078464756754285,0.052913833301092894,,,0.0005153013427454888,0.0018014083671275586,0.9811985055265999,0.0011766816103153319,0.033017890562481576,0.04104810309473565,0.022889932840710878,0.605681390716271,False
highdim_poly3,sigmoid,"128,64",2,3,0,29,False,10000,20,2,0.002112748978511042,0.061210425947095595,,,0.0005153013427454888,0.0018100369650608278,0.9811985055265999,0.001204454341381859,0.014067146228994309,0.03973239160303232,0.02326439938762078,0.6127866262767515,False
