case,case_label,p,n_total,train_n,test_n,data_seed,init_seed,initial_n,initial_fit_n,initial_valid_n,fpr_distance,tpr_distance,combined_distance,initial_nn_valid_mse,initial_fpr_valid_mse,initial_tpr_valid_mse,initial_fpr_mimic_mse,initial_tpr_mimic_mse,distance_norm,raw_dopt_weight,dopt_weight,normalization_low,normalization_high,p_dim,source_prefix
highdim_strong,Strong nonlinear,50,10000,7500,2500,1,0,375,281,94,0.0108560822770324,0.8114547673697896,0.411155424823411,0.0410254796579348,0.0888533785819836,43.15180212443836,0.0784472627187537,44.3344263134015,0.7958274637917915,0.2041725362082085,0.4327121485353355,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_strong,Strong nonlinear,50,10000,7500,2500,1,1,375,281,94,0.0070785592612215,0.3277057465673578,0.1673921529142897,0.0365189703737985,0.08738733120285,2.694393669994291,0.0550617276051379,2.800458081916342,0.0435418458081746,0.9564581541918252,0.9216978002246864,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_strong,Strong nonlinear,50,10000,7500,2500,2,0,375,281,94,0.0064569869308728,0.3071282174121456,0.1567926021715092,0.0209710673296629,0.0428757153606573,2.603282164686201,0.0380863045231768,2.685562976259738,0.0108302337657578,0.989169766234242,0.9429603480522571,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_strong,Strong nonlinear,50,10000,7500,2500,2,1,375,281,94,0.0096714104490655,0.4664338596637336,0.2380526350563996,0.0206459430918438,0.0560203605050168,5.2991855565424455,0.0624487796035151,5.207278430165138,0.2616094162792304,0.7383905837207696,0.7799538794185001,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_strong,Strong nonlinear,50,10000,7500,2500,3,0,375,281,94,0.0069910941670436,0.3978963493955724,0.202443721781308,0.0259836823266168,0.0742134668844905,5.492448376728696,0.0550057368861636,5.40949060406751,0.1517156118554685,0.8482843881445314,0.8513848522939453,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_strong,Strong nonlinear,50,10000,7500,2500,3,1,375,281,94,0.0075644449760081,0.3184482656262062,0.1630063553011072,0.0649248911754813,0.0741103299396903,3.102459303863278,0.0553324437878727,3.272026038838741,0.0300066957343188,0.9699933042656812,0.9304956477726928,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_strong,Strong nonlinear,50,10000,7500,2500,4,0,375,281,94,0.0061831937141199,0.3044546654785525,0.1553189295963362,0.0225787781208434,0.0519651257544258,3.320175601416367,0.0446904763943388,3.4419687483170995,0.0062822857699956,0.9937177142300044,0.9459165142495028,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_strong,Strong nonlinear,50,10000,7500,2500,4,1,375,281,94,0.0086012760980718,0.2613235746905074,0.1349624253942896,0.0154522023135239,0.067144919829807,2.1107446053583656,0.0595503286826793,2.1855025999627493,0.0,1.0,0.95,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,0,0,375,281,94,0.0028699949108104,0.9341618567473804,0.4685159258290953,0.052311893126829,0.0393162807631026,350.70768296944925,0.0318369211628084,351.050714303202,0.972849537744748,0.0271504622552519,0.3176478004659138,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,0,1,375,281,94,0.0021667576989586,0.9031774063832588,0.4526720820411087,0.0447895336235089,0.0445548669094464,115.1673775079878,0.0190117838621089,114.9499796280558,0.9239533454597796,0.0760466545402204,0.3494303254511433,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,1,0,375,281,94,0.0020400251791541,0.418708033777035,0.2103740294780945,0.0617263267880835,0.0360675801824517,4.145214880432777,0.024667465430505,3.908887985670858,0.1761895876917523,0.8238104123082477,0.835476768000361,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,1,1,375,281,94,0.003418892550185,0.5104213771802535,0.2569201348652193,0.0515210207431468,0.0314071353219918,6.34202813162486,0.0269467438582204,5.95075022377481,0.31983700997011,0.68016299002989,0.7421059435194284,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,0,375,281,94,0.0038319809280184,0.9284689853737542,0.4661504831508863,0.0539416269982027,0.0409411448060685,191.99156529854284,0.0265854136830457,190.43160223167723,0.9655494695554568,0.0344505304445431,0.322392844788953,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,2,1,375,281,94,0.0045286609440374,0.8658776414569683,0.4352031512005028,0.0529710481479518,0.0387161431391995,61.900576794570256,0.0403835634865674,61.87691625149977,0.8700419201248029,0.1299580798751971,0.3844727519188781,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,0,375,281,94,0.0023557374350116,0.6621012171573076,0.3322284772961596,0.0428438001607184,0.0464469141889187,14.339563945983112,0.0201321078815515,14.4520199527656,0.5522484905072724,0.4477515094927276,0.5910384811702729,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,3,1,375,281,94,0.0028953121280401,0.9665137434674528,0.4847045277977465,0.0269415082382207,0.0382270016439513,4634.657809026098,0.026180235591908,4632.33113634709,1.0,0.0,0.3,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,4,0,375,281,94,0.0028432164950411,0.5914910600109228,0.2971671382529819,0.0488254788434447,0.0333291319089815,10.030502245610691,0.0244956675862342,9.743566054470714,0.444044572407324,0.555955427592676,0.6613710279352394,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_local,Local interior,50,10000,7500,2500,4,1,375,281,94,0.0017357433409067,0.1792575068316866,0.0904966250862966,0.0449307192664436,0.0344128091645416,1.3192028170821923,0.0187272942886139,1.2689970360885674,0.0,1.0,0.95,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,0,0,375,281,94,0.0077255559125132,0.4676144328356706,0.2376699943740919,0.1175006631850788,0.119325339738349,5.153583975809773,0.0539401966484484,5.165897247429132,0.2604285366499858,0.7395714633500141,0.7807214511775091,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,0,1,375,281,94,0.0128444374442233,0.8908850505777162,0.4518647440109697,0.1478936374138814,0.1573154840733438,98.8080714765636,0.096177487780364,96.3191277579908,0.9214617937827444,0.0785382062172557,0.3510498340412162,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,1,0,375,281,94,0.0108371627402118,0.9586732525580156,0.4847552076491138,0.1166124761638985,0.1372508884233604,8197.803748281609,0.0834277989042786,8211.52924952019,1.0,0.0,0.3,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,1,1,375,281,94,0.0152583931612961,0.9710794453562775,0.4931689192587868,0.0996867405674718,0.1596279073990874,11589.57129387444,0.0963633321763469,11573.988881995674,1.0,0.0,0.3,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,2,0,375,281,94,0.0102725432969452,0.8198439236193003,0.4150582334581227,0.1400442033039553,0.1252793631238571,33.244751927365215,0.0620868462687886,33.57415782390565,0.8078720461550053,0.1921279538449947,0.4248831699992465,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,2,1,375,281,94,0.0096185043450887,0.9238999786384918,0.4667592414917903,0.0986932015891275,0.1276810124091261,203.04676796394097,0.0759759070971173,201.51357659451105,0.9674281781119304,0.0325718218880696,0.3211716842272452,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,3,0,375,281,94,0.0131806166799121,0.9370075409486908,0.4750940788143015,0.1006996603122686,0.1251708671643963,612.3530239878345,0.0910713603779372,615.2317311902225,0.993150585744758,0.0068494142552419,0.3044521192659072,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,3,1,375,281,94,0.0079890696694366,0.946365670841408,0.4771773702554224,0.1414639984720559,0.1254149250791553,689.7997656033839,0.0583929252722437,693.1904345703588,0.9995798979908124,0.0004201020091876,0.3002730663059719,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,4,0,375,281,94,0.0142133952950458,0.8534043375963455,0.4338088664456956,0.0926541955750024,0.1270308852346039,86.40912579491807,0.1013475137387105,86.42279956074421,0.8657389734167101,0.1342610265832898,0.3872696672791383,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
highdim_highfreq,High-frequency,50,10000,7500,2500,4,1,375,281,94,0.0095172457757015,0.9556447912476588,0.4825810185116802,0.1790981751841555,0.1565072387382397,796.7176547264876,0.0662662086198607,794.4446770829258,1.0,0.0,0.3,0.1532832791761315,0.4773134960005478,50,measure_weighted_sampling_grand_mean_p50
