case,case_label,p,device,cuda_name,data_seed,init_seed,n_original,n_train_pool,n_eval,hidden,activation,epochs,degree,include_special,n_fullpr_features,n_design_params,initial_fraction,initial_n,batch_size,iteration,selected_n,oracle_mse_vs_y,surrogate_mse_vs_y,dopt_mse_vs_nn,dopt_shape_vs_nn,pilot_mse_fullpr_vs_nn,pilot_shape_fullpr_vs_nn,random_mse_median,random_mse_q25,random_mse_q75,random_shape_median,random_shape_q25,random_shape_q75,mse_gain_vs_random_median_pct,shape_gain_vs_random_median_pct,elapsed_sec_path
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,1,1250,0.0004996514343610693,0.0011776062807053872,0.0007851896807474227,0.001074922880783814,0.0004033739883367111,0.00045623335745109114,0.0007649285556978455,0.0007519420954733322,0.0007881532402846318,0.0008969584290943192,0.0007680177605129602,0.0009923331275689922,-2.6487604494112427,-19.840880682640982,0.35964919999969425
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,2,1750,0.0004996514343610693,0.001116067851320074,0.0007293568560519715,0.0008301973208529499,0.0004033739883367111,0.00045623335745109114,0.0007377468021404107,0.0007020964983522639,0.000754921327410419,0.0008108480736763099,0.000724274606508156,0.0009552536096231199,1.13723923493773,-2.386297483437587,0.5586662999994587
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,3,2250,0.0004996514343610693,0.001076236572649117,0.0006891942008432238,0.0007815023710864223,0.0004033739883367111,0.00045623335745109114,0.000705654009112378,0.0006796890790268358,0.0007247895387582533,0.0008302546551757909,0.0007701851148531167,0.0010237259576887014,2.332560724746456,5.871967568678814,0.7467123999995238
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,4,2750,0.0004996514343610693,0.0010511303973173532,0.0006631378190971679,0.0007981352305503225,0.0004033739883367111,0.00045623335745109114,0.0006760321783822677,0.0006702719124644951,0.0006997328576167756,0.0007032707419293457,0.0005930316744273721,0.000764951581040464,1.9073588059011986,-13.489042407867911,0.9810251999988395
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,5,3250,0.0004996514343610693,0.001033801232614558,0.0006492504492415671,0.0008036699557238407,0.0004033739883367111,0.00045623335745109114,0.0006699961077052695,0.0006458053190149722,0.000678755387403583,0.0008098073644922507,0.0006487738432752726,0.0010044881681339408,3.096384923004412,0.757885027664344,1.224318000000494
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,0,375,0.0005171099780137913,0.0012716295512128972,0.0009042136082882209,0.001084536054431061,0.000571218002518767,0.0006523321400073425,0.0010073110984481297,0.0009293641853128482,0.0011082161571357796,0.0012644991498718995,0.0009280055914912441,0.0014467299262268126,10.234920504573173,14.23196650302767,0.16067570000086562
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,1,875,0.0005171099780137913,0.001204879460912124,0.0008308370801735993,0.0009541174124462705,0.000571218002518767,0.0006523321400073425,0.0007325219529523815,0.000684979070537127,0.0007707981051250038,0.0009903981267151843,0.000751695457044708,0.0010519149573105916,-13.421458131727677,3.6632454454699652,0.33365889999913634
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,2,1375,0.0005171099780137913,0.0011353855575809873,0.0007696214388958348,0.0008834036199244304,0.000571218002518767,0.0006523321400073425,0.0007327078086234835,0.0007072144509965804,0.0007478660866307443,0.0008587667015440224,0.0007592159925632403,0.0009272895385365427,-5.03797418806002,-2.868872108817449,0.47163480000017444
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,3,1875,0.0005171099780137913,0.001097775013756927,0.0007308846210357492,0.0010443482862917538,0.000571218002518767,0.0006523321400073425,0.0007066024836403378,0.000699018961337729,0.0007165224591593131,0.000846198266640499,0.0007709991862371622,0.0009828726172926227,-3.43646363515629,-23.416500300565772,0.6542693000010331
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,4,2375,0.0005171099780137913,0.0010674068599031247,0.0006968179287066571,0.0008220867324454477,0.000571218002518767,0.0006523321400073425,0.0006669555742323632,0.0006561584422733154,0.0006802383449693702,0.0007485091257076744,0.0006623211274827502,0.0008198149263315696,-4.477412833480585,-9.829887734262387,0.8473511000011058
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,5,2875,0.0005171099780137913,0.0010449083136572642,0.000678835257123324,0.0008382910230470467,0.000571218002518767,0.0006523321400073425,0.0006561162918037628,0.0006506180296221161,0.0006710549134181082,0.0007721141390838679,0.0007310196828036725,0.0008951531241987313,-3.46264307156637,-8.57086803794311,1.0711828999992576
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,0,750,0.0005171099780137913,0.001251312709979859,0.0008738252226825523,0.0010222719332078547,0.0012055929673118236,0.0014256176508530207,0.0008485616631428286,0.000783076336081185,0.0008985069049126985,0.0009633568802701735,0.0008377673014156926,0.0014037222541609926,-2.9772214132505943,-6.115599955144184,0.17591040000115754
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,1,1250,0.0005171099780137913,0.0011388507188192878,0.0007681879628524322,0.0009562637494112909,0.0012055929673118236,0.0014256176508530207,0.00074660001299904,0.0007212158712661164,0.0007704964019862163,0.0008615190495551098,0.0008535716368023212,0.0009550624393666702,-2.8915014033652144,-10.997400452736061,0.3335274000019126
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,2,1750,0.0005171099780137913,0.0011020771175180453,0.0007374569478346376,0.0010162593349910337,0.0012055929673118236,0.0014256176508530207,0.000693650510833393,0.000682148652332763,0.0007028766948361555,0.0008638461729448736,0.0008224365114921971,0.0009002529867848267,-6.315347039622728,-17.643553542244643,0.5008343000008608
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,3,2250,0.0005171099780137913,0.001070738389955264,0.000703158989550114,0.0009913245834976916,0.0012055929673118236,0.0014256176508530207,0.0006751091254091842,0.0006555461789814379,0.0006801098315851149,0.0008409447325927631,0.0007863184634211228,0.0009046108225359774,-4.154863722798696,-17.882251362855214,0.7046183000020392
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,4,2750,0.0005171099780137913,0.0010503823211097355,0.0006817503768900661,0.0008687647018466441,0.0012055929673118236,0.0014256176508530207,0.0006502414361913478,0.0006487151093883428,0.0006526304899489365,0.0007588441458151477,0.0007104289271933216,0.0007836789920879097,-4.845729439095009,-14.485261122153112,0.9420017000011285
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,5,3250,0.0005171099780137913,0.0010315312865007904,0.000666914985727317,0.0008110666069371505,0.0012055929673118236,0.0014256176508530207,0.000635125132075154,0.000628443279414414,0.0006418514461563839,0.0007883434160983495,0.0007078095987179668,0.0008274227518413361,-5.0052898313589855,-2.8823974900763556,1.1932100000012724
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,0,375,0.0006072641846757182,0.000998814184126017,0.0006273881314714707,0.0008266611980821399,0.0006879966674338636,0.0008026360310935523,0.0006960669646547158,0.0006340342132047236,0.0007785947096429715,0.0008413794436472458,0.000719400741350832,0.0009897144730653619,9.866699135378903,1.7492994006728637,0.181641999999556
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,1,875,0.0006072641846757182,0.0012354253792933039,0.0008277694032974226,0.0010185979327734988,0.0006879966674338636,0.0008026360310935523,0.0005537523277303808,0.000524021668557918,0.0006047381738053536,0.0007335276618712167,0.0006199999333172334,0.0008217544424411222,-49.48368825646892,-38.86292033964646,0.33924999999726424
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,2,1375,0.0006072641846757182,0.0011349855080392927,0.0007317381683472003,0.0009239603577707586,0.0006879966674338636,0.0008026360310935523,0.0005748537489626915,0.0005036805592315414,0.0006369783769451375,0.0007279113702462365,0.0006554143537950089,0.0008178737945938186,-27.291188353142456,-26.933084924638976,0.5145243999977538
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,3,1875,0.0006072641846757182,0.0010723889388132395,0.0006771916216786686,0.0008848045642096544,0.0006879966674338636,0.0008026360310935523,0.0005757068526559897,0.0005693421170180205,0.0006247380563504924,0.0007281402077738406,0.0006739300337338933,0.0007761846279242219,-17.627854967243284,-21.515685408279705,0.7215651999977126
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,4,2375,0.0006072641846757182,0.00101662944791103,0.0006248851427257089,0.0008217962379101636,0.0006879966674338636,0.0008026360310935523,0.0005119972739604227,0.0004943950854812384,0.0005588922246289936,0.0006296524384364005,0.0006103542935798658,0.0006892357279316141,-22.048529261117192,-30.515850927363797,0.949364299998706
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,5,2875,0.0006072641846757182,0.0009804104364945071,0.0005900541108515774,0.0006699602088281779,0.0006879966674338636,0.0008026360310935523,0.0005246728242951207,0.0005082243963179489,0.0005390372838360755,0.0006847246416202494,0.0006160473235879075,0.0007168498754890679,-12.46134419946262,2.1562584277870798,1.1979065999985323
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,0,750,0.0006072641846757182,0.0009502120828123593,0.000599847015378576,0.0009384451170723726,0.0005769435901474699,0.00072361820791992,0.000563026297877095,0.0005504804691650396,0.0006044345565900346,0.0007070924032549404,0.0006629359683614203,0.0007388726383942398,-6.5397864434245,-32.7188798454703,0.19154210000124294
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,1,1250,0.0006072641846757182,0.001110815447252983,0.0007110225212451998,0.0009807962712450784,0.0005769435901474699,0.00072361820791992,0.000552351370045002,0.0005324425313481733,0.000562164218470782,0.0006954210377824899,0.0006496314745360375,0.0007887265849328711,-28.726488211167172,-41.03632446504252,0.39011780000146246
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,2,1750,0.0006072641846757182,0.0010775138810840356,0.0006823371592146669,0.0009003749005025437,0.0005769435901474699,0.00072361820791992,0.0005292773743322506,0.0005227541648023126,0.000539065085048487,0.0006638355426367175,0.0005961951763080624,0.0007358042444775399,-28.91863365131002,-35.632222542093075,0.598301400001219
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,3,2250,0.0006072641846757182,0.0010278542607990444,0.0006348407819079289,0.0008099775601140177,0.0005769435901474699,0.00072361820791992,0.0005055663030673743,0.0004968592845107308,0.0005573191093692404,0.0006658045773568821,0.0006250893475248702,0.0006967504272479083,-25.57023244156501,-21.65394887032393,0.8576027000017348
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,4,2750,0.0006072641846757182,0.0009905575474399141,0.000599100675815573,0.0008081800424545028,0.0005769435901474699,0.00072361820791992,0.0005386885151133098,0.0005225376021667568,0.000573931094259715,0.000674549394180693,0.0006406377964196385,0.0007504237041621702,-11.214673973428937,-19.810357762772515,1.0897528999994393
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,5,3250,0.0006072641846757182,0.0009650792752683154,0.000574420920241962,0.000712160218342786,0.0005769435901474699,0.00072361820791992,0.0005203260056886878,0.00048528846381965267,0.0005385484100021297,0.0006931740542029821,0.0006140565759190826,0.0007052784597910331,-10.39635035763316,-2.739018291969157,1.3469800000020768
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,0,375,0.0006158708133172297,0.0010670762652236253,0.0007069996505633423,0.0008991402778693461,0.0006971462893464054,0.000754389297603853,0.0006905759463687936,0.0006665861698118765,0.0007156811752584476,0.0008979090712945037,0.0008523223014616217,0.000970593392994497,-2.3782618379496565,-0.1371192935012195,0.1683314000001701
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,1,875,0.0006158708133172297,0.0012941630071180172,0.0008596274430969151,0.0011681928911152278,0.0006971462893464054,0.000754389297603853,0.0005478279731852086,0.0005420612739211494,0.0005576739945915077,0.0007441039885472873,0.0007044550133713114,0.0007932675195976256,-56.91558028678721,-56.99323066334967,0.3670268000023498
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,2,1375,0.0006158708133172297,0.0011684489006903295,0.0007426765271599689,0.0009096322406695039,0.0006971462893464054,0.000754389297603853,0.0005216329279479524,0.0005094875755094376,0.000547433444370169,0.0006897973268978149,0.0006080873952610422,0.0007131499631675897,-42.37531554642806,-31.86949342937289,0.5736213000018324
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,3,1875,0.0006158708133172297,0.0010991760653467286,0.0006799071943457283,0.0008876338832069009,0.0006971462893464054,0.000754389297603853,0.0005741411424863318,0.0004932747864706241,0.0005861028624452757,0.0007091922984433345,0.0006199438465337263,0.0007439058563882697,-18.421611696624655,-25.161241197238436,0.7688275000000431
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,4,2375,0.0006158708133172297,0.001033477459934964,0.0006172977997999022,0.0008044751831635417,0.0006971462893464054,0.000754389297603853,0.0005393775543536879,0.0005058689172898832,0.0005808369579450732,0.0006930038448934383,0.0006501705537935903,0.0007052781054741672,-14.446327033312073,-16.085240953784908,0.9688650999996753
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.05,375,500,5,2875,0.0006158708133172297,0.0009929505062361802,0.0005795062981878936,0.0007562735493404288,0.0006971462893464054,0.000754389297603853,0.0004857623089802066,0.00047154041226794667,0.00053045023822759,0.000627636759792717,0.0005689259436608195,0.000687487081747102,-19.29832501918274,-20.495419928908458,1.215475700002571
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,0,750,0.0006158708133172297,0.0009659302948464393,0.0005323996010776803,0.0006917723308352773,0.0005043839300122099,0.0006421608669484649,0.0005360118249290995,0.0005234793234891368,0.0005833517659109634,0.000668929978450391,0.0006346990501499051,0.0007747518291440702,0.6739074929731327,-3.414759858393803,0.18455420000100276
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,1,1250,0.0006158708133172297,0.0011554548452550623,0.000719468391619485,0.000931621009161522,0.0005043839300122099,0.0006421608669484649,0.0004967536799895663,0.0004920617644805143,0.0005015957790878063,0.000608493226911329,0.0006034724039039305,0.0006257238376320033,-44.83403356661525,-53.10293820201879,0.3717004000027373
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,2,1750,0.0006158708133172297,0.0010995737918537446,0.0006737965057055609,0.0008494205061621451,0.0005043839300122099,0.0006421608669484649,0.0004876351796424143,0.00047686799628348536,0.0005591180912608867,0.0006116823723735638,0.0005880144114130224,0.0007094335193806051,-38.176352698683424,-38.86627186362515,0.5519518000000971
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,3,2250,0.0006158708133172297,0.0010500480500670814,0.0006333152912549271,0.0008319817232650178,0.0005043839300122099,0.0006421608669484649,0.0005399412267858637,0.0004938135797212355,0.0005879287095477685,0.0006946066123296242,0.0006057735081328306,0.0007449509203430523,-17.2933756188421,-19.777397522124723,0.750970299999608
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,4,2750,0.0006158708133172297,0.0010054142158579624,0.0005890324070347015,0.0006646053824705331,0.0005043839300122099,0.0006421608669484649,0.0004905117515089928,0.00047116454701435107,0.0005344801336511747,0.0006527639067763287,0.0006459904744641963,0.0006838331424766416,-20.085279348073357,-1.8140518449746141,1.0120213000009244
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.1,750,500,5,3250,0.0006158708133172297,0.000978285796467107,0.0005645366956092782,0.0006548183611332756,0.0005043839300122099,0.0006421608669484649,0.00046880626288382766,0.0004595439864871866,0.0004992383534652248,0.0006301609406224226,0.0006082367575728762,0.0006727574191756653,-20.420041348545933,-3.9128766829785384,1.281883999999991
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.05,375,500,0,375,0.006592194726335981,0.00871622153743999,0.005991915381182757,0.0040936353453417595,0.022387218369055217,0.012525339536059553,0.006695022059422882,0.006023582472705029,0.006920330825141518,0.0042807140096941965,0.0038408448935988784,0.004651425809555712,10.501932211717515,4.370267762078352,0.9174087999999756
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.05,375,500,1,875,0.006592194726335981,0.005120363608602351,0.00258515073764018,0.0017607699176842536,0.022387218369055217,0.012525339536059553,0.0029597200985273424,0.0028895698673933505,0.002996460037582356,0.00202694829219583,0.0019434643290653368,0.0021198185160712204,12.655567027217732,13.13197655492338,1.615278200002649
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.05,375,500,2,1375,0.006592194726335981,0.004835913447422291,0.00241143179888555,0.001615770605164651,0.022387218369055217,0.012525339536059553,0.0025329560129216397,0.0025214304526550886,0.0025577789753270684,0.0017019594600424922,0.001629761694767637,0.001721006377168253,4.79772303254163,5.064095643952029,2.36885710000206
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.05,375,500,3,1875,0.006592194726335981,0.004839329438902544,0.0023671544871831963,0.0016270699041093766,0.022387218369055217,0.012525339536059553,0.0024142065581101695,0.002402661415935289,0.002441067339028827,0.0016515966499341585,0.0015962041599761308,0.0017250056745686643,1.9489662460284813,1.4850324276063207,4.13331560000006
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.05,375,500,4,2375,0.006592194726335981,0.004769654933597248,0.0023024769197670623,0.0016702174044048155,0.022387218369055217,0.012525339536059553,0.002334288404763101,0.00231800057936674,0.0023535238060631326,0.0016436689582099684,0.0016041395248288408,0.0016739266520249896,1.3627915441437097,-1.6151942313103942,5.740961800001969
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.05,375,500,5,2875,0.006592194726335981,0.004732025654885177,0.002272006814669687,0.0016415379874569064,0.022387218369055217,0.012525339536059553,0.002317307903609697,0.0022859572910857964,0.0023228120270530972,0.0015684814640159312,0.001532195841596393,0.0016026071056929386,1.9549015851300386,-4.657786854166684,7.205706100001407
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.1,750,500,0,750,0.006592194726335981,0.005974777471348917,0.0036644079476022186,0.0023437214326439064,0.003110716941512776,0.0020393654832512745,0.0030242504738683656,0.002959979116716214,0.0031054392876069628,0.002030954550116682,0.0019592464527031137,0.002148411845564754,-21.167475355142052,-15.39999418053227,0.6368701999999757
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.1,750,500,1,1250,0.006592194726335981,0.004895017909996922,0.002459226183673197,0.001631696336546803,0.003110716941512776,0.0020393654832512745,0.0026894710856471553,0.00266462570413359,0.002763546889380027,0.0019333649313690755,0.0018889396209074941,0.0020166554766185125,8.560973315634495,15.603292990767743,1.3831128000019817
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.1,750,500,2,1750,0.006592194726335981,0.0048056469587910555,0.0023768553860505845,0.0015577977273080112,0.003110716941512776,0.0020393654832512745,0.0024646793157806703,0.0024276200280123426,0.0024874004981172426,0.001767869689590095,0.0016664558942078409,0.0018531145243001913,3.5633004735250173,11.882774138788012,3.0382062000026053
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.1,750,500,3,2250,0.006592194726335981,0.004795689803219382,0.0023288490673750856,0.0016614966088817303,0.003110716941512776,0.0020393654832512745,0.0023792233008207513,0.002357191571758028,0.0024082640652958367,0.0016752447831029416,0.001595524168964941,0.0017229674742690224,2.1172553844899022,0.8206665891384838,4.603813600002468
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.1,750,500,4,2750,0.006592194726335981,0.004737349682686218,0.002280592804838561,0.0016081696385574513,0.003110716941512776,0.0020393654832512745,0.002341251681401939,0.002327903333596433,0.0023542344953394094,0.0016106401313471007,0.0015470232409500178,0.001646754186253446,2.5908738067432258,0.15338577138166673,6.188151400001516
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.1,750,500,5,3250,0.006592194726335981,0.004702335915365081,0.002245806667820661,0.0015225203908298185,0.003110716941512776,0.0020393654832512745,0.0022934030836446904,0.0022873261509871448,0.002305483429379087,0.0015857247234628722,0.0015537014889799143,0.001683977186822317,2.0753619877578946,3.985832578496316,7.8255919000002905
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.05,375,500,0,375,0.007822400222318237,0.011693124220447992,0.010595690518281435,0.0070714561924539975,0.05837109187963511,0.029503579547667587,0.009654182587530258,0.009055551824464573,0.01028621942597374,0.00664619934555905,0.006053521127956155,0.006957295590475216,-9.752331926757504,-6.398496716459477,0.921151499998814
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.05,375,500,1,875,0.007822400222318237,0.005147062796807101,0.004023419834232151,0.002748942621000887,0.05837109187963511,0.029503579547667587,0.004471070182009006,0.004414050788892242,0.0045825880011985285,0.003012822753274288,0.0028738345096843876,0.003122209020088063,10.0121521146803,8.758568089895778,1.6159669999979087
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.05,375,500,2,1375,0.007822400222318237,0.004859306288033598,0.0036929563272887008,0.002319014634993389,0.05837109187963511,0.029503579547667587,0.003830400784980047,0.0038145760522335045,0.0038992790911940673,0.0026686510125474927,0.0026369299130853847,0.002691730420986194,3.588252650487648,13.101614857475916,2.370634599999903
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.05,375,500,3,1875,0.007822400222318237,0.004809730493392254,0.0035445316169882475,0.0024803261761342944,0.05837109187963511,0.029503579547667587,0.003697747659616612,0.003633431248377941,0.003718757626182369,0.0024400000143214077,0.002423533819510533,0.0026057039152070595,4.14349643978276,-1.6527115400079972,4.086647500000254
