case,activation,hidden,n_hidden,q,data_seed,init_seed,special,n,p,max_order,NN_mse_vs_y,act_io_mean,act_io_sum,TPR_mse_vs_NN,TPR_mse_vs_y,LTPR_mse_vs_NN,LTPR_mse_vs_y,LTPR_n_terms,shape_NN_LTPR,FPR_mse_vs_y,FPR_mse_vs_NN,FPR_r2_vs_y,shape_NN_FPR_in,mahal_NN_FPR,shape_NN_FPR_ext,abs_rmse_gap,NN_FPR_log10,FPR_mse_delta_vs_NN,FPR_improve_vs_NN_pct,FPR_better_than_NN,TPR_mse_delta_vs_NN,TPR_improve_vs_NN_pct,TPR_better_than_NN,LTPR_mse_delta_vs_NN,LTPR_improve_vs_NN_pct,LTPR_better_than_NN,well_specified
highdim_poly4,softplus,"256,128,64",3,3,0,1,False,10000,20,3,0.0006924668866394762,0.029750318238715188,0.08925095471614557,,,,,,,0.00010964114499237732,0.0006966591022324156,0.9962377659521572,0.00045696670306972446,0.031582959039627136,0.15522750040222713,0.015843798798137496,0.8004254482578914,-0.0005828257416470989,84.16658657506889,True,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,2,False,10000,20,3,0.0006909679841965805,0.031521443022953025,0.09456432906885907,,,,,,,0.00010964114499237732,0.0006930344516381754,0.9962377659521572,0.0004623515133380618,0.024213949063492824,0.152259282405723,0.01581530311491997,0.7994843626624571,-0.0005813268392042032,84.13223948141939,True,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,3,False,10000,20,3,0.0007600401629422952,0.03434477761202216,0.10303433283606649,,,,,,,0.00010964114499237732,0.0007628701700690679,0.9962377659521572,0.0005096685120921813,0.02902737434480996,0.15930443318514642,0.017097859161141083,0.8408629801228275,-0.0006503990179499179,85.5742958940577,True,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,4,False,10000,20,3,0.0006749010949832382,0.04913226625645059,0.14739679876935177,,,,,,,0.00010964114499237732,0.0006804639350140377,0.9962377659521572,0.00044232911461820494,0.032920323805445274,0.15296315630144403,0.01550789185093241,0.7892665704889477,-0.0005652599499908609,83.75448701930165,True,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,5,False,10000,20,3,0.0006750806098612281,0.03957596640708386,0.11872789922125157,,,,,,,0.00010964114499237732,0.0006831708002771124,0.9962377659521572,0.0004771582168135597,0.0032722880551234795,0.15548246783113762,0.01551134663978742,0.7893820717896103,-0.0005654394648688508,83.75880696456153,True,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,6,False,10000,20,3,0.0007023618882669007,0.03947455086361463,0.11842365259084389,,,,,,,0.00010964114499237732,0.000714106832558783,0.9962377659521572,0.0004824725241335631,0.027181272965484768,0.15637362274794986,0.016031144250357548,0.80658737547603,-0.0005927207432745233,84.38965057416196,True,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,7,False,10000,20,3,0.0006546299854250927,0.045563006969612053,0.13668902090883617,,,,,,,0.00010964114499237732,0.0006629637670920393,0.9962377659521572,0.0004468611143583713,0.03208148952136324,0.15289806656033073,0.015114771165112728,0.77602233208413,-0.0005449888404327153,83.25143249874502,True,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,8,False,10000,20,3,0.000698881316330719,0.04183851042410869,0.12551553127232606,,,,,,,0.00010964114499237732,0.0007055428358079892,0.9962377659521572,0.0005015101101752672,0.014734102286530175,0.1593464052294082,0.015965396758263667,0.8044298680717942,-0.0005892401713383417,84.31190784037302,True,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,9,False,10000,20,3,0.0010224488472921492,0.04496310113985429,0.13488930341956287,,,,,,,0.00010964114499237732,0.0010090977155797966,0.9962377659521572,0.0005181668342693836,0.09612763947249549,0.1609592117453178,0.02150478728859964,0.9696680273756034,-0.0009128077022997719,89.27661317407217,True,,,,,,,False
highdim_poly4,tanh,64,1,3,0,0,True,10000,20,1,0.0006536366518148723,0.038100363391741436,0.038100363391741436,0.8167492050973613,0.8198818830165501,,,,,0.0045876464544307265,0.004297556227463079,0.8425791732517511,0.003001641596465647,0.01688777112196134,0.03710680185858359,0.042165848359505,-0.8462535450489622,0.0039340098026158545,-601.8649339342851,False,0.8192282463647352,-125333.89063940724,False,,,,False
highdim_poly4,tanh,64,1,3,0,1,True,10000,20,1,0.0007768236060612365,0.024176670492067006,0.024176670492067006,0.10569315489550593,0.1065567819701273,,,,,0.0045876464544307265,0.003977219992523277,0.8425791732517511,0.002809190597933197,0.0035766470963688743,0.03739469570720992,0.03986061155714199,-0.7712675273368107,0.00381082284836949,-490.5647586704626,False,0.10577995836406606,-13616.985572877595,False,,,,False
highdim_poly4,tanh,64,1,3,0,2,True,10000,20,1,0.0007038527703065394,0.04106392410959052,0.04106392410959052,0.6688412652359209,0.6696524645811713,,,,,0.0045876464544307265,0.004222024206334549,0.8425791732517511,0.002925260733431752,0.0015028488680912033,0.03803459726130468,0.04120194334458481,-0.8141081174498305,0.003883793684124187,-551.7906369016252,False,0.6689486118108648,-95040.98584701553,False,,,,False
highdim_poly4,tanh,64,1,3,0,3,True,10000,20,1,0.0007462955421565711,0.0244774148461611,0.0244774148461611,0.10144347851814542,0.10042329998712417,,,,,0.0045876464544307265,0.0039433992848365695,0.8425791732517511,0.0027281622414533618,0.03293162950502851,0.03557574587783753,0.040413756743100354,-0.7886790942884405,0.0038413509122741554,-514.722478600609,False,0.09967700444496759,-13356.237417274506,False,,,,False
highdim_poly4,tanh,64,1,3,0,4,True,10000,20,1,0.000582883246402275,0.03238343712828925,0.03238343712828925,0.7271501173997341,0.729797766185544,,,,,0.0045876464544307265,0.004232397074873949,0.8425791732517511,0.0029712306474800262,0.008114129473914763,0.03699014309508874,0.043589191964162985,-0.8960083690144754,0.004004763208028452,-687.0609565032132,False,0.7292148829391417,-125104.79370269572,False,,,,False
