case,case_label,p,device,cuda_name,data_seed,init_seed,n,n_train,n_eval,hidden,activation,epochs,degree,include_special,n_fullpr_features,n_design_params,oracle_mse_vs_y,full_fpr_mse_vs_y,full_fpr_mse_vs_nn,shape_nn_fpr,abs_rmse_gap,close_threshold,is_close,status,candidate_domain,n_candidates,budget,budget_multiplier,dopt_mse_vs_nn,dopt_shape_vs_nn,latin_mse_vs_nn,latin_shape_vs_nn,random_mse_median,random_mse_q25,random_mse_q75,random_mse_mean,random_shape_median,random_shape_q25,random_shape_q75,random_shape_mean,dopt_gain_vs_random_median_pct,latin_gain_vs_random_median_pct,dopt_shape_gain_vs_random_median_pct,latin_shape_gain_vs_random_median_pct,elapsed_sec_run
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0016375633590451073,0.0013003515372635758,0.00040732048990115385,0.000554080850341374,0.00440643063015065,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,0.0007906135701446857,0.0008274717674798167,0.0006413720334635018,0.000836543903214987,0.0010052926601857902,0.000852827843063301,0.001103123663599095,0.000991571217195059,0.0012029578817209278,0.0010839397513640642,0.001354283107958223,0.0012279151242081269,21.354884855264856,36.20046590761257,31.213571143816612,30.459418743884548,2.6602868999761995
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0016375633590451073,0.0013003515372635758,0.00040732048990115385,0.000554080850341374,0.00440643063015065,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,0.0006648850656932884,0.000865864031455471,0.0006219178329298443,0.0007396929575618591,0.0006957347218970998,0.0006312068745929859,0.0007605483073870553,0.0007139785178332966,0.0008405826376640777,0.0007746715317140197,0.0009058762021935241,0.0008829680365493007,4.434111915485807,10.609918787145585,-3.0076036142798044,12.002351176629595,3.0700580999837257
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0016375633590451073,0.0013003515372635758,0.00040732048990115385,0.000554080850341374,0.00440643063015065,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,0.0006381229496842981,0.0008186574881420337,0.0005512017274868291,0.0006833344647732012,0.000619032788713894,0.000560507259871372,0.0006552056413122057,0.0006185487185776456,0.000751121721812741,0.0006696793800377365,0.0008289319589201267,0.0007654722225570455,-3.08386911298606,10.957587782707138,-8.991321162474621,9.024803180494294,3.4769266999792308
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0014939682970050408,0.0012982046692110512,0.0002645391532678459,0.0003018386298847518,0.0026212786786399614,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,0.0007167102422209659,0.0007297497378176473,0.0006344451289045099,0.0006513510017317421,0.0006217290650327226,0.0005648975249589456,0.0006921514998295247,0.0006507027339426106,0.0007393431308298632,0.0006675585602530256,0.000874197702087708,0.0007902445462309901,-15.276940154509953,-2.045274153480022,1.2975562512426326,11.901392659096699,2.7121618000091985
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0014939682970050408,0.0012982046692110512,0.0002645391532678459,0.0003018386298847518,0.0026212786786399614,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,0.0005346863327482458,0.0005669966226701803,0.0006358231286407443,0.0006965462293086007,0.000461407954507017,0.00043572097962045085,0.0004939389615930996,0.00047372804215301787,0.0005764978541947284,0.0005144857562100259,0.0006356363945864534,0.0005806905660127118,-15.881472680617685,-37.8006431033635,1.6480948637388664,-20.823733209130474,3.129985500010662
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0014939682970050408,0.0012982046692110512,0.0002645391532678459,0.0003018386298847518,0.0026212786786399614,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,0.00047984181557345524,0.0005422247914327429,0.00043715438307171544,0.0005811861942696999,0.00039769876606986465,0.0003795938147246803,0.00043204029927378703,0.00040309753453266904,0.0004933355762335538,0.00044677900908699945,0.0005424997992297897,0.0004999433024693589,-20.65458998410881,-9.920980492788237,-9.909930999187468,-17.807476749772448,3.532976599992253
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0014161166477841165,0.0011394564544769835,0.0003258688390363235,0.0004017956912099538,0.0038754894944085586,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,0.0006068172238365587,0.000671863240907154,0.0006211829666327964,0.0008190267666422292,0.0007009051408624855,0.0006235032073729867,0.0007567472191757931,0.0007048833006248209,0.0008584314101644898,0.000776340432424979,0.0009651677395160579,0.0008851038549521231,13.42377328123869,11.37417456113796,21.733614013679464,4.590307746860055,2.630859099997906
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0014161166477841165,0.0011394564544769835,0.0003258688390363235,0.0004017956912099538,0.0038754894944085586,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,0.0004498475935754094,0.0005300217526593384,0.0004905129753009142,0.000574689575465308,0.0005448300326695312,0.0005012211104036416,0.0006080616155519648,0.0005580313952081391,0.0006726906756021316,0.0006342392585208168,0.0007883593905095359,0.0007250598868621756,17.43340737454056,9.969541712390011,21.208696376694828,14.568523645597134,3.0677888999925926
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0014161166477841165,0.0011394564544769835,0.0003258688390363235,0.0004017956912099538,0.0038754894944085586,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,0.0004361247770995483,0.0005363621824344834,0.0004280447255209092,0.0005923526979728407,0.0004661241543615541,0.0004540015586679436,0.0005093425012353732,0.0004786666363829393,0.0005845243098899292,0.000559971477219873,0.0006385636214968894,0.0006044762894641225,6.435919911315396,8.169374722235098,8.239542246671501,-1.339275022519722,3.4935566000058316
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0015123950478298173,0.0011418931889063697,0.00042991374410045554,0.0005066802585458245,0.005097613515291942,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,0.0006595670077590908,0.0008567533497239739,0.0008036645171804111,0.0009149015868426136,0.000887341996214659,0.0008237552705285193,0.0009452161474726728,0.0009007295178927599,0.0011024359615104638,0.0010256411629280746,0.0011861866299803527,0.0011288104982761348,25.669357409797,9.430127210389049,22.285431568276906,17.010908679984148,2.6453965000109747
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0015123950478298173,0.0011418931889063697,0.00042991374410045554,0.0005066802585458245,0.005097613515291942,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,0.0005297382118849871,0.0006365202770721913,0.000639501614752128,0.0008444504448208771,0.0006594611588019662,0.0006329992748604138,0.0007161395544301413,0.0006774042080460569,0.0008601797789366165,0.0007960536377481619,0.0009067197406376095,0.0008628408817172098,19.671051916483606,3.0266443722172274,26.00148333420726,1.828610076742849,3.0669537000067066
highdim_smooth,Smooth,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0015123950478298173,0.0011418931889063697,0.00042991374410045554,0.0005066802585458245,0.005097613515291942,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,0.0004981858722108024,0.0006644170958795513,0.0005495113190064951,0.0006748504782590228,0.0005935800268140874,0.0005661999080666775,0.0006268406637137095,0.0005984381105409959,0.0007636483358683683,0.0007212075983895915,0.0008203571382377461,0.0007696696955038809,16.070984584048844,7.424223494197004,12.994363416765395,11.628108572825036,3.4825611999840476
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0006490245853702909,0.0009930293433387792,0.000545779725436512,0.000727135656109206,0.006036407169848535,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,0.0019257945530991557,0.0022578227821181706,0.0013437720255986359,0.0017374194118125207,0.0014017969083265696,0.001180282964467207,0.0016547409569757049,0.0015943434462370764,0.0017000368679261327,0.001369715438729863,0.0020477250881752868,0.0019231826659542725,-37.380425199975754,4.139321636627265,-32.81022457309873,-2.1989254816568096,2.6608279999927618
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0006490245853702909,0.0009930293433387792,0.000545779725436512,0.000727135656109206,0.006036407169848535,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,0.0014995121907753677,0.0017070777721952168,0.0010342002205321087,0.0011718078067915988,0.0010185598306813918,0.0009085611929141103,0.001120983812832428,0.001048305609409956,0.0012415214321081993,0.0011247521103378956,0.0013823765255857687,0.0012762716852018612,-47.21886192706327,-1.5355396295428139,-37.498856487436306,5.615176952541315,3.10087929997826
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0006490245853702909,0.0009930293433387792,0.000545779725436512,0.000727135656109206,0.006036407169848535,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,0.001224503525960305,0.0015715889328331437,0.0007580583669836253,0.000988633201896326,0.000858353064414927,0.0008048471940607379,0.0009338702195175969,0.0008872456490404324,0.0010522607981917579,0.0009251451981666518,0.0012169908075559612,0.0010921478505241677,-42.65732560702798,11.68455051764333,-49.35355717269118,6.046751566224997,3.52218709999579
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.000651199628747928,0.00099948301368598,0.0006215731881561179,0.0008664704197075864,0.006095987895319982,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,0.0020953030886685306,0.002237439906383306,0.0014262791722748798,0.0013689830374432025,0.001353367189312176,0.0012331691789417927,0.001562016778821801,0.001451767515052386,0.0016764957197312178,0.0013884898521154595,0.0018762322697892693,0.0017122490654033478,-54.82147825184308,-5.387450171579818,-33.459327098193896,18.342586781988146,2.644733399996767
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.000651199628747928,0.00099948301368598,0.0006215731881561179,0.0008664704197075864,0.006095987895319982,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,0.001635194922972511,0.0017373887480285452,0.0016965606803915315,0.0020229520504627357,0.0011002145312668096,0.0009847287322397836,0.0012197744720514954,0.001140265901371537,0.001380568341153178,0.0012437568231175884,0.0016663018952449487,0.0014539121203929967,-48.62509778794815,-54.202715213920754,-25.84590680801198,-46.530381014892725,3.085946100007277
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.000651199628747928,0.00099948301368598,0.0006215731881561179,0.0008664704197075864,0.006095987895319982,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,0.0013779094103167355,0.0016741733491161146,0.0010174308416746626,0.0012470674881857355,0.0009459531143212214,0.0008728844108628183,0.0010246047538885138,0.0009677100855586675,0.0011449032652854304,0.0009621418626881595,0.0012512475648865553,0.0011663376251141908,-45.66360525230354,-7.556159631096608,-46.22836704887329,-8.923393442749504,3.5159648999979254
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0004996514343610693,0.0009897311178784741,0.000607122506685464,0.0008042659351696332,0.00910710808604382,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,0.0028951523505167556,0.0029224879071046424,0.0010950949045504552,0.0013498810587641954,0.0016307486054837066,0.0013870463260590889,0.0020910151547389897,0.0017841582770382258,0.0019645410569976234,0.0015959757322344481,0.00246008036439731,0.002115256680882652,-77.53517254475936,32.84710464457934,-48.76186459401535,31.28771455521541,2.622449799993774
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0004996514343610693,0.0009897311178784741,0.000607122506685464,0.0008042659351696332,0.00910710808604382,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,0.002088766336040964,0.0022961211431660176,0.0009491998221239422,0.0012595317643608378,0.0011568955592561642,0.001070162297484415,0.0012882706671673758,0.0012159802406684242,0.0014171805358663841,0.0011515306546991465,0.0015772648056653527,0.0013867340725332875,-80.5492569600625,17.95285109969319,-62.02036967451708,11.12411351382051,3.048537700000452
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0004996514343610693,0.0009897311178784741,0.000607122506685464,0.0008042659351696332,0.00910710808604382,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,0.0016539952519228813,0.0017600340811318674,0.0008655461870183586,0.0008653629450280217,0.0009890774152144974,0.0009023615611310185,0.001132624437907242,0.0010522538541572783,0.0012618118703948,0.0010167495723786306,0.0014182651919425419,0.001266544286730177,-67.2260660773642,12.489540888904946,-39.48466664695285,31.419020114522773,3.458396800007904
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0005171099780137913,0.00099261227604469,0.0006227633607332445,0.0007221163889471489,0.008765697601663954,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,0.0024927080606875394,0.002826539815309683,0.0013339422661112787,0.0013446673237800866,0.0016196836225703636,0.0013877606753432655,0.00177416927973743,0.0016236300564220255,0.0019901520046934043,0.0017140076850418265,0.0023546602944443367,0.001964587237958087,-53.90092397993912,17.64180068732352,-42.02632807161529,32.43393868363129,2.3925771999929566
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0005171099780137913,0.00099261227604469,0.0006227633607332445,0.0007221163889471489,0.008765697601663954,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,0.0019406909616178276,0.0019702945417655127,0.0011431775913735712,0.0013956576524562746,0.0011133968136285682,0.0010295030458585392,0.0012500222245426398,0.0011709899852263032,0.0013054282993550746,0.0012051738786353285,0.001542481802213133,0.0014327695793067239,-74.30362094293245,-2.674767646221949,-50.930889328728696,-6.911858211268773,2.8148716000141576
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0005171099780137913,0.00099261227604469,0.0006227633607332445,0.0007221163889471489,0.008765697601663954,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,0.0015985408860172733,0.0017584488787892676,0.001039072859342184,0.001277626934169442,0.0009747054372440439,0.0009084512533481298,0.0011167634614596775,0.0010306201086581557,0.0011520280288615365,0.0009516208244764519,0.0012945552172400744,0.001151999700071647,-64.00245909544827,-6.603781987729286,-52.639418029352264,-10.902417489965543,3.232188699999824
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0006072641846757182,0.0008932257369264892,0.0005035082987650505,0.0005287921118928237,0.005244151486542975,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,0.0030796927376710434,0.002980576504387546,0.001178270743840358,0.0017988561411367051,0.0010934840162251515,0.0009476151326144624,0.0014228133178860298,0.0013803962213579193,0.00139503590777446,0.0011678133099266718,0.0018497735988101355,0.0016970552997403804,-181.64039821108148,-7.753814994745077,-113.65589858848463,-28.946941875243265,2.5047610999899916
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0006072641846757182,0.0008932257369264892,0.0005035082987650505,0.0005287921118928237,0.005244151486542975,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,0.0018908119661761027,0.00193017384381668,0.000917932536607303,0.0011448597002560882,0.0008621656593450571,0.0007531297149179286,0.0009585688586122125,0.0009546820451273235,0.0010570649797411829,0.0009671000023272899,0.0011945798337241798,0.001175925571173553,-119.30958925138067,-6.468232254182927,-82.59746380863677,-8.305517843983575,2.9543082999880426
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0006072641846757182,0.0008932257369264892,0.0005035082987650505,0.0005287921118928237,0.005244151486542975,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,0.0014767358249313898,0.0017646979083347978,0.0011114404215907662,0.0015170355432309916,0.000723367760734827,0.000664515994380797,0.0008173837251453083,0.0008090249556955406,0.0009639562362919543,0.0008338607154916789,0.0011121817268099688,0.001028399770930891,-104.14730999778871,-53.648044870249535,-83.06825993709553,-57.37597684585399,3.397727500007022
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0006158708133172297,0.0008997212646302378,0.00048676401369854007,0.0005561890830264641,0.005178609435130002,0.005,True,used_close,training_data_region,7500.0,172.0,2.0,0.002871973373725656,0.0021267185214507668,0.0009449856697384857,0.0012767962411104157,0.0010984247741608274,0.0009693795030082922,0.0012162555202485821,0.0011869730429027701,0.0013701224587224455,0.0011525378382917352,0.0015265244075054337,0.0014640593844131686,-161.46290954879282,13.96901344833249,-55.221053994969196,6.811523818027974,2.760779399977764
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0006158708133172297,0.0008997212646302378,0.00048676401369854007,0.0005561890830264641,0.005178609435130002,0.005,True,used_close,training_data_region,7500.0,258.0,3.0,0.0016034477778040538,0.0015699849207984028,0.0008449064091493575,0.001031813090155713,0.0007917443818616775,0.000723906869610438,0.0009173418892754323,0.0008529736326587088,0.0009766036669274635,0.0008368928596064665,0.0011774960697452294,0.001054498337498622,-102.52089115350182,-6.714544303134405,-60.75967907613972,-5.653206628022036,3.195157799986191
highdim_strong,Strong nonlinear,10,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,85,86,0.0006158708133172297,0.0008997212646302378,0.00048676401369854007,0.0005561890830264641,0.005178609435130002,0.005,True,used_close,training_data_region,7500.0,344.0,4.0,0.0013021632967665456,0.0014277016353775678,0.001080920830136423,0.0012300368911845774,0.0007028441436405271,0.0006586997037939763,0.0007599841669745719,0.0007446595801318595,0.0008997587377527739,0.0007981524317173722,0.0009877306020070781,0.0009379031155862186,-85.27056226458978,-53.79239336584198,-58.676051198277605,-36.70741272896134,3.63012789998902
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.006592194726335981,0.00462331367147656,0.0021845560424158996,0.0015600559530177718,0.013197378417167921,0.005,True,used_close,training_data_region,7500.0,542.0,2.0,0.0027797069308312223,0.0022163791771170898,0.003385134169900843,0.002213006849106131,0.0040871459060319235,0.0038521425841046243,0.004376786440623323,0.0041017453359124155,0.0027219331841870165,0.0025490063852677885,0.002898636399943885,0.002750599849064202,31.98904578549903,17.176086987622146,18.573343754612587,18.697238346535354,4.215104200004134
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.006592194726335981,0.00462331367147656,0.0021845560424158996,0.0015600559530177718,0.013197378417167921,0.005,True,used_close,training_data_region,7500.0,813.0,3.0,0.0026266781488161308,0.001812797608738315,0.0026572751409157025,0.0016767591727344395,0.003062601533335776,0.0029813831755029505,0.0031741123113923696,0.003083199383650409,0.0020818866671308417,0.0019782699871199387,0.002153595548846783,0.0020885293470799485,14.233761061460674,13.234708727471748,12.925250093626495,19.459632495496493,5.845267900003819
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.006592194726335981,0.00462331367147656,0.0021845560424158996,0.0015600559530177718,0.013197378417167921,0.005,True,used_close,training_data_region,7500.0,1084.0,4.0,0.002464655101727016,0.0017404564840721374,0.0027909120399752106,0.002043519686241623,0.0027400484971596296,0.002668466347947961,0.002796167850358323,0.0027340909303487067,0.001823659491724337,0.0018054562190756673,0.001959194483249658,0.0018684818810514455,10.0506759540238,-1.8563008234455296,4.56242012446787,-12.055989372741958,7.937207600014517
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.007822400222318237,0.004614471309800595,0.0033209102628629873,0.00230761423401452,0.020514434062724782,0.005,True,used_close,training_data_region,7500.0,542.0,2.0,0.004306480361383425,0.002977607185901029,0.005669058477728747,0.003902389859209563,0.005965596376061,0.005679786656114057,0.006247502463905029,0.005965803911470463,0.004002665002981229,0.0038612826852182057,0.00426530499516263,0.004054546871145672,27.81140241628393,4.970800564419904,25.609383156390187,2.5052094965973897,3.8427573000080884
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.007822400222318237,0.004614471309800595,0.0033209102628629873,0.00230761423401452,0.020514434062724782,0.005,True,used_close,training_data_region,7500.0,813.0,3.0,0.003946320792673608,0.0027166191669038423,0.004493550715701108,0.003014534033863919,0.004591388643095757,0.004479996773153332,0.0047512139290604655,0.004610102025953096,0.003114651215615462,0.0029909506885435182,0.0032160298399845446,0.0031091271584746533,14.049515311498668,2.130900583677912,12.779345780871575,3.2143946407096986,5.485426600003848
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.007822400222318237,0.004614471309800595,0.0033209102628629873,0.00230761423401452,0.020514434062724782,0.005,True,used_close,training_data_region,7500.0,1084.0,4.0,0.0037691402009457603,0.002381023842432943,0.003956168078821781,0.002815445878287008,0.004093303151726084,0.003959634516953744,0.004212459634074934,0.004091388552629871,0.0027981616621425807,0.002702253168015374,0.002886993722753938,0.0027973128820939362,7.919348720693443,3.350230066553353,14.907566826937044,-0.6176989835245091,7.601133999996819
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.009210539183342064,0.005115632404142126,0.003984033299673278,0.0031376846985219278,0.024447904767413958,0.005,True,used_close,training_data_region,7500.0,542.0,2.0,0.0055193403006857135,0.0037359432470463402,0.0068401434113190196,0.004730508350221703,0.00733926276689616,0.007072492467529198,0.007512875355103895,0.0073462975025251655,0.004850533290826445,0.004653579538131721,0.005121607943656595,0.00489197019520767,24.797074638330578,6.80067428336842,22.978711348875176,2.474468958531614,3.7554132000077516
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.009210539183342064,0.005115632404142126,0.003984033299673278,0.0031376846985219278,0.024447904767413958,0.005,True,used_close,training_data_region,7500.0,813.0,3.0,0.004851499884039211,0.0033525387233144196,0.005086285717653135,0.0034048525703087693,0.005532836488947016,0.005371534797752594,0.005708933310724599,0.005559691341949899,0.0037745069372275303,0.0036308351278322407,0.003917554143370035,0.003777927310489926,12.314417862680658,8.07091935910194,11.179426105997754,9.793447808319078,5.243618899985449
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.009210539183342064,0.005115632404142126,0.003984033299673278,0.0031376846985219278,0.024447904767413958,0.005,True,used_close,training_data_region,7500.0,1084.0,4.0,0.004491158768453726,0.003372657114232222,0.004653114104374511,0.003108784784572924,0.004962912666682181,0.004874320508496533,0.005087111385613116,0.004979665160936437,0.0033754145282917643,0.0032722321122888526,0.003482504455060763,0.0033730386447208267,9.50558532684865,6.242273098768377,0.08169112375473793,7.899170353271451,7.174902700004168
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.009062854825426493,0.00509256302026709,0.003972341768186143,0.002715753870900618,0.023836831423211205,0.005,True,used_close,training_data_region,7500.0,542.0,2.0,0.0056569470078053075,0.00390940001998707,0.005945288768955642,0.0038761904940102397,0.007073864859779357,0.006776220110960156,0.007361090912961546,0.007114702279576914,0.004767885841561684,0.0045847172253615075,0.005060779755443234,0.004849196365896982,20.03032119019369,15.954165271668996,18.005586754850327,18.702111946106847,3.762955400015926
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.009062854825426493,0.00509256302026709,0.003972341768186143,0.002715753870900618,0.023836831423211205,0.005,True,used_close,training_data_region,7500.0,813.0,3.0,0.004736081297352419,0.003260243316977015,0.0054602115274348904,0.0035063712269612635,0.005443494624885983,0.005281679548766984,0.0056094586461213364,0.005463865932388614,0.0036775364532226577,0.0035613620674863128,0.0038209966008623773,0.003688039711866688,12.995573180131158,-0.3070987242732372,11.34708361299764,4.654344788653301,5.284024599997792
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.009062854825426493,0.00509256302026709,0.003972341768186143,0.002715753870900618,0.023836831423211205,0.005,True,used_close,training_data_region,7500.0,1084.0,4.0,0.004454744214937293,0.0032171755346206213,0.004789696462759181,0.003123927480685515,0.0049018449648429475,0.004834681306526069,0.004982190182850359,0.004914391060668509,0.003355662810808834,0.003242571753880491,0.003447317099628211,0.0033561276574064847,9.121070803184399,2.2878834987258623,4.126972344841531,6.905799038475569,7.180384500010405
highdim_poly2,Quadratic,20,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",tanh,1000,2,True,270,271,0.007981895241869395,0.004084128828818331,0.0038610854256776535,0.0025863989309956323,0.025434263919707448,0.005,True,used_close,training_data_region,7500.0,542.0,2.0,0.005833877098113178,0.003720837354400733,0.006258396376233382,0.0036450382286379573,0.006717679811515753,0.006210172983072453,0.007176518433697471,0.006788792652599955,0.004363208388670742,0.003978855231976148,0.004621636249523628,0.004476941323606537,13.156368540928677,6.836935492147838,14.722446810882397,16.459680493316437,3.8690383000066504
