case,case_label,p,n_total,train_n,test_n,data_seed,init_seed,strategy,strategy_label,round,selected_n,test_mse,fpr_distance,tpr_distance,combined_distance,distance_norm,dopt_weight,batch_dopt_added,batch_random_added,batch_latin_added,random_final_mse,gain_vs_random_pct,p_dim,source_prefix
highdim_highfreq,High-frequency,20,10000,7500,2500,3,0,random,Random,6,3375,0.0105353721376765,0.2053376401483425,0.947114012098516,0.5762258261234292,0.9608179987945126,0.3254683007835668,0,500,0,0.0105353721376765,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,3,0,dopt,D-optimal,6,3375,0.0094849420961081,0.2053376401483425,0.947114012098516,0.5762258261234292,0.9608179987945126,0.3254683007835668,500,0,0,0.0105353721376765,9.97050723829496,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,3,0,latin,Latin hypercube,6,3375,0.007318549693652,0.2053376401483425,0.947114012098516,0.5762258261234292,0.9608179987945126,0.3254683007835668,0,0,500,0.0105353721376765,30.53354358998353,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,3,1,measure_weighted,Measure-weighted,6,3375,0.0088050522999922,0.24139349690943,0.9500538027580856,0.5957236498337578,1.0,0.3,150,350,0,0.0090016481449734,2.183998328027779,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,3,1,random,Random,6,3375,0.0090016481449734,0.24139349690943,0.9500538027580856,0.5957236498337578,1.0,0.3,0,500,0,0.0090016481449734,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,3,1,dopt,D-optimal,6,3375,0.0080363624774528,0.24139349690943,0.9500538027580856,0.5957236498337578,1.0,0.3,500,0,0,0.0090016481449734,10.723432553400311,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,3,1,latin,Latin hypercube,6,3375,0.0083373221081185,0.24139349690943,0.9500538027580856,0.5957236498337578,1.0,0.3,0,0,500,0.0090016481449734,7.380048921662237,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,4,0,measure_weighted,Measure-weighted,6,3375,0.0072497262414108,0.2144898613345727,0.9467012089772576,0.5805955351559152,0.9797331206906502,0.3131734715510773,157,343,0,0.0073577978376799,1.46880355580904,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,4,0,random,Random,6,3375,0.0073577978376799,0.2144898613345727,0.9467012089772576,0.5805955351559152,0.9797331206906502,0.3131734715510773,0,500,0,0.0073577978376799,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,4,0,dopt,D-optimal,6,3375,0.0060668615469182,0.2144898613345727,0.9467012089772576,0.5805955351559152,0.9797331206906502,0.3131734715510773,500,0,0,0.0073577978376799,17.54514488221944,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,4,0,latin,Latin hypercube,6,3375,0.0071358414012389,0.2144898613345727,0.9467012089772576,0.5805955351559152,0.9797331206906502,0.3131734715510773,0,0,500,0.0073577978376799,3.016615043490119,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,4,1,measure_weighted,Measure-weighted,6,3375,0.0087478968476758,0.3117272746801186,0.929555141284542,0.6206412079823304,1.0,0.3,150,350,0,0.0068863949275216,-27.031588222084817,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,4,1,random,Random,6,3375,0.0068863949275216,0.3117272746801186,0.929555141284542,0.6206412079823304,1.0,0.3,0,500,0,0.0068863949275216,0.0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,4,1,dopt,D-optimal,6,3375,0.0082268034062192,0.3117272746801186,0.929555141284542,0.6206412079823304,1.0,0.3,500,0,0,0.0068863949275216,-19.46458913270517,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,4,1,latin,Latin hypercube,6,3375,0.0069677564951799,0.3117272746801186,0.929555141284542,0.6206412079823304,1.0,0.3,0,0,500,0.0068863949275216,-1.1814827426342216,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,50,10000,7500,2500,0,0,measure_weighted,Measure-weighted,6,3375,0.0522791170795998,0.0044242189143744,0.4491443683924185,0.2267842936533964,0.2268338280225675,0.802558011785331,401,99,0,0.0465019099895918,-12.423590969276542,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,0,0,random,Random,6,3375,0.0465019099895918,0.0044242189143744,0.4491443683924185,0.2267842936533964,0.2268338280225675,0.802558011785331,0,500,0,0.0465019099895918,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,0,0,dopt,D-optimal,6,3375,0.0549766675410309,0.0044242189143744,0.4491443683924185,0.2267842936533964,0.2268338280225675,0.802558011785331,500,0,0,0.0465019099895918,-18.22453648320253,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,0,0,latin,Latin hypercube,6,3375,0.0490683541018742,0.0044242189143744,0.4491443683924185,0.2267842936533964,0.2268338280225675,0.802558011785331,0,0,500,0.0465019099895918,-5.519007956569557,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,0,1,measure_weighted,Measure-weighted,6,3375,0.0514567842972074,0.0042794918270253,0.8345539955609917,0.4194167436940085,0.8213229837823673,0.4161400605414612,208,292,0,0.0560827394213802,8.248447154864156,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,0,1,random,Random,6,3375,0.0560827394213802,0.0042794918270253,0.8345539955609917,0.4194167436940085,0.8213229837823673,0.4161400605414612,0,500,0,0.0560827394213802,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,0,1,dopt,D-optimal,6,3375,0.0472343710165038,0.0042794918270253,0.8345539955609917,0.4194167436940085,0.8213229837823673,0.4161400605414612,500,0,0,0.0560827394213802,15.777346998679528,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,0,1,latin,Latin hypercube,6,3375,0.049995572289309,0.0042794918270253,0.8345539955609917,0.4194167436940085,0.8213229837823673,0.4161400605414612,0,0,500,0.0560827394213802,10.853904775112628,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,1,0,measure_weighted,Measure-weighted,6,3375,0.0487849193297047,0.0036541101963659,0.761074254174614,0.38236418218549,0.7069738904427286,0.4904669712122264,245,255,0,0.0441573657707406,-10.479686634818105,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,1,0,random,Random,6,3375,0.0441573657707406,0.0036541101963659,0.761074254174614,0.38236418218549,0.7069738904427286,0.4904669712122264,0,500,0,0.0441573657707406,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,1,0,dopt,D-optimal,6,3375,0.0444323813892179,0.0036541101963659,0.761074254174614,0.38236418218549,0.7069738904427286,0.4904669712122264,500,0,0,0.0441573657707406,-0.6228080268763154,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,1,0,latin,Latin hypercube,6,3375,0.0486677335770879,0.0036541101963659,0.761074254174614,0.38236418218549,0.7069738904427286,0.4904669712122264,0,0,500,0.0441573657707406,-10.214304516633804,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,1,1,measure_weighted,Measure-weighted,6,3375,0.0497245351425021,0.0029721985131485,0.471281665751768,0.2371269321324582,0.2587525749234659,0.7818108262997471,391,109,0,0.0460817288725698,-7.905098960166604,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,1,1,random,Random,6,3375,0.0460817288725698,0.0029721985131485,0.471281665751768,0.2371269321324582,0.2587525749234659,0.7818108262997471,0,500,0,0.0460817288725698,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,1,1,dopt,D-optimal,6,3375,0.0467885779954835,0.0029721985131485,0.471281665751768,0.2371269321324582,0.2587525749234659,0.7818108262997471,500,0,0,0.0460817288725698,-1.5339032197953746,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,1,1,latin,Latin hypercube,6,3375,0.048559691026087,0.0029721985131485,0.471281665751768,0.2371269321324582,0.2587525749234659,0.7818108262997471,0,0,500,0.0460817288725698,-5.377320283207159,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,2,0,measure_weighted,Measure-weighted,6,3375,0.0430191782385665,0.0037480201299355,0.924691165080354,0.4642195926051448,0.9595904865795334,0.3262661837233033,163,337,0,0.0440834961145633,2.4143227506975427,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,2,0,random,Random,6,3375,0.0440834961145633,0.0037480201299355,0.924691165080354,0.4642195926051448,0.9595904865795334,0.3262661837233033,0,500,0,0.0440834961145633,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,2,0,dopt,D-optimal,6,3375,0.0437497430168601,0.0037480201299355,0.924691165080354,0.4642195926051448,0.9595904865795334,0.3262661837233033,500,0,0,0.0440834961145633,0.7570930781802524,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,2,0,latin,Latin hypercube,6,3375,0.0430166865751585,0.0037480201299355,0.924691165080354,0.4642195926051448,0.9595904865795334,0.3262661837233033,0,0,500,0.0440834961145633,2.4199748963475947,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,2,1,measure_weighted,Measure-weighted,6,3375,0.0440021605975596,0.0037232614794855,0.8480511917903429,0.4258872266349142,0.8412917478202345,0.4031603639168475,202,298,0,0.042933014142645,-2.490266468043401,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,2,1,random,Random,6,3375,0.042933014142645,0.0037232614794855,0.8480511917903429,0.4258872266349142,0.8412917478202345,0.4031603639168475,0,500,0,0.042933014142645,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,2,1,dopt,D-optimal,6,3375,0.0408466214229348,0.0037232614794855,0.8480511917903429,0.4258872266349142,0.8412917478202345,0.4031603639168475,500,0,0,0.042933014142645,4.85964650135693,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,2,1,latin,Latin hypercube,6,3375,0.0398381775909195,0.0037232614794855,0.8480511917903429,0.4258872266349142,0.8412917478202345,0.4031603639168475,0,0,500,0.042933014142645,7.208523821418382,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,3,0,measure_weighted,Measure-weighted,6,3375,0.0528799408549724,0.0041673856003653,0.9310486695622544,0.4676080275813098,0.9700476439686578,0.3194690314203724,160,340,0,0.0449303090088773,-17.69324988288962,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,3,0,random,Random,6,3375,0.0449303090088773,0.0041673856003653,0.9310486695622544,0.4676080275813098,0.9700476439686578,0.3194690314203724,0,500,0,0.0449303090088773,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,3,0,dopt,D-optimal,6,3375,0.049349011207264,0.0041673856003653,0.9310486695622544,0.4676080275813098,0.9700476439686578,0.3194690314203724,500,0,0,0.0449303090088773,-9.834568904286064,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,3,0,latin,Latin hypercube,6,3375,0.0467874349343703,0.0041673856003653,0.9310486695622544,0.4676080275813098,0.9700476439686578,0.3194690314203724,0,0,500,0.0449303090088773,-4.133347770045602,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,3,1,measure_weighted,Measure-weighted,6,3375,0.0467727567532563,0.0028979726841131,0.8054574175233311,0.4041776951037221,0.7742932692710688,0.4467093749738052,223,277,0,0.0493946501078382,5.308051274495898,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,3,1,random,Random,6,3375,0.0493946501078382,0.0028979726841131,0.8054574175233311,0.4041776951037221,0.7742932692710688,0.4467093749738052,0,500,0,0.0493946501078382,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,3,1,dopt,D-optimal,6,3375,0.0481917887637481,0.0028979726841131,0.8054574175233311,0.4041776951037221,0.7742932692710688,0.4467093749738052,500,0,0,0.0493946501078382,2.435205718562621,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,3,1,latin,Latin hypercube,6,3375,0.0445845656100521,0.0028979726841131,0.8054574175233311,0.4041776951037221,0.7742932692710688,0.4467093749738052,0,0,500,0.0493946501078382,9.738067760951443,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,4,0,measure_weighted,Measure-weighted,6,3375,0.0489014690017623,0.0046233198902659,0.3930473054550069,0.1988353126726364,0.1405795852711734,0.8586232695737372,429,71,0,0.0415599269870177,-17.66495407231581,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,4,0,random,Random,6,3375,0.0415599269870177,0.0046233198902659,0.3930473054550069,0.1988353126726364,0.1405795852711734,0.8586232695737372,0,500,0,0.0415599269870177,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,4,0,dopt,D-optimal,6,3375,0.0462760689584669,0.0046233198902659,0.3930473054550069,0.1988353126726364,0.1405795852711734,0.8586232695737372,500,0,0,0.0415599269870177,-11.347811012570943,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,4,0,latin,Latin hypercube,6,3375,0.0474950033554775,0.0046233198902659,0.3930473054550069,0.1988353126726364,0.1405795852711734,0.8586232695737372,0,0,500,0.0415599269870177,-14.280767072362158,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,4,1,measure_weighted,Measure-weighted,6,3375,0.0537483476516468,0.0036191274543113,0.313583388379083,0.1586012579166972,0.0164119840201425,0.9393322103869072,470,30,0,0.0420651239924361,-27.774133415870743,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,4,1,random,Random,6,3375,0.0420651239924361,0.0036191274543113,0.313583388379083,0.1586012579166972,0.0164119840201425,0.9393322103869072,0,500,0,0.0420651239924361,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,4,1,dopt,D-optimal,6,3375,0.0471198776169693,0.0036191274543113,0.313583388379083,0.1586012579166972,0.0164119840201425,0.9393322103869072,500,0,0,0.0420651239924361,-12.016495245424812,50,measure_weighted_sampling_grand_mean_p50
highdim_poly2,Quadratic,50,10000,7500,2500,4,1,latin,Latin hypercube,6,3375,0.0476540588169687,0.0036191274543113,0.313583388379083,0.1586012579166972,0.0164119840201425,0.9393322103869072,0,0,500,0.0420651239924361,-13.28638618903768,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,0,0,measure_weighted,Measure-weighted,6,3375,0.0093809561941842,0.0061844857898036,0.2590174120365623,0.1326009489131829,0.0,0.95,475,25,0,0.0089622753018011,-4.67159151313908,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,0,0,random,Random,6,3375,0.0089622753018011,0.0061844857898036,0.2590174120365623,0.1326009489131829,0.0,0.95,0,500,0,0.0089622753018011,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,0,0,dopt,D-optimal,6,3375,0.0117900116033627,0.0061844857898036,0.2590174120365623,0.1326009489131829,0.0,0.95,500,0,0,0.0089622753018011,-31.551544739909165,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,0,0,latin,Latin hypercube,6,3375,0.0093150319537717,0.0061844857898036,0.2590174120365623,0.1326009489131829,0.0,0.95,0,0,500,0.0089622753018011,-3.936016693212505,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,0,1,measure_weighted,Measure-weighted,6,3375,0.0107242767508342,0.0052095694883042,0.8495861568920013,0.4273978631901527,0.8459537715353163,0.4001300485020444,200,300,0,0.0098876563698754,-8.46126068365062,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,0,1,random,Random,6,3375,0.0098876563698754,0.0052095694883042,0.8495861568920013,0.4273978631901527,0.8459537715353163,0.4001300485020444,0,500,0,0.0098876563698754,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,0,1,dopt,D-optimal,6,3375,0.0097342897417934,0.0052095694883042,0.8495861568920013,0.4273978631901527,0.8459537715353163,0.4001300485020444,500,0,0,0.0098876563698754,1.5510918092717612,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,0,1,latin,Latin hypercube,6,3375,0.0104576080227812,0.0052095694883042,0.8495861568920013,0.4273978631901527,0.8459537715353163,0.4001300485020444,0,0,500,0.0098876563698754,-5.764274481081057,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,1,0,measure_weighted,Measure-weighted,6,3375,0.0109138256336499,0.0062483026954803,0.4928463080842939,0.2495473053898871,0.2970834854760431,0.7568957344405719,378,122,0,0.0090768326127926,-20.23826040670037,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,1,0,random,Random,6,3375,0.0090768326127926,0.0062483026954803,0.4928463080842939,0.2495473053898871,0.2970834854760431,0.7568957344405719,0,500,0,0.0090768326127926,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,1,0,dopt,D-optimal,6,3375,0.0101189625722784,0.0062483026954803,0.4928463080842939,0.2495473053898871,0.2970834854760431,0.7568957344405719,500,0,0,0.0090768326127926,-11.481207200153602,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,1,0,latin,Latin hypercube,6,3375,0.0099596008255471,0.0062483026954803,0.4928463080842939,0.2495473053898871,0.2970834854760431,0.7568957344405719,0,0,500,0.0090768326127926,-9.725509441590392,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,1,1,measure_weighted,Measure-weighted,6,3375,0.0111313829155878,0.0036465365397685,0.5774731074773432,0.2905598220085558,0.4236535227417107,0.674625210217888,337,163,0,0.0103754268136668,-7.2860241366185186,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,1,1,random,Random,6,3375,0.0103754268136668,0.0036465365397685,0.5774731074773432,0.2905598220085558,0.4236535227417107,0.674625210217888,0,500,0,0.0103754268136668,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,1,1,dopt,D-optimal,6,3375,0.0084102648949171,0.0036465365397685,0.5774731074773432,0.2905598220085558,0.4236535227417107,0.674625210217888,500,0,0,0.0103754268136668,18.940540510209047,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,1,1,latin,Latin hypercube,6,3375,0.0099814083177332,0.0036465365397685,0.5774731074773432,0.2905598220085558,0.4236535227417107,0.674625210217888,0,0,500,0.0103754268136668,3.79761240679322,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,2,0,measure_weighted,Measure-weighted,6,3375,0.0112047090099289,0.0055090601527008,0.647506361892893,0.3265077110227969,0.5345934510192031,0.6025142568375179,301,199,0,0.0139259442180937,19.540759072043244,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,2,0,random,Random,6,3375,0.0139259442180937,0.0055090601527008,0.647506361892893,0.3265077110227969,0.5345934510192031,0.6025142568375179,0,500,0,0.0139259442180937,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,2,0,dopt,D-optimal,6,3375,0.0134835926968151,0.0055090601527008,0.647506361892893,0.3265077110227969,0.5345934510192031,0.6025142568375179,500,0,0,0.0139259442180937,3.176456219779198,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,2,0,latin,Latin hypercube,6,3375,0.0135749619925052,0.0055090601527008,0.647506361892893,0.3265077110227969,0.5345934510192031,0.6025142568375179,0,0,500,0.0139259442180937,2.5203477774417102,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,2,1,measure_weighted,Measure-weighted,6,3375,0.0123797495408126,0.0055594090220835,0.3262942091496397,0.1659268090858616,0.0390196014237191,0.9246372590745824,462,38,0,0.0118182859201793,-4.75080417266468,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,2,1,random,Random,6,3375,0.0118182859201793,0.0055594090220835,0.3262942091496397,0.1659268090858616,0.0390196014237191,0.9246372590745824,0,500,0,0.0118182859201793,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,2,1,dopt,D-optimal,6,3375,0.011974282645317,0.0055594090220835,0.3262942091496397,0.1659268090858616,0.0390196014237191,0.9246372590745824,500,0,0,0.0118182859201793,-1.3199606625809666,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,2,1,latin,Latin hypercube,6,3375,0.0124716445944157,0.0055594090220835,0.3262942091496397,0.1659268090858616,0.0390196014237191,0.9246372590745824,0,0,500,0.0118182859201793,-5.528370853854446,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,3,0,measure_weighted,Measure-weighted,6,3375,0.0112830405824639,0.0043747900333889,0.2205897231045194,0.1124822565689541,0.0,0.95,475,25,0,0.0107437353728837,-5.019717918047941,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,3,0,random,Random,6,3375,0.0107437353728837,0.0043747900333889,0.2205897231045194,0.1124822565689541,0.0,0.95,0,500,0,0.0107437353728837,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,3,0,dopt,D-optimal,6,3375,0.0108779862141755,0.0043747900333889,0.2205897231045194,0.1124822565689541,0.0,0.95,500,0,0,0.0107437353728837,-1.2495732315843424,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,3,0,latin,Latin hypercube,6,3375,0.0102952180916893,0.0043747900333889,0.2205897231045194,0.1124822565689541,0.0,0.95,0,0,500,0.0107437353728837,4.174686602262876,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,3,1,measure_weighted,Measure-weighted,6,3375,0.0089510541595962,0.0045173022417151,0.1872012870572496,0.0958592946494824,0.0,0.95,475,25,0,0.0122729237860116,27.06665244838906,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,3,1,random,Random,6,3375,0.0122729237860116,0.0045173022417151,0.1872012870572496,0.0958592946494824,0.0,0.95,0,500,0,0.0122729237860116,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,3,1,dopt,D-optimal,6,3375,0.0114397201995685,0.0045173022417151,0.1872012870572496,0.0958592946494824,0.0,0.95,500,0,0,0.0122729237860116,6.788957553805002,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,3,1,latin,Latin hypercube,6,3375,0.0101895773824157,0.0045173022417151,0.1872012870572496,0.0958592946494824,0.0,0.95,0,0,500,0.0122729237860116,16.975143331130887,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,4,0,measure_weighted,Measure-weighted,6,3375,0.0106742956967675,0.0046951638382962,0.8202426823630664,0.4124689231006813,0.7998810927716532,0.4300772896984254,215,285,0,0.010691719139002,0.16296202704132,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,4,0,random,Random,6,3375,0.010691719139002,0.0046951638382962,0.8202426823630664,0.4124689231006813,0.7998810927716532,0.4300772896984254,0,500,0,0.010691719139002,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,4,0,dopt,D-optimal,6,3375,0.0109909720223207,0.0046951638382962,0.8202426823630664,0.4124689231006813,0.7998810927716532,0.4300772896984254,500,0,0,0.010691719139002,-2.798922038899436,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,4,0,latin,Latin hypercube,6,3375,0.0108106711718302,0.0046951638382962,0.8202426823630664,0.4124689231006813,0.7998810927716532,0.4300772896984254,0,0,500,0.010691719139002,-1.1125622669449524,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,4,1,measure_weighted,Measure-weighted,6,3375,0.0119707089633554,0.0047629258670274,0.9523143295463258,0.4785386277066766,1.0,0.3,150,350,0,0.0095440217691704,-25.426253762577367,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,4,1,random,Random,6,3375,0.0095440217691704,0.0047629258670274,0.9523143295463258,0.4785386277066766,1.0,0.3,0,500,0,0.0095440217691704,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,4,1,dopt,D-optimal,6,3375,0.0097864011717617,0.0047629258670274,0.9523143295463258,0.4785386277066766,1.0,0.3,500,0,0,0.0095440217691704,-2.539593983054512,50,measure_weighted_sampling_grand_mean_p50
highdim_smooth,Smooth,50,10000,7500,2500,4,1,latin,Latin hypercube,6,3375,0.0102306346865066,0.0047629258670274,0.9523143295463258,0.4785386277066766,1.0,0.3,0,0,500,0.0095440217691704,-7.194167552656159,50,measure_weighted_sampling_grand_mean_p50
highdim_strong,Strong nonlinear,50,10000,7500,2500,0,0,measure_weighted,Measure-weighted,6,3375,0.0049059369615834,0.0070243018125313,0.7458823398806316,0.3764533208465814,0.6887321925022198,0.5023240748735571,251,249,0,0.0050469608519644,2.7942338868368943,50,measure_weighted_sampling_grand_mean_p50
highdim_strong,Strong nonlinear,50,10000,7500,2500,0,0,random,Random,6,3375,0.0050469608519644,0.0070243018125313,0.7458823398806316,0.3764533208465814,0.6887321925022198,0.5023240748735571,0,500,0,0.0050469608519644,0.0,50,measure_weighted_sampling_grand_mean_p50
highdim_strong,Strong nonlinear,50,10000,7500,2500,0,0,dopt,D-optimal,6,3375,0.005299226038332,0.0070243018125313,0.7458823398806316,0.3764533208465814,0.6887321925022198,0.5023240748735571,500,0,0,0.0050469608519644,-4.998358294566092,50,measure_weighted_sampling_grand_mean_p50
highdim_strong,Strong nonlinear,50,10000,7500,2500,0,0,latin,Latin hypercube,6,3375,0.0045301858075471,0.0070243018125313,0.7458823398806316,0.3764533208465814,0.6887321925022198,0.5023240748735571,0,0,500,0.0050469608519644,10.239331343656314,50,measure_weighted_sampling_grand_mean_p50
