case,case_label,p,n_total,train_n,test_n,data_seed,init_seed,strategy,strategy_label,round,selected_n,test_mse,fpr_distance,tpr_distance,combined_distance,distance_norm,dopt_weight,batch_dopt_added,batch_random_added,batch_latin_added,p_dim,source_prefix
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,measure_weighted,Measure-weighted,3,1875,0.0156558612282257,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,150,350,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,measure_weighted,Measure-weighted,4,2375,0.0135759764243142,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,150,350,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,measure_weighted,Measure-weighted,5,2875,0.0101746481835249,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,150,350,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,measure_weighted,Measure-weighted,6,3375,0.0100309959823759,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,150,350,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,random,Random,0,375,0.0498974424776221,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,random,Random,1,875,0.0217841865968891,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,random,Random,2,1375,0.0170614337710201,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,random,Random,3,1875,0.0136322618043773,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,random,Random,4,2375,0.0126301128485416,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,random,Random,5,2875,0.0109388132542557,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,random,Random,6,3375,0.0089034792574035,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,dopt,D-optimal,0,375,0.0559492081958586,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,dopt,D-optimal,1,875,0.040805498527909,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,dopt,D-optimal,2,1375,0.0223038806748695,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,dopt,D-optimal,3,1875,0.0167820469016086,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,dopt,D-optimal,4,2375,0.0143445423273981,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,dopt,D-optimal,5,2875,0.0135242786494201,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,dopt,D-optimal,6,3375,0.0112833697047166,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,latin,Latin hypercube,0,375,0.0362312880568031,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,latin,Latin hypercube,1,875,0.021859433648809,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,latin,Latin hypercube,2,1375,0.0147901667974461,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,latin,Latin hypercube,3,1875,0.0151917190713227,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,latin,Latin hypercube,4,2375,0.0117370555124279,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,latin,Latin hypercube,5,2875,0.0108149501868816,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,0,1,latin,Latin hypercube,6,3375,0.0093561031288498,0.2614873948519208,0.9557581253141988,0.6086227600830597,1.0,0.3,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,measure_weighted,Measure-weighted,0,375,0.0594535974446064,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,measure_weighted,Measure-weighted,1,875,0.0356554457524555,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,150,350,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,measure_weighted,Measure-weighted,2,1375,0.0182921385947853,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,150,350,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,measure_weighted,Measure-weighted,3,1875,0.0191399715429334,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,150,350,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,measure_weighted,Measure-weighted,4,2375,0.0145895553351789,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,150,350,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,measure_weighted,Measure-weighted,5,2875,0.012265779389995,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,150,350,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,measure_weighted,Measure-weighted,6,3375,0.0120260307052769,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,150,350,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,random,Random,0,375,0.0429239654657774,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,random,Random,1,875,0.028920797610293,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,random,Random,2,1375,0.0186576563869279,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,random,Random,3,1875,0.018387748569528,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,random,Random,4,2375,0.0139398884939908,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,random,Random,5,2875,0.0129750574735766,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,random,Random,6,3375,0.0113138516110923,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,dopt,D-optimal,0,375,0.0495598226279372,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,dopt,D-optimal,1,875,0.0443104313990701,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,dopt,D-optimal,2,1375,0.0319468265952493,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,dopt,D-optimal,3,1875,0.0174278609581502,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,dopt,D-optimal,4,2375,0.0148059866951167,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,dopt,D-optimal,5,2875,0.0140689147250572,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,dopt,D-optimal,6,3375,0.0130248059023271,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,latin,Latin hypercube,0,375,0.0484677818868136,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,latin,Latin hypercube,1,875,0.0327065110091203,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,latin,Latin hypercube,2,1375,0.0191701012021463,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,latin,Latin hypercube,3,1875,0.0185911102036627,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,latin,Latin hypercube,4,2375,0.0151991966688713,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,latin,Latin hypercube,5,2875,0.0124030120492534,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,0,latin,Latin hypercube,6,3375,0.0115746523994716,0.2415454397211249,0.938538898893596,0.5900421693073604,1.0,0.3,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,measure_weighted,Measure-weighted,0,375,0.0487114134638461,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,measure_weighted,Measure-weighted,1,875,0.0426657934898267,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,232,268,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,measure_weighted,Measure-weighted,2,1375,0.0281330580176302,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,232,268,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,measure_weighted,Measure-weighted,3,1875,0.0202486637763799,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,232,268,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,measure_weighted,Measure-weighted,4,2375,0.0166311862377501,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,232,268,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,measure_weighted,Measure-weighted,5,2875,0.0133346386471654,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,232,268,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,measure_weighted,Measure-weighted,6,3375,0.0122958571769714,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,232,268,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,random,Random,0,375,0.050507618251752,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,random,Random,1,875,0.0289199434445517,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,random,Random,2,1375,0.0211667828374676,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,random,Random,3,1875,0.0157380490792224,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,random,Random,4,2375,0.0132662705204655,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,random,Random,5,2875,0.014291215702078,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,random,Random,6,3375,0.0135485287487184,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,dopt,D-optimal,0,375,0.0551863242197142,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,dopt,D-optimal,1,875,0.0413241676204442,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,dopt,D-optimal,2,1375,0.0355914462308005,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,dopt,D-optimal,3,1875,0.0223228058447162,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,dopt,D-optimal,4,2375,0.0170276785444789,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,dopt,D-optimal,5,2875,0.0137718210920431,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,dopt,D-optimal,6,3375,0.0129922439207261,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,latin,Latin hypercube,0,375,0.0417191022851011,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,latin,Latin hypercube,1,875,0.0305443448675225,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,latin,Latin hypercube,2,1375,0.02014262858207,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,latin,Latin hypercube,3,1875,0.0221061923893747,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,latin,Latin hypercube,4,2375,0.0154384925633995,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,latin,Latin hypercube,5,2875,0.0133883623098516,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,1,1,latin,Latin hypercube,6,3375,0.0119518768679116,0.1390055556361093,0.9148514487048504,0.5269285021704799,0.7474250967062633,0.4641736871409287,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,measure_weighted,Measure-weighted,0,375,0.0824683421701827,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,measure_weighted,Measure-weighted,1,875,0.0480441264136798,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,150,350,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,measure_weighted,Measure-weighted,2,1375,0.0214300643716397,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,150,350,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,measure_weighted,Measure-weighted,3,1875,0.0216936652284434,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,150,350,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,measure_weighted,Measure-weighted,4,2375,0.0188343375060298,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,150,350,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,measure_weighted,Measure-weighted,5,2875,0.0095761682144085,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,150,350,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,measure_weighted,Measure-weighted,6,3375,0.0116092745475421,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,150,350,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,random,Random,0,375,0.0964536481096063,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,random,Random,1,875,0.0451085819454527,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,random,Random,2,1375,0.0287461236353571,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,random,Random,3,1875,0.0238003256233976,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,random,Random,4,2375,0.015267007778453,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,random,Random,5,2875,0.0079388980113035,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,random,Random,6,3375,0.0086108383581307,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,dopt,D-optimal,0,375,0.1144434497994906,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,dopt,D-optimal,1,875,0.0598012327880704,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,dopt,D-optimal,2,1375,0.0441891734675708,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,dopt,D-optimal,3,1875,0.0185188082867677,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,dopt,D-optimal,4,2375,0.0145399255420979,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,dopt,D-optimal,5,2875,0.0100311928977371,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,dopt,D-optimal,6,3375,0.0110671788411965,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,latin,Latin hypercube,0,375,0.0659660536754284,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,latin,Latin hypercube,1,875,0.0463050942676461,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,latin,Latin hypercube,2,1375,0.0190271466413932,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,latin,Latin hypercube,3,1875,0.0249105896327371,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,latin,Latin hypercube,4,2375,0.0163379750096035,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,latin,Latin hypercube,5,2875,0.0106702318699616,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,0,latin,Latin hypercube,6,3375,0.0099066116764448,0.2646847465275961,0.9419773475477652,0.6033310470376806,1.0,0.3,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,1,measure_weighted,Measure-weighted,0,375,0.0710956622457153,0.2136593411008718,0.955836893996662,0.5847481175487669,0.997708368369752,0.3014895605596611,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,1,measure_weighted,Measure-weighted,1,875,0.0453647383350624,0.2136593411008718,0.955836893996662,0.5847481175487669,0.997708368369752,0.3014895605596611,151,349,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,1,measure_weighted,Measure-weighted,2,1375,0.0191496973969386,0.2136593411008718,0.955836893996662,0.5847481175487669,0.997708368369752,0.3014895605596611,151,349,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,1,measure_weighted,Measure-weighted,3,1875,0.0156697374402958,0.2136593411008718,0.955836893996662,0.5847481175487669,0.997708368369752,0.3014895605596611,151,349,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,1,measure_weighted,Measure-weighted,4,2375,0.0114921683667265,0.2136593411008718,0.955836893996662,0.5847481175487669,0.997708368369752,0.3014895605596611,151,349,0,20,measure_weighted_sampling_grand_mean_p20
highdim_highfreq,High-frequency,20,10000,7500,2500,2,1,measure_weighted,Measure-weighted,5,2875,0.0112432850774903,0.2136593411008718,0.955836893996662,0.5847481175487669,0.997708368369752,0.3014895605596611,151,349,0,20,measure_weighted_sampling_grand_mean_p20
